"index","mapc_id","parloc_id","luc_adj_1","luc_adj_2","muni_id","muni","District","land_value","bldg_value","othr_value","total_value","lot_areaft","bldg_area","addr_num","addr_str","owner_city","owner_stat","owner_zip","median_hh_income","latitude","longitude","numTransitStops","walkscore","transitscore","transit_score_description","transit_score_summary"
11451,1735280,"F_182545_2996380",970,970,236,"Pittsfield","3rd Berkshire District",202100,1073400,0,1275500,66079.23618,0,"1","FRANCIS PLAZA","PITTSFIELD","MA","1201",21329,42.4568466,-73.25518986,16,81,35,"Some Transit","15 nearby routes: 15 bus, 0 rail, 0 other"
11461,1738325,"F_183014_3000114",970,970,236,"Pittsfield","3rd Berkshire District",60400,357100,0,417500,20545.10038,0,"29","PECKS RD","PITTSFIELD","MA","1201",48105,42.46711695,-73.25373676,3,36,25,"Some Transit","5 nearby routes: 5 bus, 0 rail, 0 other"
11462,1738332,"F_189388_3000144",973,973,236,"Pittsfield","3rd Berkshire District",51700,0,0,51700,30053.87657,0,"","BOSSIDY DR","PITTSFIELD","MA","1201",50188,42.46755641,-73.23012036,,15,18,"Minimal Transit","3 nearby routes: 3 bus, 0 rail, 0 other"
11464,1738362,"F_182920_2999947",970,970,236,"Pittsfield","3rd Berkshire District",368500,2890600,0,3259100,176772.2728,0,"253","WAHCONAH ST","PITTSFIELD","MA","1201",48105,42.46665349,-73.25407235,3,36,25,"Some Transit","5 nearby routes: 5 bus, 0 rail, 0 other"
11465,1738449,"F_192839_2999741",970,970,236,"Pittsfield","3rd Berkshire District",1856500,3696300,0,5552800,1514933.015,0,"195","ELBERON AVE","PITTSFIELD","MA","1201",55907,42.46664216,-73.21730259,3,48,26,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11467,1738527,"F_189543_3000533",973,973,236,"Pittsfield","3rd Berkshire District",66500,0,0,66500,35661.39442,0,"","BENEDICT RD","PITTSFIELD","MA","1201",50188,42.46863223,-73.22957524,,15,18,"Minimal Transit","3 nearby routes: 3 bus, 0 rail, 0 other"
11468,1738580,"F_182693_3000797",970,970,236,"Pittsfield","3rd Berkshire District",93000,170800,0,263800,29915.71315,0,"9","ROBERT ST","PITTSFIELD","MA","1201",48105,42.46897257,-73.25497829,3,23,19,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11469,1738596,"F_197408_3000907",970,970,236,"Pittsfield","2nd Berkshire District",59600,226900,0,286500,15269.56533,0,"24","MEADOWVIEW DR","PITTSFIELD","MA","1201",55907,42.47009217,-73.20045846,6,56,29,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11470,1738636,"F_183867_3000836",970,970,236,"Pittsfield","3rd Berkshire District",368500,1767600,0,2136100,174495.0691,0,"335","WAHCONAH ST","PITTSFIELD","MA","1201",48105,42.46914576,-73.25063093,4,23,21,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11472,1738687,"F_188712_3000656",970,970,236,"Pittsfield","3rd Berkshire District",93500,0,0,93500,374743.6609,0,"","BOSSIDY DR REAR","PITTSFIELD","MA","1201",50188,42.46892339,-73.23266382,,10,19,"Minimal Transit","3 nearby routes: 3 bus, 0 rail, 0 other"
11473,1739558,"F_184818_3002517",973,973,236,"Pittsfield","3rd Berkshire District",5000,0,0,5000,1672.488335,0,"","WAHCONAH ST","PITTSFIELD","MA","1201",48105,42.47381093,-73.24723455,3,38,23,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11474,1739598,"F_184856_3002571",970,970,236,"Pittsfield","3rd Berkshire District",3300,0,0,3300,1629.747185,0,"","MOHAWK ST","PITTSFIELD","MA","1201",48105,42.47396121,-73.24709782,3,38,23,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11475,1739645,"F_184455_3002547",970,970,236,"Pittsfield","3rd Berkshire District",145500,449600,0,595100,57774.3755,0,"33","MOHAWK ST","PITTSFIELD","MA","1201",48105,42.47387282,-73.24858205,3,36,23,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11476,1739734,"F_184115_3002661",970,970,236,"Pittsfield","3rd Berkshire District",181200,899200,0,1080400,66112.99056,0,"124","MOHEGAN ST-SEE NOTES","PITTSFIELD","MA","1201",48105,42.47416643,-73.2498507,3,32,22,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11477,1740002,"F_184520_3002975",970,970,236,"Pittsfield","3rd Berkshire District",421700,2140800,0,2562500,152019.3724,0,"5","MEMORIAL DR-SEE NOTE","PITTSFIELD","MA","1201",48105,42.47505065,-73.24837368,3,32,23,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11478,1740128,"F_184272_3003150",970,970,236,"Pittsfield","3rd Berkshire District",752800,3084600,0,3837400,329758.3921,0,"4","MEMORIAL DR-SEE NOTE","PITTSFIELD","MA","1201",48105,42.47551679,-73.24930605,3,29,22,"Minimal Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
11497,1745313,"F_800921_2918135",970,970,243,"Quincy","2nd Norfolk District",55500,0,0,55500,3324.912053,0,"25","PALMER STREET","QUINCY","MA","2170",26571,42.25426528,-70.96530562,,17,33,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11498,1745345,"F_800807_2917673",970,970,243,"Quincy","2nd Norfolk District",241100,0,0,241100,28242.1831,0,"394","PALMER STREET","QUINCY","MA","2170",26571,42.25299949,-70.96573739,,19,34,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11499,1745346,"F_800567_2917752",970,970,243,"Quincy","2nd Norfolk District",1427600,7803700,14000,9245300,238112.5269,5873,"401","PALMER STREET","QUINCY","MA","2170",26571,42.25322039,-70.96662204,,21,35,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11500,1745347,"F_801052_2917985",970,970,243,"Quincy","2nd Norfolk District",1013200,3698500,45600,4757300,156991.9154,2352,"0","PALMER & SHED STS","QUINCY","MA","2170",26571,42.25385142,-70.96482522,,19,34,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11501,1745348,"F_801432_2917924",970,970,243,"Quincy","2nd Norfolk District",628500,3978800,7100,4614400,100519.467,5992,"2","YARDARM LANE","QUINCY","MA","2170",26571,42.25367748,-70.96342303,,17,33,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11502,1745349,"F_801343_2917688",970,970,243,"Quincy","2nd Norfolk District",106400,451500,7000,564900,20366.01135,5873,"31","YARDARM LANE & QUADR","QUINCY","MA","2169",26571,42.25303142,-70.96375725,,17,33,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11503,1745350,"F_801385_2917510",970,970,243,"Quincy","2nd Norfolk District",501200,3916900,4000,4422100,78647.20447,5873,"9","YARDARM LANE & QUADRA","QUINCY","MA","2169",26571,42.25254225,-70.96360625,,19,34,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11504,1745351,"F_801096_2917496",970,970,243,"Quincy","2nd Norfolk District",496800,2721600,4000,3222400,86800.28047,5873,"1","YARDARM LANE","QUINCY","MA","2170",26571,42.25250881,-70.96467403,,20,34,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11505,1745352,"F_800841_2917375",970,970,243,"Quincy","2nd Norfolk District",489700,995500,12000,1497200,90599.48588,10089,"9","BICKNELL STREET & PALMER","QUINCY","MA","2170",26571,42.25218117,-70.9656187,,20,34,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11506,1745353,"F_800886_2917133",970,970,243,"Quincy","2nd Norfolk District",598700,5044900,7000,5650600,95656.82979,5704,"4","FIGUREHEAD LANE","QUINCY","MA","2170",26571,42.25151633,-70.96545809,,20,34,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11507,1745354,"F_800834_2916888",970,970,243,"Quincy","2nd Norfolk District",850600,5877700,7000,6735300,136884.7729,5233,"26","TAFFRAIL ROAD","QUINCY","MA","2170",26571,42.25084493,-70.96565582,19,24,35,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11508,1745355,"F_800975_2916572",970,970,243,"Quincy","2nd Norfolk District",1024000,5391400,12000,6427400,161815.1972,5233,"4","TAFFRAIL ROAD","QUINCY","MA","2170",26571,42.24997539,-70.96514236,20,24,35,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11509,1745356,"F_800286_2916958",970,970,243,"Quincy","2nd Norfolk District",596000,3453600,1000,4050600,96192.56457,5873,"72","TAFFRAIL ROAD","QUINCY","MA","2169",26571,42.25104642,-70.96767825,,29,37,"Some Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
11510,1745357,"F_800217_2916730",970,970,243,"Quincy","2nd Norfolk District",1596700,6108400,15000,7720100,344037.2338,5873,"435","PALMER STREET &","QUINCY","MA","2170",26571,42.25042196,-70.96793836,,29,37,"Some Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
11511,1745358,"F_801849_2918085",970,970,243,"Quincy","2nd Norfolk District",875000,5816800,45200,6737000,137765.9226,5400,"12","DOANE STREET &","QUINCY","MA","2170",26571,42.25411206,-70.96187902,20,16,33,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11512,1745359,"F_801972_2917667",970,970,243,"Quincy","2nd Norfolk District",1102600,4435000,7300,5544900,200501.2715,6024,"65","YARDARM LANE","QUINCY","MA","2170",26571,42.25296292,-70.96143444,19,16,33,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11513,1745360,"F_801516_2918144",970,970,243,"Quincy","2nd Norfolk District",536400,2015900,5000,2557300,86028.3278,5418,"9","QUARTERDECK ROAD &","QUINCY","MA","2170",26571,42.25427972,-70.96310765,,15,32,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11514,1745361,"F_802006_2918531",970,970,243,"Quincy","2nd Norfolk District",208200,636000,0,844200,17978.63969,4448,"64","DOANE STREET &","QUINCY","MA","2170",26571,42.25533319,-70.96128871,20,13,31,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11515,1745362,"F_802253_2918564",970,970,243,"Quincy","2nd Norfolk District",501200,3125900,5000,3632100,81131.92734,6024,"78","DOANE STREET","QUINCY","MA","2170",26571,42.25541946,-70.96037557,19,13,29,"Some Transit","5 nearby routes: 5 bus, 0 rail, 0 other"
11516,1745419,"F_801406_2916906",970,970,243,"Quincy","2nd Norfolk District",302100,0,5800,307900,47336.18655,0,"59","BICKNELL STREET (-69)","QUINCY","MA","2169",26571,42.25088447,-70.96354272,19,22,36,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11517,1745421,"F_801337_2916577",970,970,243,"Quincy","2nd Norfolk District",4590700,16924500,438100,21953300,165337.2308,129548,"23","SAINT GERMAIN STREET (-35","QUINCY","MA","2170",26571,42.24998287,-70.96380521,19,22,36,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11531,1747734,"F_797991_2915610",970,970,243,"Quincy","3rd Norfolk District",490300,13812000,20500,14322800,79268.08011,101204,"600","WASHINGTON STREET","QUINCY","MA","2170",53691,42.24738641,-70.97618547,18,73,41,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
11537,1749373,"F_794328_2913946",970,970,243,"Quincy","3rd Norfolk District",182600,0,0,182600,6311.904334,0,"197","SOUTH STREET (REAR)","QUINCY","MA","2170",81064,42.24288121,-70.98975084,,72,44,"Some Transit","12 nearby routes: 12 bus, 0 rail, 0 other"
11538,1749374,"F_794365_2913959",970,970,243,"Quincy","3rd Norfolk District",129500,0,0,129500,1526.409208,0,"199R","SOUTH STREET","QUINCY","MA","2170",81064,42.24291628,-70.98961391,,64,44,"Some Transit","12 nearby routes: 12 bus, 0 rail, 0 other"
11539,1749376,"F_793939_2913905",970,970,243,"Quincy","3rd Norfolk District",1275900,17053700,294500,18624100,205744.0243,139102,"45-49","MARTENSEN STREET (-99)","QUINCY","MA","2169",81064,42.24277508,-70.99118835,,72,47,"Some Transit","20 nearby routes: 16 bus, 4 rail, 0 other"
11540,1749413,"F_793447_2914075",970,970,243,"Quincy","3rd Norfolk District",184900,0,6000,190900,9167.829413,0,"0","MARTENSEN STREET","QUINCY","MA","2170",81064,42.24324961,-70.99300159,,82,52,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11541,1749415,"F_793459_2913968",970,970,243,"Quincy","3rd Norfolk District",248500,0,0,248500,31593.25631,0,"31","MARTENSEN STREET","QUINCY","MA","2170",81064,42.2429558,-70.99295962,,82,52,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11542,1749601,"F_792862_2914578",970,970,243,"Quincy","3rd Norfolk District",184600,489700,4600,678900,10560.4552,5218,"75","SOUTH STREET (REAR)","QUINCY","MA","2169",63008,42.2446394,-70.99515105,,81,58,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11543,1749605,"F_792886_2914684",970,970,243,"Quincy","3rd Norfolk District",162000,305400,100,467500,5686.418363,2444,"75","SOUTH STREET","QUINCY","MA","2169",63008,42.24492988,-70.99506009,,81,58,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11568,1750974,"F_789144_2913287",970,970,243,"Quincy","2nd Norfolk District",162100,833100,1800,997000,11633.07022,7241,"267","WATER STREET","XXXXXXXXXXX","XX","XXXXX",60445,42.24115637,-71.00890966,,84,60,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11577,1752088,"F_785253_2912617",970,970,243,"Quincy","1st Norfolk District",176600,0,0,176600,5237.719188,0,"85","STATION STREET","QUINCY","MA","2170",84583,42.23937841,-71.0232928,,43,36,"Some Transit","6 nearby routes: 5 bus, 1 rail, 0 other"
11578,1752112,"F_785349_2912888",970,970,243,"Quincy","1st Norfolk District",634600,3778500,6100,4419200,99617.49241,5080,"106","WEST STREET","QUINCY","MA","2170",84583,42.24012058,-71.02293269,,43,36,"Some Transit","6 nearby routes: 5 bus, 1 rail, 0 other"
11581,1752438,"F_785342_2913797",970,970,243,"Quincy","2nd Norfolk District",351100,3842600,12500,4206200,69178.55907,32353,"170","COPELAND STREET","QUINCY","MA","0",91486,42.24261506,-71.02293976,,55,31,"Some Transit","4 nearby routes: 4 bus, 0 rail, 0 other"
11625,1756553,"F_787258_2922441",970,970,243,"Quincy","1st Norfolk District",590000,25588500,707900,26886400,104751.6,189254,"68","CLAY STREET (-74)","QUINCY","MA","2170",74730,42.26630517,-71.01568263,,91,59,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11635,1757032,"F_784630_2922447",970,970,243,"Quincy","1st Norfolk District",195000,278600,4500,478100,11430.85974,5982,"215","SAFFORD STREET","QUINCY","MA","2169",73692,42.26636217,-71.02539146,,84,59,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11661,1763146,"F_792469_2910408",970,970,243,"Quincy","3rd Norfolk District",176100,130200,0,306300,5528.204636,2549,"375","FRANKLIN STREET","XXXXXXXXXX","XX","XXXXX",81064,42.23320299,-70.99669333,,47,55,"Good Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
11676,1763648,"F_776227_2802507",970,970,245,"Raynham","8th Plymouth District",414900,,,414900,267293.2532,0,"0","MILL ST","RAYNHAM","","2767",100060,41.93735372,-71.05872824,,14,,,
11677,1764079,"F_776465_2803593",970,970,245,"Raynham","8th Plymouth District",7900,,,7900,79520.77755,0,"0","MILL ST","RAYNHAM","","2767",100060,41.94033054,-71.05783281,,11,,,
11678,1764105,"F_776770_2803143",970,970,245,"Raynham","8th Plymouth District",1178000,2248800,14200,3441000,473570.968,2650,"75","MILL ST","RAYNHAM","","2767",100060,41.93909131,-71.05672037,,14,,,
11683,1765018,"F_776270_2803516",970,970,245,"Raynham","8th Plymouth District",12800,,,12800,93597.44912,0,"0","MILL ST","RAYNHAM","","2767",100060,41.94012201,-71.058551,,11,,,
11688,1766890,"F_776269_2802992",970,970,245,"Raynham","8th Plymouth District",456000,1504000,17900,1977900,322693.6696,1728,"133","MILL ST","RAYNHAM","","2767",100060,41.93868406,-71.05856465,,13,,,
11690,1768495,"M_249136_874589",970,970,251,"Rockland","5th Plymouth District",148100,0,0,148100,581529.0824,0,"0","ALBION CT","ROCKLAND","MA","2370",86000,42.12018061,-70.90578899,2,42,,,
11692,1769954,"M_248482_874393",970,970,251,"Rockland","5th Plymouth District",766100,1560500,20000,2346600,109722.2519,2747,"0","JOHN DUNN DR","ROCKLAND","MA","2370",86000,42.11845678,-70.91371398,2,64,,,
11693,1770875,"M_248785_874696",970,970,251,"Rockland","5th Plymouth District",729600,1864100,7100,2600800,199356.7513,5835,"0","ALBION ST","ROCKLAND","MA","2370",86000,42.12116587,-70.91002462,2,62,,,
11714,1774545,"M_250591_941386",970,970,254,"Rowley","4th Essex District",433600,890200,8300,1332100,195838.2571,2328,"0","PLANTATION DR","ROWLEY","MA","1969",114063,42.72141998,-70.88234465,,21,,,
11734,1775961,"M_252472_941836",970,970,254,"Rowley","4th Essex District",170700,1106000,0,1276700,250146.5352,2604,"0","DEPOT WAY","ROWLEY","MA","1969",114063,42.72534582,-70.85933948,1,15,,,
11805,1780662,"M_252596_954705",970,970,259,"Salisbury","1st Essex District",1323100,4458100,24600,5805800,248075.1707,52767,"23","BEACH RD","SALISBURY","MA","1952",73750,42.84117679,-70.85664043,11,38,,,
11826,1786068,"F_938401_2724153",970,970,261,"Sandwich","5th Barnstable District",723200,1196400,13200,1932800,427757.584,0,"245","QUAKER MEETINGHOUSE ROAD","SANDWICH","MA","02563-5107",,41.71848851,-70.46620316,1,7,,,
11829,1787005,"F_928980_2717624",970,970,261,"Sandwich","5th Barnstable District",85400,114000,0,199400,19329.52099,0,"21","BRAMBLE BUSH DRIVE","SANDWICH","MA","02563-5107",,41.70088047,-70.50098824,,14,,,
11830,1787274,"F_931967_2720166",970,970,261,"Sandwich","5th Barnstable District",222200,3599900,56800,3878900,460325.3905,2296,"20","TOMS WAY","SANDWICH","MA","2563",,41.7077594,-70.48994097,4,40,,,
11832,1788263,"F_935583_2722881",970,970,261,"Sandwich","5th Barnstable District",67600,94500,0,162100,16968.2458,0,"1","CASTLE LANE","SANDWICH","MA","2563",,41.7150913,-70.47658012,,9,,,
11838,1789948,"F_921888_2710827",970,970,261,"Sandwich","5th Barnstable District",98700,123900,2200,224800,21499.26968,0,"7","EMERALD WAY","SANDWICH","MA","2563",,41.68245382,-70.5272399,,2,,,
11842,1792089,"F_938677_2724540",970,970,261,"Sandwich","5th Barnstable District",757400,3752700,75600,4585700,388695.2337,434,"251","QUAKER MEETINGHOUSE ROAD","SANDWICH","MA","02563-5701",,41.71954128,-70.4651751,1,7,,,
11845,1807077,"M_224151_830621",970,970,292,"Swansea","5th Bristol District",75000,66000,400,141400,4167.778343,1970,"49","SUNNYSLOPE AVENUE","SWANSEA","MA","2777",69902,41.72549087,-71.20974317,,40,,,
11846,1807246,"M_224210_830734",970,970,292,"Swansea","5th Bristol District",75000,115500,0,190500,4386.796129,2128,"7","SIDNEY AVENUE","SWANSEA","MA","2777",69902,41.72650645,-71.20902946,,44,,,
11847,1807749,"M_224468_831139",970,970,292,"Swansea","5th Bristol District",75000,123100,0,198100,4220.539537,2736,"54","PRAIRIE AVENUE","SWANSEA","MA","2777",69902,41.73014488,-71.2059119,,42,,,
11849,1808538,"M_221227_831621",970,970,292,"Swansea","4th Bristol District",107000,119300,0,226300,15674.9278,2016,"89","HEMLOCK DRIVE","SWANSEA","MA","2777",95205,41.7345785,-71.24484886,,13,,,
11850,1808685,"M_224123_831713",970,970,292,"Swansea","5th Bristol District",102000,116800,900,219700,6381.786879,2534,"8","PEACH STREET","SWANSEA","MA","2777",69902,41.7353235,-71.21003507,,34,,,
11851,1809584,"M_221494_832677",970,970,292,"Swansea","4th Bristol District",93600,113200,600,207400,23134.80656,1564,"246","MOUNTFAIR CIRCLE","SWANSEA","MA","2777",95205,41.74407892,-71.24160105,,12,,,
11852,1810140,"M_225443_833112",970,970,292,"Swansea","5th Bristol District",1280000,2765700,22300,4068000,163843.1349,3796,"100","GARDNERS NECK ROAD","SWANSEA","MA","2777",86667,41.74787781,-71.19410814,,35,,,
11853,1810181,"M_221469_833092",970,970,292,"Swansea","4th Bristol District",88900,110600,0,199500,18721.68151,1508,"63","HORNET ROAD","SWANSEA","MA","2777",95205,41.74781603,-71.2418865,,13,,,
11861,1810975,"M_221105_834260",970,970,292,"Swansea","4th Bristol District",118800,411800,1600,532200,83861.06156,10236,"108","OLD FALL RIVER ROAD","SWANSEA","MA","02777-3222",95205,41.75834191,-71.24622092,,27,,,
11863,1811155,"M_223005_834551",970,970,292,"Swansea","5th Bristol District",85600,132100,0,217700,14942.71684,2673,"55","WALNUT STREET","SWANSEA","MA","2777",95205,41.76090872,-71.223363,2,22,,,
12032,1820872,"F_761634_2786309",970,970,293,"Taunton","3rd Bristol District",146800,2138700,47900,2333400,111788.9253,56250,"158","OAK STREET","TAUNTON","MA","2780",45762,41.89309751,-71.11263317,6,33,,,
12064,1823304,"F_746878_2788687",973,973,293,"Taunton","3rd Bristol District",3000,0,0,3000,90091.12738,0,"","GLEBE STREET","TAUNTON","MA","2780",79375,41.89979432,-71.16679519,,0,,,
12065,1823365,"F_765072_2788706",973,973,293,"Taunton","3rd Bristol District",685200,0,0,685200,276533.785,0,"","OAK STREET","TAUNTON","MA","2780",31162,41.89963185,-71.09996477,17,71,,,
12069,1823510,"F_764435_2788986",970,970,293,"Taunton","3rd Bristol District",1637700,6054700,110900,7803300,170729.7302,90839,"30","OLNEY STREET","TAUNTON","MA","2780",31162,41.90040841,-71.10229979,14,78,,,
12089,1824212,"F_765710_2790181",973,973,293,"Taunton","3rd Bristol District",86000,0,0,86000,3712.601635,0,"","WASHINGTON STREET","TAUNTON","MA","2780",31162,41.90367134,-71.09759572,20,82,,,
12091,1824233,"F_765277_2790616",970,970,293,"Taunton","3rd Bristol District",379500,1652000,12600,2044100,155769.5536,46593,"21","HODGES AVENUE","TAUNTON","MA","2780",,41.90487067,-71.0991788,18,73,,,
12097,1824645,"F_767695_2790546",970,970,293,"Taunton","3rd Bristol District",64800,211900,0,276700,5762.630298,6074,"19","FAYETTE PLACE","TAUNTON","MA","2780",31162,41.90464704,-71.09029755,18,81,,,
12125,1828013,"F_763684_2795825",960,970,293,"Taunton","3rd Bristol District",103500,1007100,700,1111300,38664.25962,7605,"265","WEST BRITANNIA STREET","TAUNTON","MA","2780",75000,41.91918568,-71.10494204,3,44,,,
12459,1841019,"F_345787_2864079",970,970,325,"West Springfield","6th Hampden District",73700,257400,0,331100,16150.89841,3968,"18-20","GUY PL","WEST SPRINGFIELD","MA","1089",48904,42.10146195,-72.64375101,19,49,,,
12461,1844334,"F_350846_2868207",970,970,325,"West Springfield","6th Hampden District",71000,241800,0,312800,11656.78179,3436,"635-637","ELM ST","WEST SPRINGFIELD","MA","1089",44719,42.11297358,-72.62531142,,53,,,
12467,1847993,"F_345847_2868775",970,970,325,"West Springfield","6th Hampden District",123300,187900,1901600,2212800,502785.7022,5946,"","BIRCH PARK CIR","WEST SPRINGFIELD","MA","1089",81411,42.11434967,-72.64376197,,11,,,
12470,1849990,"M_208357_925422",970,970,330,"Westford","2nd Middlesex District",227300,169600,0,396900,123233.0011,2312,"14","LINE RD","WESTFORD","MA","1886",,42.57931483,-71.39820194,5,34,,,
12471,1849992,"M_208285_925449",970,970,330,"Westford","2nd Middlesex District",224600,280100,0,504700,109456.8867,3032,"16","LINE RD","WESTFORD","MA","1886",141932,42.57955866,-71.3990786,5,34,,,
12472,1850026,"M_207554_924896",970,970,330,"Westford","2nd Middlesex District",1611600,1511700,0,3123300,330402.7605,24010,"65","TADMUCK RD","WESTFORD","MA","1886",141932,42.57458784,-71.40799033,12,28,,,
12473,1850029,"M_207646_924825",970,970,330,"Westford","2nd Middlesex District",399100,2588500,12900,3000500,78650.92904,32700,"67","TADMUCK RD","WESTFORD","MA","1886",141932,42.57394778,-71.40687069,9,28,,,
12475,1850504,"M_208365_920648",970,970,330,"Westford","2nd Middlesex District",229500,181700,0,411200,67385.65833,3200,"173","CARLISLE RD","CHELMSFORD","MA","1824",141932,42.53633764,-71.39817392,,5,,,
12491,1855283,"M_202805_926976",970,970,330,"Westford","2nd Middlesex District",218700,990000,0,1208700,50159.9577,17216,"7","CHURCH ST","WESTFORD","MA","1886",128214,42.59334417,-71.46582421,,19,,,
12492,1855323,"M_202849_927033",970,970,330,"Westford","2nd Middlesex District",245300,494100,0,739400,25149.76349,8660,"7","CROSS ST","WESTFORD","MA","1886",128214,42.59385713,-71.46528784,,19,,,
12513,1855926,"M_203396_928322",970,970,330,"Westford","2nd Middlesex District",260800,1430800,0,1691600,332531.646,16741,"3","FARMER WAY","WESTFORD","MA","1886",128214,42.6054588,-71.45861558,,8,,,
12532,1858832,"M_97798_894280",970,970,331,"Westhampton","1st Hampshire District",100200,314400,0,414600,164740.8556,1690,"13","MAIN RD","SPRINGFIELD","MA","1109",89545,42.29231587,-72.73934128,,2,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
12533,1858833,"M_97826_894369",970,970,331,"Westhampton","1st Hampshire District",98200,314400,0,412600,206787.293,1690,"13","MAIN RD","SPRINGFIELD","MA","1109",89545,42.29312071,-72.73901747,,2,0,"No Nearby Transit","0 nearby routes: 0 bus, 0 rail, 0 other"
12614,1894271,"M_229463_920598",970,970,342,"Wilmington","21st Middlesex District",140000,146300,4400,290700,10182.98132,2448,"8","SUNCREST AVE","WILMINGTON","MA","1887",110052,42.53537485,-71.14135515,,25,,,
12622,1895000,"M_227875_921848",970,970,342,"Wilmington","19th Middlesex District",150000,152400,1800,304200,20115.96771,2288,"20","BLACKSTONE ST","WILMINGTON","MA","1887",110052,42.54668622,-71.16062467,,26,,,
12624,1896050,"M_229239_924293",970,970,342,"Wilmington","19th Middlesex District",155900,131900,1700,289500,12336.45348,1836,"14","OAKRIDGE CIR","WILMINGTON","MA","1887",110052,42.56864667,-71.14389402,,10,,,
12625,1896438,"M_229945_927140",970,970,342,"Wilmington","19th Middlesex District",130100,141600,0,271700,13825.54286,1144,"9","VIRGINIA RD","WILMINGTON","MA","1887",113750,42.59424905,-71.13514733,,6,,,
12626,1896439,"M_230005_927137",970,970,342,"Wilmington","",128300,141600,0,269900,40032.65509,1144,"50","VIRGINIA RD","WILMINGTON","MA","1887",,42.59421973,-71.13441645,,6,,,
12627,1896441,"M_229897_927126",970,970,342,"Wilmington","19th Middlesex District",126000,141600,200,267800,9500.334674,1144,"8","VIRGINIA RD","WILMINGTON","MA","1887",113750,42.59412486,-71.13573289,,7,,,
12628,1896446,"M_229994_926998",970,970,342,"Wilmington","19th Middlesex District",135700,141600,0,277300,21996.59502,1144,"2","LARSON RD","WILMINGTON","MA","1887",113750,42.59296885,-71.13455773,,6,,,
12629,1896551,"M_228475_923815",970,970,342,"Wilmington","19th Middlesex District",164800,135500,1700,302000,20537.28391,2116,"43","NORTH ST","WILMINGTON","MA","1887",110052,42.56437194,-71.15322245,1,28,,,
12632,1896868,"M_230061_927015",973,973,342,"Wilmington","",134800,,,134800,9005.441459,0,"3","VIRGINIA RD","WILMINGTON","MA","1887",,42.5931193,-71.13374054,,8,,,
12633,1897359,"M_230044_927096",973,973,342,"Wilmington","",140200,,,140200,9919.658072,0,"15","VIRGINIA RD","WILMINGTON","MA","1887",,42.59384913,-71.13394342,,6,,,
12634,1897360,"M_230037_927064",973,973,342,"Wilmington","19th Middlesex District",137500,,,137500,17930.12617,0,"5","VIRGINIA RD","WILMINGTON","MA","1887",113750,42.59356133,-71.13403038,,6,,,
12635,1898077,"M_226392_923935",970,970,342,"Wilmington","19th Middlesex District",180500,145800,0,326300,37633.29243,1144,"29","ST PAUL ST","WILMINGTON","MA","1887",125375,42.56552566,-71.17858413,8,33,,,
