"index","mapc_id","parloc_id","luc_adj_1","luc_adj_2","muni_id","muni","District","land_value","bldg_value","othr_value","total_value","lot_areaft","bldg_area","addr_num","addr_str","owner_city","owner_stat","owner_zip","median_hh_income","latitude","longitude","numTransitStops","walkscore","transitscore","transit_score_description","transit_score_summary"
9503,1462593,"F_750920_2911034",975,975,73,"Dedham","11th Norfolk District",181200,0,0,181200,88691.27085,0,"1","ETNA RD","BOSTON","MA","2116",,42.23549103,-71.15010457,5,36,34,"Some Transit","5 nearby routes: 3 bus, 2 rail, 0 other"
9504,1462629,"F_752751_2911128",975,975,73,"Dedham","11th Norfolk District",159300,0,0,159300,17495.56512,0,"200","CRANE ST","BOSTON","MA","2116",93920,42.23572816,-71.14334187,12,41,43,"Some Transit","5 nearby routes: 3 bus, 2 rail, 0 other"
9508,1464348,"F_749576_2914371",975,975,73,"Dedham","11th Norfolk District",1200,0,0,1200,1124.331379,0,"76","WALNUT ST","BOSTON","MA","2116",93920,42.24466311,-71.15501767,3,64,29,"Some Transit","5 nearby routes: 4 bus, 1 rail, 0 other"
9594,1467835,"F_753989_2908139",975,975,73,"Dedham","",155700,0,0,155700,382588.6245,0,"78","MCDONALD ST","BOSTON","MA","2116",,42.22751175,-71.13881709,,33,36,"Some Transit","5 nearby routes: 3 bus, 2 rail, 0 other"
9595,1467836,"F_752466_2904929",972,972,73,"Dedham","",4018200,20545700,937200,25501100,9838328.449,61937,"1","NEPONSET MEADOWS","BOSTON","MA","2114",,42.21872073,-71.14448969,,6,27,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
9596,1467837,"F_752520_2904004",975,975,73,"Dedham","11th Norfolk District",261200,0,0,261200,659953.7023,0,"0","MAIN LINE","BOSTON","MA","2116",,42.21618181,-71.14430458,1,13,30,"Some Transit","1 nearby routes: 0 bus, 1 rail, 0 other"
9616,1468154,"F_745936_2908776",975,975,73,"Dedham","11th Norfolk District",234000,0,17600,251600,602675.6671,0,"170","GRANT AVE","BOSTON","MA","2116",,42.22934947,-71.16854119,1,39,29,"Some Transit","2 nearby routes: 1 bus, 1 rail, 0 other"
9618,1468277,"F_752353_2911120",975,975,73,"Dedham","",184900,0,0,184900,230154.3747,0,"183","DALE ST","BOSTON","MA","2116",,42.23571077,-71.14481168,11,19,41,"Some Transit","5 nearby routes: 3 bus, 2 rail, 0 other"
9744,1500035,"M_268092_929969",975,975,107,"Gloucester","5th Essex District",83900,0,0,83900,5133.714796,0,"142","WASHINGTON ST","BOSTON","MA","02284-5142",51821,42.61731058,-70.67004647,,83,39,"Some Transit","40 nearby routes: 40 bus, 0 rail, 0 other"
9759,1506174,"M_268350_929921",975,975,107,"Gloucester","5th Essex District",223200,0,51900,275100,43636.32631,0,"5","WHISTLESTOP WY","BOSTON","MA","2284",44608,42.61685586,-70.6669077,,88,40,"Some Transit","40 nearby routes: 40 bus, 0 rail, 0 other"
9760,1506183,"M_267594_930055",975,975,107,"Gloucester","5th Essex District",8900,0,0,8900,1292.182652,0,"","WHITTEMORE ST","BOSTON","MA","02284-5142",51821,42.61812819,-70.67610594,20,60,36,"Some Transit","37 nearby routes: 37 bus, 0 rail, 0 other"
9761,1506223,"M_265144_929263",975,975,107,"Gloucester","5th Essex District",9000,0,0,9000,11296.00042,0,"291","ESSEX AV","BOSTON","MA","02284-5142",82108,42.61120795,-70.70605675,4,5,37,"Some Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
9762,1506236,"M_265191_929310",975,975,107,"Gloucester","5th Essex District",146900,0,0,146900,34594.43741,0,"289","ESSEX AV","BOSTON","MA","02284-5142",82108,42.61162709,-70.70547864,5,4,37,"Some Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
10059,1548208,"F_814332_2781126",972,972,146,"Lakeville","12th Bristol District",535200,0,53100,588300,368454.4819,0,"15","COMMERCIAL DR","BOSTON","MA","2116",,41.87805355,-70.91921536,2,19,27,"Some Transit","3 nearby routes: 2 bus, 1 rail, 0 other"
11519,1746531,"F_789907_2917631",972,972,243,"Quincy","2nd Norfolk District",72500,0,0,72500,2451.953422,0,"22","DIMMOCK STREET","BOSTON","MA","2114",63189,42.25306453,-71.00599903,,90,71,"Excellent Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11520,1746553,"F_788839_2919005",972,972,243,"Quincy","2nd Norfolk District",90200,0,7000,97200,8024.233867,0,"43","BRIDGE STREET","BOSTON","MA","2114",,42.25685178,-71.00991469,,75,67,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11522,1746696,"F_790238_2916771",972,972,243,"Quincy","2nd Norfolk District",487300,0,31500,518800,64543.26483,0,"166","THOMAS BURGIN PARKWAY (-2","BOSTON","MA","2114",,42.25069936,-71.00479487,,93,71,"Excellent Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11523,1746701,"F_790458_2914554",972,972,243,"Quincy","2nd Norfolk District",387500,0,0,387500,9268.963038,0,"95","SCHOOL STREET","BOSTON","MA","2114",63189,42.24461225,-71.00402991,,91,65,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11525,1746718,"F_790303_2914286",972,972,243,"Quincy","2nd Norfolk District",72900,0,300,73200,3319.959483,0,"101","SCHOOL STREET (-105)","BOSTON","MA","2114",63189,42.24387931,-71.0046081,,91,65,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11526,1746722,"F_790188_2914327",972,972,243,"Quincy","2nd Norfolk District",368800,0,4700,373500,10404.45774,0,"113","SCHOOL STREET (-117)","BOSTON","MA","2114",63189,42.24399365,-71.00503193,,86,65,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11527,1746723,"F_790261_2914333",972,972,243,"Quincy","2nd Norfolk District",194900,0,1000,195900,13479.32986,0,"107","SCHOOL STREET","BOSTON","MA","2114",63189,42.24400895,-71.0047622,,86,65,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11528,1746725,"F_789986_2914310",972,972,243,"Quincy","2nd Norfolk District",238400,228800,8800,476000,5477.836183,1280,"129","SCHOOL STREET (-131)","BOSTON","MA","2114",63189,42.24395021,-71.00577831,,86,65,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11544,1749781,"F_790408_2914122",972,972,243,"Quincy","2nd Norfolk District",262100,0,1000,263100,9508.014474,0,"100","SCHOOL STREET","BOSTON","MA","2114",60445,42.2434276,-71.00422385,,90,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11545,1749783,"F_790371_2914009",972,972,243,"Quincy","2nd Norfolk District",85800,0,0,85800,2430.264903,0,"0","FRANKLIN STREET (REAR)","BOSTON","MA","2114",60445,42.24311811,-71.00436291,,90,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11546,1749784,"F_790333_2913778",972,972,243,"Quincy","2nd Norfolk District",123400,0,0,123400,10228.61061,0,"0","FRANKLIN STREET (REAR)","BOSTON","MA","2114",60445,42.24248484,-71.00450821,,90,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11547,1749786,"F_790291_2913447",972,972,243,"Quincy","2nd Norfolk District",149900,0,1500,151400,5158.039381,0,"0","WATER STREET","BOSTON","MA","2114",60445,42.24157722,-71.00467041,,90,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11548,1749789,"F_790396_2914010",972,972,243,"Quincy","2nd Norfolk District",83000,0,500,83500,2043.252437,0,"0","FRANKLIN PLACE","BOSTON","MA","2114",60445,42.24312046,-71.00427057,,90,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11549,1749790,"F_790383_2913927",972,972,243,"Quincy","2nd Norfolk District",81600,0,400,82000,1755.780108,0,"0","FRANKLIN PLACE","BOSTON","MA","2114",60445,42.24289291,-71.00432036,,90,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11550,1749791,"F_790354_2913771",972,972,243,"Quincy","2nd Norfolk District",103700,0,1500,105200,4154.935203,0,"0","FRANKLIN PLACE","BOSTON","MA","2114",60445,42.2424653,-71.0044308,,90,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11551,1750553,"F_790087_2912477",972,972,243,"Quincy","3rd Norfolk District",93600,0,0,93600,4865.941794,0,"31R","FEDERAL AVENUE (-39)","BOSTON","MA","2114",60445,42.23891872,-71.00544455,,83,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11552,1750554,"F_790118_2912597",972,972,243,"Quincy","3rd Norfolk District",67300,0,0,67300,1256.985605,0,"37","FEDERAL AVENUE (REAR)","BOSTON","MA","2114",60445,42.23924751,-71.0053275,,83,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11553,1750556,"F_790092_2912438",972,972,243,"Quincy","3rd Norfolk District",29100,0,0,29100,469.223595,0,"45","FEDERAL AVENUE (REAR)","BOSTON","MA","2114",60445,42.23881162,-71.00542692,,83,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11554,1750559,"F_790171_2912678",972,972,243,"Quincy","3rd Norfolk District",192500,0,7300,199800,5370.211288,0,"31","FEDERAL AVENUE","BOSTON","MA","2114",60445,42.23946894,-71.00513005,,87,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11555,1750560,"F_790221_2913019",972,972,243,"Quincy","3rd Norfolk District",314600,0,17600,332200,62771.92167,0,"1","FEDERAL AVENUE (-29)","BOSTON","MA","2114",60445,42.24040387,-71.0049381,,87,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11556,1750614,"F_790256_2914129",972,972,243,"Quincy","2nd Norfolk District",125300,0,24400,149700,2280.909744,0,"110","SCHOOL STREET","BOSTON","MA","2114",60445,42.24344924,-71.00478504,,88,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11557,1750615,"F_790231_2913801",972,972,243,"Quincy","2nd Norfolk District",11900,0,300,12200,1574.007487,0,"0","QUINCY & MARSH STS","BOSTON","MA","2114",60445,42.24254958,-71.0048844,,88,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11558,1750629,"F_789983_2913250",972,972,243,"Quincy","2nd Norfolk District",82000,0,4000,86000,8469.631954,0,"195","WATER STREET","BOSTON","MA","2114",60445,42.24104154,-71.00581207,,83,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11559,1750630,"F_790080_2913338",972,972,243,"Quincy","2nd Norfolk District",194500,0,1400,195900,6335.699734,0,"187","WATER STREET","BOSTON","MA","2114",60445,42.24128148,-71.00545197,,83,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11560,1750638,"F_790137_2913522",972,972,243,"Quincy","2nd Norfolk District",202000,0,1700,203700,12897.90126,0,"0","THOMAS BURGIN PARKWAY","BOSTON","MA","2114",60445,42.24178548,-71.00523753,,83,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11561,1750693,"F_789994_2911984",972,972,243,"Quincy","3rd Norfolk District",89500,0,300,89800,5097.967218,0,"83R","FEDERAL AVENUE","BOSTON","MA","2114",60445,42.23756737,-71.00579853,,77,62,"Good Transit","12 nearby routes: 11 bus, 1 rail, 0 other"
11562,1750694,"F_789904_2911417",972,972,243,"Quincy","3rd Norfolk District",50200,0,600,50800,1209.724766,0,"125R","FEDERAL AVENUE","BOSTON","MA","2114",60445,42.2360129,-71.006143,,75,62,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11563,1750696,"F_789854_2911144",972,972,243,"Quincy","3rd Norfolk District",54000,0,400,54400,1769.25509,0,"143R","FEDERAL AVENUE","BOSTON","MA","2114",60445,42.23526457,-71.00633347,,69,62,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11564,1750705,"F_789729_2910482",972,972,243,"Quincy","3rd Norfolk District",217500,0,32500,250000,17084.88275,0,"0","INDEPENDENCE AVENUE","BOSTON","MA","2114",60445,42.23344997,-71.00680918,,63,61,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11565,1750706,"F_789735_2910288",972,972,243,"Quincy","3rd Norfolk District",139300,0,6500,145800,27315.81109,0,"0","INDEPENDENCE AVENUE","BOSTON","MA","2114",60445,42.23291752,-71.00679117,,55,61,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11566,1750717,"F_789839_2910486",972,972,243,"Quincy","3rd Norfolk District",105600,0,1800,107400,13757.67341,0,"163","INDEPENDENCE AVENUE","BOSTON","MA","2114",60445,42.2334592,-71.00640292,,63,61,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11567,1750721,"F_789835_2911043",972,972,243,"Quincy","3rd Norfolk District",3900,0,0,3900,339.8365402,0,"0","INDEPENDENCE AVENUE (OFF)","BOSTON","MA","2114",60445,42.23498772,-71.00640579,,69,62,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11569,1751471,"F_789869_2912186",972,972,243,"Quincy","3rd Norfolk District",211800,0,0,211800,23361.80465,0,"4","EAST PENN STREET","BOSTON","MA","2114",60445,42.23812366,-71.00625581,,81,61,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11570,1751480,"F_789632_2910632",972,972,243,"Quincy","3rd Norfolk District",385400,0,0,385400,28273.59206,0,"172","PENN STREET","BOSTON","MA","0",60445,42.23386312,-71.00716415,,63,61,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11572,1751482,"F_789245_2910210",972,972,243,"Quincy","3rd Norfolk District",2207800,0,0,2207800,207536.7987,0,"424","CENTRE & PENN STS","BOSTON","MA","2116",60445,42.23271125,-71.00860214,,58,61,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11575,1751490,"F_789475_2910085",972,972,243,"Quincy","3rd Norfolk District",239300,0,0,239300,40924.16961,0,"206","PENN STREET","BOSTON","MA","2114",60445,42.2323646,-71.00775554,,58,61,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11615,1756278,"F_789017_2920164",972,972,243,"Quincy","2nd Norfolk District",457600,0,160400,618000,167954.0351,0,"954","HANCOCK STREET","BOSTON","MA","2114",74730,42.26002934,-71.00923254,,70,47,"Some Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
11618,1756302,"F_788592_2919346",972,972,243,"Quincy","2nd Norfolk District",79000,0,0,79000,3979.232023,0,"439","FURNACE BROOK PARKWAY","BOSTON","MA","2114",74730,42.2577914,-71.01081985,,64,64,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11619,1756352,"F_788112_2919920",972,972,243,"Quincy","2nd Norfolk District",77600,0,0,77600,5369.595962,0,"0","OVAL ROAD","BOSTON","MA","2114",74730,42.25937403,-71.01258082,,61,52,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
11620,1756359,"F_787772_2920343",972,972,243,"Quincy","2nd Norfolk District",159200,0,0,159200,3775.882213,0,"179","OLD COLONY AVE","BOSTON","MA","2114",74730,42.2605401,-71.01382788,,66,55,"Good Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
11621,1756371,"F_787313_2920900",972,972,243,"Quincy","2nd Norfolk District",79000,0,0,79000,642.4218552,0,"131","OLD COLONY AVENUE","BOSTON","MA","2114",74730,42.26207571,-71.01551178,,76,57,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11622,1756373,"F_787528_2920644",972,972,243,"Quincy","2nd Norfolk District",237600,0,0,237600,16443.43933,0,"135","OLD COLONY AVENUE","BOSTON","MA","2114",74730,42.26136987,-71.01472291,,66,55,"Good Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
11623,1756510,"F_786812_2921556",972,972,243,"Quincy","1st Norfolk District",168500,0,0,168500,6620.599118,0,"55R","OLD COLONY AVENUE (-75)","BOSTON","MA","2114",74730,42.26388361,-71.01734885,,88,59,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11624,1756515,"F_786362_2922165",972,972,243,"Quincy","1st Norfolk District",226000,104200,3100,333300,10983.3126,3840,"5R","OLD COLONY AVENUE (-31)","BOSTON","MA","2114",74730,42.26556172,-71.01899859,,91,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11626,1756598,"F_786279_2922510",972,972,243,"Quincy","1st Norfolk District",468300,0,143600,611900,156518.4221,0,"63","BEALE STREET (-95A)","BOSTON","MA","2114",65461,42.26650971,-71.01929804,,91,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11627,1756625,"F_785995_2922899",972,972,243,"Quincy","1st Norfolk District",158100,0,0,158100,3705.315216,0,"58","WESTON AVENUE","BOSTON","MA","2114",65461,42.26758153,-71.02033917,,87,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11628,1756626,"F_785962_2922930",972,972,243,"Quincy","1st Norfolk District",154900,0,0,154900,3467.093785,0,"54","WESTON AVENUE","BOSTON","MA","2114",65461,42.26766711,-71.02046045,,87,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11629,1756628,"F_786067_2922814",972,972,243,"Quincy","1st Norfolk District",172400,0,0,172400,4685.779735,0,"66","WESTON AVENUE","BOSTON","MA","2114",65461,42.26734718,-71.02007494,,87,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11630,1756629,"F_786122_2922762",972,972,243,"Quincy","1st Norfolk District",197200,0,0,197200,8981.466423,0,"74","WESTON AVENUE","BOSTON","MA","2110",65461,42.26720364,-71.01987282,,87,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11632,1756683,"F_785917_2922743",972,972,243,"Quincy","1st Norfolk District",252700,0,8000,260700,59148.88465,0,"33","WESTON AVENUE (-75)","BOSTON","MA","2114",,42.26715466,-71.02063058,,87,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11633,1756693,"F_785081_2923722",972,972,243,"Quincy","1st Norfolk District",197000,0,0,197000,10113.84623,0,"0","LINDEN STREET","BOSTON","MA","2114",65461,42.26985395,-71.02369897,,85,59,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11634,1756846,"F_786105_2922299",972,972,243,"Quincy","2nd Norfolk District",154800,0,117500,272300,2033.181517,0,"0","BEALE STREET &","BOSTON","MA","2114",99191,42.2659334,-71.01994526,,89,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11637,1758832,"F_784707_2924187",972,972,243,"Quincy","1st Norfolk District",25700,0,0,25700,1675.717214,0,"1","BILLINGS ROAD (REAR)","BOSTON","MA","2114",,42.27113566,-71.0250712,,92,58,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11638,1759816,"F_783939_2925164",972,972,243,"Quincy","1st Norfolk District",298700,0,20000,318700,19525.17052,0,"2","BILLINGS ROAD (REAR)","BOSTON","MA","2114",82300,42.27382831,-71.02788875,,92,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11639,1759851,"F_783465_2925958",972,972,243,"Quincy","1st Norfolk District",1733800,0,99000,1832800,204270.9585,0,"263","HANCOCK STREET (-267)","BOSTON","MA","2114",82300,42.27601428,-71.02962394,,89,60,"Good Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
11640,1759852,"F_783068_2926469",972,972,243,"Quincy","",2044000,315800,137600,2497400,153543.3807,2080,"189","HANCOCK STREET (-259)","BOSTON","MA","2114",,42.2774225,-71.03108047,,89,61,"Good Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
11648,1761609,"F_784065_2924796",972,972,243,"Quincy","1st Norfolk District",335300,0,9700,345000,5411.654524,0,"62","NEWPORT AVENUE (-66)","BOSTON","MA","2114",73692,42.27281658,-71.02743073,,92,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11650,1761698,"F_783977_2924871",972,972,243,"Quincy","1st Norfolk District",371200,0,18000,389200,11413.67795,0,"62","NEWPORT AVENUE","BOSTON","MA","2114",73692,42.27302373,-71.02775434,,92,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11651,1761700,"F_783732_2925209",972,972,243,"Quincy","1st Norfolk District",491700,0,40300,532000,32577.52775,0,"10","NEWPORT AVENUE","BOSTON","MA","2114",73692,42.27395494,-71.02865267,,92,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11652,1761701,"F_783865_2925071",972,972,243,"Quincy","1st Norfolk District",342200,0,31100,373300,9948.871699,0,"10R","NEWPORT AVENUE (-50)","BOSTON","MA","2114",73692,42.27357424,-71.02816407,,92,60,"Good Transit","7 nearby routes: 6 bus, 1 rail, 0 other"
11656,1763131,"F_782217_2927982",972,972,243,"Quincy","13th Suffolk District",171200,0,0,171200,2104.313717,0,"100R","HANCOCK STREET","BOSTON","MA","2216",73692,42.28158705,-71.03419445,10,71,36,"Some Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
11657,1763133,"F_782462_2927507",972,972,243,"Quincy","13th Suffolk District",248600,0,13000,261600,8159.668367,0,"0","HANCOCK STREET (OFF)","BOSTON","MA","2108",73692,42.28027995,-71.0332987,14,74,58,"Good Transit","8 nearby routes: 7 bus, 1 rail, 0 other"
11658,1763136,"F_781879_2928375",972,972,243,"Quincy","13th Suffolk District",16900,0,0,16900,690.71262,0,"56R","QUINCY SHORE DRIVE","BOSTON","MA","2114",73692,42.28267053,-71.03543556,6,70,37,"Some Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
11659,1763137,"F_781981_2928257",972,972,243,"Quincy","13th Suffolk District",309600,0,0,309600,1909.562128,0,"2","HANCOCK STREET (-80R)","BOSTON","MA","2114",73692,42.2823452,-71.03506101,8,70,37,"Some Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
11664,1763194,"F_789946_2912225",972,972,243,"Quincy","3rd Norfolk District",124100,0,2500,126600,2834.098248,0,"0","PENN STREET (OFF)","BOSTON","MA","2114",60445,42.23822945,-71.00597063,,83,62,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11665,1763199,"F_787929_2920151",972,972,243,"Quincy","2nd Norfolk District",76700,0,0,76700,4434.785267,0,"0","SAINT ANNS ROAD","BOSTON","MA","2114",74730,42.26001078,-71.01325195,,61,52,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
11668,1763254,"F_788974_2918673",972,972,243,"Quincy","2nd Norfolk District",84600,0,0,84600,1674.923522,0,"2","THOMAS BURGIN PARKWAY","BOSTON","MA","2114",63189,42.25593862,-71.00942307,,75,67,"Good Transit","21 nearby routes: 17 bus, 4 rail, 0 other"
11670,1763296,"F_799347_2914468",972,972,243,"Quincy","3rd Norfolk District",4009300,0,0,4009300,406081.2107,0,"683","WASHINGTON ST","BOSTON","MA","2114",53691,42.24422973,-70.97120349,9,55,39,"Some Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
12682,1936847,"F_754803_2970241",975,975,49,"Cambridge","24th Middlesex District",32200,0,0,32200,872.9783434,0,"149R","HARVEY ST","BOSTON","MA","2116",71250,42.39791359,-71.13482999,,89,68,"Good Transit","25 nearby routes: 24 bus, 1 rail, 0 other"
12683,1936849,"F_749909_2970148",975,975,49,"Cambridge","24th Middlesex District",443000,0,0,443000,15468.83175,0,"64","ACORN PK DR","BOSTON","MA","2116",71250,42.39771446,-71.15294968,15,23,60,"Good Transit","18 nearby routes: 17 bus, 1 rail, 0 other"
12688,1936858,"F_752336_2969513",975,975,49,"Cambridge","24th Middlesex District",654600,0,0,654600,17336.77233,0,"97","CAMBRIDGEPARK DR","BOSTON","MA","2116",71250,42.39594457,-71.14397442,11,71,67,"Good Transit","22 nearby routes: 21 bus, 1 rail, 0 other"
12689,1936859,"F_752481_2969458",975,975,49,"Cambridge","24th Middlesex District",1806500,0,0,1806500,36851.43859,0,"35","CAMBRIDGEPARK DR","BOSTON","MA","2116",71250,42.39579199,-71.14343848,11,71,67,"Good Transit","22 nearby routes: 21 bus, 1 rail, 0 other"
12690,1936861,"F_749843_2969472",975,975,49,"Cambridge","24th Middlesex District",418200,0,0,418200,21201.34187,0," ","FITCHBURG RR","BOSTON","MA","2116",71250,42.39586025,-71.1532042,,51,60,"Good Transit","18 nearby routes: 17 bus, 1 rail, 0 other"
12691,1937104,"F_752912_2968915",972,972,49,"Cambridge","24th Middlesex District",400000,344500,0,744500,11471.3557,9016," ","CAMBRIDGEPARK DR","BOSTON","MA","2116",71250,42.39429704,-71.14185135,15,78,67,"Good Transit","22 nearby routes: 21 bus, 1 rail, 0 other"
12698,1937368,"F_752998_2968673",975,975,49,"Cambridge","24th Middlesex District",321000,0,0,321000,11347.74712,0," ","CAMBRIDGEPARK DR","BOSTON","MA","2116",71250,42.393632,-71.14153675,15,77,66,"Good Transit","20 nearby routes: 19 bus, 1 rail, 0 other"
12699,1937712,"F_750879_2967864",975,975,49,"Cambridge","29th Middlesex District",761000,0,0,761000,10906.21095,0," ","SMITH PL","BOSTON","MA","2116",93897,42.39143626,-71.14939337,,62,61,"Good Transit","18 nearby routes: 17 bus, 1 rail, 0 other"
12701,1937868,"F_754859_2967749",975,975,49,"Cambridge","24th Middlesex District",69600,0,0,69600,1761.30283,0," ","RINDGE AVE","BOSTON","MA","2116",71250,42.39107487,-71.13466219,,73,66,"Good Transit","25 nearby routes: 23 bus, 2 rail, 0 other"
12702,1937869,"F_755118_2967693",975,975,49,"Cambridge","24th Middlesex District",242800,0,0,242800,7022.842358,0,"143","SHERMAN ST","BOSTON","MA","2116",71250,42.39091815,-71.13370433,,83,66,"Good Transit","25 nearby routes: 23 bus, 2 rail, 0 other"
12703,1937873,"F_755745_2967555",975,975,49,"Cambridge","29th Middlesex District",2345500,0,0,2345500,8405.863123,0,"109","MIDDLESEX ST","BOSTON","MA","2116",,42.39053207,-71.13138555,,78,65,"Good Transit","26 nearby routes: 24 bus, 2 rail, 0 other"
12706,1938200,"F_759086_2966769",972,972,49,"Cambridge","25th Middlesex District",107600,218800,0,326400,3961.600656,1769,"1875","MASS AVE","BOSTON","MA","2116",146250,42.38833499,-71.11903115,,97,72,"Excellent Transit","19 nearby routes: 17 bus, 2 rail, 0 other"
12707,1938353,"F_755406_2967573",975,975,49,"Cambridge","29th Middlesex District",1200,0,0,1200,65.29493241,0,"138","SHERMAN ST","BOSTON","MA","2116",93897,42.39058547,-71.13264014,,78,65,"Good Transit","26 nearby routes: 24 bus, 2 rail, 0 other"
12708,1938355,"F_756172_2967463",975,975,49,"Cambridge","29th Middlesex District",293200,0,0,293200,6965.068924,0,"110","MIDDLESEX ST","BOSTON","MA","2116",124565,42.39027455,-71.1298064,,84,67,"Good Transit","26 nearby routes: 24 bus, 2 rail, 0 other"
12710,1938367,"F_757184_2967240",975,975,49,"Cambridge","25th Middlesex District",20900,0,0,20900,650.9532275,0," ","COGSWELL AVE","BOSTON","MA","2116",124565,42.38965052,-71.1260639,,92,70,"Excellent Transit","26 nearby routes: 24 bus, 2 rail, 0 other"
12711,1938369,"F_757513_2967180",975,975,49,"Cambridge","25th Middlesex District",43600,0,0,43600,1360.754768,0," ","WALDEN ST","BOSTON","MA","2116",124565,42.38948191,-71.12484704,,92,70,"Excellent Transit","26 nearby routes: 24 bus, 2 rail, 0 other"
12712,1938370,"F_759182_2967148",975,975,49,"Cambridge","25th Middlesex District",129000,0,0,129000,3245.851695,0,"1879","WHITE ST","BOSTON","MA","2116",146250,42.3893738,-71.11866952,,97,71,"Excellent Transit","16 nearby routes: 14 bus, 2 rail, 0 other"
12713,1938372,"F_759178_2966946",975,975,49,"Cambridge","25th Middlesex District",83300,0,0,83300,2052.765946,0,"1879","WHITE ST","BOSTON","MA","2116",146250,42.38881956,-71.11868767,,95,72,"Excellent Transit","19 nearby routes: 17 bus, 2 rail, 0 other"
