fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
54013,Calhoun County,West Virginia,WV,3642,3754,47.6,7396,50.757166035694965,38.8445322663823,-81.11757809765486
54015,Clay County,West Virginia,WV,4388,4397,43.9,8785,50.05122367672169,38.46252309580102,-81.07507420084185
54017,Doddridge County,West Virginia,WV,4692,3844,45.1,8536,45.03280224929709,39.26917418647822,-80.7069715765704
54019,Fayette County,West Virginia,WV,22099,22027,43.8,44126,49.91841544667543,38.02877295360432,-81.08115811625693
54021,Gilmer County,West Virginia,WV,4733,3472,39.7,8205,42.31566118220597,38.9240487175398,-80.85705728427581
54023,Grant County,West Virginia,WV,5813,5828,46.2,11641,50.064427454686026,39.105144193167455,-79.19558582672958
54025,Greenbrier County,West Virginia,WV,17203,18144,45.4,35347,51.3310889184372,37.94692633497881,-80.45298795186602
54027,Hampshire County,West Virginia,WV,11980,11383,46.5,23363,48.72233874074391,39.31707445859142,-78.61411362508665
54029,Hancock County,West Virginia,WV,14376,15304,46.4,29680,51.5633423180593,40.52186152733722,-80.57389981356093
54031,Hardy County,West Virginia,WV,7112,6730,45.4,13842,48.62014159803497,39.00753469117716,-78.85794895166981
54033,Harrison County,West Virginia,WV,33301,34908,42.3,68209,51.17799703851398,39.283530962034376,-80.37985599386622
54035,Jackson County,West Virginia,WV,14417,14601,43.4,29018,50.31704459301124,38.83448426304082,-81.67480250322768
54037,Jefferson County,West Virginia,WV,27743,28436,40.7,56179,50.61677851154346,39.30757780182349,-77.8627969887457
54039,Kanawha County,West Virginia,WV,89483,96227,43.3,185710,51.815734209250984,38.336568636546865,-81.52809332130305
54041,Lewis County,West Virginia,WV,8202,8074,42.9,16276,49.60678299336446,38.9958665461525,-80.50217410707705
54043,Lincoln County,West Virginia,WV,10539,10539,43,21078,50,38.17534900782263,-82.07039115796006
54045,Logan County,West Virginia,WV,16672,17129,43.3,33801,50.67601550249993,37.83153304061452,-81.93533022655205
54047,McDowell County,West Virginia,WV,9837,9380,44.6,19217,48.810948639225685,37.37845590595062,-81.65360621306026
54049,Marion County,West Virginia,WV,27819,28678,41.2,56497,50.760217356673806,39.51000058420361,-80.2433885830313
54051,Marshall County,West Virginia,WV,15730,15915,45.2,31645,50.292305261494704,39.86059886120608,-80.66340416845865
54053,Mason County,West Virginia,WV,13026,13913,44.1,26939,51.64631203830877,38.769721069920365,-82.02656336987266
54055,Mercer County,West Virginia,WV,28728,31758,42.7,60486,52.504711834143436,37.405511980238046,-81.11143791110499
54057,Mineral County,West Virginia,WV,13649,13629,43.9,27278,49.96334042085197,39.41467204130158,-78.94381937414138
54059,Mingo County,West Virginia,WV,12024,12717,42.7,24741,51.4005092761004,37.72641677179109,-82.13469117106264
54061,Monongalia County,West Virginia,WV,54501,50751,31.2,105252,48.218561167483756,39.63032134864522,-80.04655650681404
54063,Monroe County,West Virginia,WV,6683,6784,46.7,13467,50.374990718051535,37.56038407853501,-80.55049861699615
54065,Morgan County,West Virginia,WV,8763,8861,47.6,17624,50.27802995914662,39.56044005886782,-78.25779500257538
54067,Nicholas County,West Virginia,WV,12420,12904,45,25324,50.95561522666245,38.291693641703546,-80.79934457632169
54069,Ohio County,West Virginia,WV,20465,22082,43.5,42547,51.9002514865913,40.09694844943342,-80.61891678345727
54071,Pendleton County,West Virginia,WV,3622,3434,50.5,7056,48.66780045351474,38.68074812184639,-79.35089252640529
54073,Pleasants County,West Virginia,WV,4064,3443,43.4,7507,45.863860396962835,39.370954253397386,-81.16060931567999
54075,Pocahontas County,West Virginia,WV,4377,4154,48.7,8531,48.69300199273239,38.331798617393865,-80.0077819962417
54077,Preston County,West Virginia,WV,17408,16429,42.4,33837,48.553358749298106,39.469326151667275,-79.668161765106845
54079,Putnam County,West Virginia,WV,27862,28790,41.8,56652,50.81903551507448,38.50861836799542,-81.90899114146242
54081,Raleigh County,West Virginia,WV,38188,38044,42.4,76232,49.905551474446426,37.771358934087786,-81.24865057778747
54083,Randolph County,West Virginia,WV,14861,14204,43.5,29065,48.86977464304146,38.774753624603825,-79.87578835571122
54085,Ritchie County,West Virginia,WV,4965,4967,46,9932,50.01006846556585,39.17825796134736,-81.0629795607957
54087,Roane County,West Virginia,WV,7034,7171,45.1,14205,50.48222456881379,38.714023368172555,-81.34835068225239
54089,Summers County,West Virginia,WV,5994,7024,48.2,13018,53.956060838838525,37.655855670053725,-80.85856067514834
54091,Taylor County,West Virginia,WV,8580,8371,43.2,16951,49.38351719662557,39.335980079006696,-80.04618853706661
54093,Tucker County,West Virginia,WV,3540,3487,48.7,7027,49.62288316493525,39.11359283349716,-79.56498524121163
54095,Tyler County,West Virginia,WV,4437,4472,46.7,8909,50.196430575822205,39.465275511553614,-80.88483878572023
54097,Upshur County,West Virginia,WV,12200,12405,42,24605,50.41658199552936,38.897844461359,-80.23344085794245
54099,Wayne County,West Virginia,WV,19835,20873,43.7,40708,51.274933673970715,38.145946547541456,-82.42696105484488
54101,Webster County,West Virginia,WV,4199,4319,46.8,8518,50.70439070204274,38.494702032677075,-80.42186956133528
54103,Wetzel County,West Virginia,WV,7586,8028,45.9,15614,51.41539643909312,39.60528121404712,-80.63911410575787
54105,Wirt County,West Virginia,WV,2922,2875,44.7,5797,49.59461790581335,39.022446865899546,-81.37868924801539
54107,Wood County,West Virginia,WV,41246,44310,43.3,85556,51.790640048623125,39.21116519909837,-81.51503289160591
54109,Wyoming County,West Virginia,WV,10695,11016,44.2,21711,50.73925659803786,37.609608606241046,-81.54919609856942
55001,Adams County,Wisconsin,WI,10783,9290,53.3,20073,46.281074079609425,43.9695335181879,-89.77038800769998
55003,Ashland County,Wisconsin,WI,7930,7782,41.8,15712,49.52902240325866,46.316084923756854,-90.67794382907971
55005,Barron County,Wisconsin,WI,22616,22636,44.1,45252,50.02209847078583,45.42368241495916,-91.84830960594763
55007,Bayfield County,Wisconsin,WI,7632,7360,52,14992,49.092849519743865,46.52376232321817,-91.20078815611456
55009,Brown County,Wisconsin,WI,128824,130962,37.2,259786,50.41149253616438,44.45294303999048,-88.00373326610257
55011,Buffalo County,Wisconsin,WI,6658,6509,46,13167,49.434191539454694,44.37983087215831,-91.75445479681224
55013,Burnett County,Wisconsin,WI,7832,7426,52.5,15258,48.669550399790275,45.86266969274587,-92.36757937209974
55015,Calumet County,Wisconsin,WI,24954,24853,40.1,49807,49.89860862930913,44.08160413634329,-88.21805754556262
55017,Chippewa County,Wisconsin,WI,33078,30557,40.9,63635,48.019171839396556,45.06940795359891,-91.27984423185916
55019,Clark County,Wisconsin,WI,17478,17013,37.6,34491,49.32591110724537,44.734737132626286,-90.61207331349482
55021,Columbia County,Wisconsin,WI,29047,27907,42.4,56954,48.99919233065281,43.4666355066907,-89.33373880855484
55023,Crawford County,Wisconsin,WI,8490,7798,46,16288,47.87573673870334,43.239470403569655,-90.93104339108771
55025,Dane County,Wisconsin,WI,263322,266521,34.9,529843,50.30188187821676,43.06730936877487,-89.41814358782743
55027,Dodge County,Wisconsin,WI,45777,41999,42.5,87776,47.84793109733868,43.41629510754743,-88.70752142341385
55029,Door County,Wisconsin,WI,13535,13904,52.4,27439,50.67240059768942,44.94729999756532,-87.31350351862089
55031,Douglas County,Wisconsin,WI,21757,21645,41.9,43402,49.87097368784848,46.4328745992511,-91.91616249491273
55033,Dunn County,Wisconsin,WI,22372,22126,34.3,44498,49.72358308238572,44.94656070997548,-91.89641427605704
55035,Eau Claire County,Wisconsin,WI,50874,52117,34.4,102991,50.603450786961965,44.72678037921127,-91.28598002887193
55037,Florence County,Wisconsin,WI,2275,2062,52.4,4337,47.54438551994466,45.84846007090517,-88.39809982151196
55039,Fond du Lac County,Wisconsin,WI,50302,52013,41.5,102315,50.83614328299858,43.753584047845536,-88.48825558185527
55041,Forest County,Wisconsin,WI,4541,4477,46.7,9018,49.645154136172096,45.66734375328014,-88.77042824432922
55043,Grant County,Wisconsin,WI,26920,24908,35.7,51828,48.05896426641969,42.86747934111468,-90.70620463773062
55045,Green County,Wisconsin,WI,18230,18634,42.9,36864,50.54796006944444,42.67997954831674,-89.6022100076906
55047,Green Lake County,Wisconsin,WI,9437,9320,45.4,18757,49.68811643653036,43.80040174076643,-89.04486894128627
55049,Iowa County,Wisconsin,WI,11892,11728,42.5,23620,49.6528365791702,43.00047853821773,-90.13537425294402
55051,Iron County,Wisconsin,WI,2915,2800,54.5,5715,48.99387576552931,46.26226573496828,-90.24206341263837
55053,Jackson County,Wisconsin,WI,10955,9551,41.6,20506,46.57661172339803,44.31916668493585,-90.80524770162916
55055,Jefferson County,Wisconsin,WI,42343,42309,40.7,84652,49.97991778103293,43.02082846610267,-88.77588315426726
55057,Juneau County,Wisconsin,WI,14067,12352,45.2,26419,46.75422991029183,43.924593151531525,-90.1137720554388
55059,Kenosha County,Wisconsin,WI,83312,85018,38.2,168330,50.50674270777639,42.576923888635875,-88.04236244075345
55061,Kewaunee County,Wisconsin,WI,10279,10081,44.2,20360,49.51375245579568,44.51607781429865,-87.61528358579086
55063,La Crosse County,Wisconsin,WI,57361,60489,35.8,117850,51.327110733983886,43.90657567582268,-91.11521540161961
55065,Lafayette County,Wisconsin,WI,8443,8292,41.4,16735,49.54884971616373,42.66048835615173,-90.13169964937879
55067,Langlade County,Wisconsin,WI,9721,9443,48.2,19164,49.2746816948445,45.262348645760994,-89.07193257529593
55069,Lincoln County,Wisconsin,WI,13999,13849,47.2,27848,49.73068083883941,45.337437348838854,-89.73459921600416
55071,Manitowoc County,Wisconsin,WI,39451,39956,44.7,79407,50.31798204188548,44.11992689506129,-87.80966931817903
55073,Marathon County,Wisconsin,WI,67976,67288,40.6,135264,49.74568251715164,44.89829552775884,-89.75908861088047
55075,Marinette County,Wisconsin,WI,20375,20162,48.3,40537,49.73727705552952,45.3829226955478,-88.03328216011451
55077,Marquette County,Wisconsin,WI,7746,7461,49.8,15207,49.062931544683366,43.81955995590499,-89.39872545322577
55078,Menominee County,Wisconsin,WI,2324,2255,31.7,4579,49.2465603843634,45.00437743143281,-88.71004163326674
55079,Milwaukee County,Wisconsin,WI,461670,492539,34.7,954209,51.61751775554412,43.00719656824836,-87.96677179509463
55081,Monroe County,Wisconsin,WI,23019,22483,39.5,45502,49.41101490044394,43.94574599348095,-90.6177958350602
55083,Oconto County,Wisconsin,WI,19187,18369,46.5,37556,48.91095963361381,45.026173209500094,-88.26921836889575
55085,Oneida County,Wisconsin,WI,17724,17621,50.9,35345,49.85429339369076,45.70555558620628,-89.52180829257262
55087,Outagamie County,Wisconsin,WI,92241,92513,37.9,184754,50.07361139677625,44.41609215634503,-88.46494824553355
55089,Ozaukee County,Wisconsin,WI,43342,44942,43.9,88284,50.90616646277921,43.38403072871215,-87.95090547952354
55091,Pepin County,Wisconsin,WI,3696,3566,46.3,7262,49.104929771412834,44.5829195207847,-92.00153218413877
55093,Pierce County,Wisconsin,WI,20641,20962,36.8,41603,50.38578948633512,44.719630010266954,-92.4224126956286
55095,Polk County,Wisconsin,WI,21842,21507,45.2,43349,49.61360123647604,45.46141825672946,-92.44134465230695
55097,Portage County,Wisconsin,WI,35508,35091,36.7,70599,49.704670037819234,44.47603876742341,-89.50139676245568
55099,Price County,Wisconsin,WI,6813,6677,51.6,13490,49.49592290585619,45.680393341290376,-90.361399539054
55101,Racine County,Wisconsin,WI,96702,98696,40.1,195398,50.51024063705872,42.74745470004098,-88.06121440604993
55103,Richland County,Wisconsin,WI,8834,8705,45.1,17539,49.63224813273276,43.375634733783016,-90.42948051919869
55105,Rock County,Wisconsin,WI,79654,82115,39.5,161769,50.76065253540543,42.67122924137983,-89.07157742735463
55107,Rusk County,Wisconsin,WI,7109,7074,49.1,14183,49.87661284636536,45.475143004374814,-91.13316554806518
55109,St. Croix County,Wisconsin,WI,43899,44018,38.6,87917,50.067677468521445,45.03407067087219,-92.4527963759755
55111,Sauk County,Wisconsin,WI,31747,31849,41.2,63596,50.080193722875656,43.426666267390715,-89.94822348373599
55113,Sawyer County,Wisconsin,WI,8339,8031,50.2,16370,49.059254734270006,45.8799767674683,-91.1445439052323
55115,Shawano County,Wisconsin,WI,20521,20488,45,41009,49.959764929649594,44.78914999559765,-88.76540956266675
55117,Sheboygan County,Wisconsin,WI,57922,57283,41.3,115205,49.72266828696671,43.72117335143764,-87.94536569366878
55119,Taylor County,Wisconsin,WI,10385,9971,43.4,20356,48.98310080565926,45.211593450821454,-90.50123901028836
55121,Trempealeau County,Wisconsin,WI,14932,14506,40.5,29438,49.27644541069366,44.30396633901242,-91.35845637716844
55123,Vernon County,Wisconsin,WI,15302,15214,41.9,30516,49.85581334381964,43.59387226348324,-90.83441066225475
55125,Vilas County,Wisconsin,WI,10931,10662,54.1,21593,49.3771129532719,46.0529069879058,-89.51483953883552
55127,Walworth County,Wisconsin,WI,51374,51639,39.7,103013,50.12862454253346,42.6684910934722,-88.54193618063775
55129,Washburn County,Wisconsin,WI,7771,7918,50.7,15689,50.468481101408635,45.89922933523567,-91.7912207758298
55131,Washington County,Wisconsin,WI,66754,67781,42.9,134535,50.38168506336641,43.36847519860362,-88.23072509206617
55133,Waukesha County,Wisconsin,WI,196103,202776,43.2,398879,50.836469204946866,43.01822209471639,-88.30451375640772
55135,Waupaca County,Wisconsin,WI,26297,25147,45.4,51444,48.88227976051629,44.47048885669864,-88.96478759262938
55137,Waushara County,Wisconsin,WI,12641,11475,49,24116,47.58251783048598,44.11312967517223,-89.24289699047547
55139,Winnebago County,Wisconsin,WI,85597,84329,38.2,169926,49.626896413733036,44.06888991370729,-88.64464869291888
55141,Wood County,Wisconsin,WI,36056,37218,43.8,73274,50.79291426699785,44.455336607943565,-90.04156868779889
56001,Albany County,Wyoming,WY,19916,18186,27.3,38102,47.72977796441132,41.65452907937298,-105.72381581077201
56003,Big Horn County,Wyoming,WY,6033,5868,41.3,11901,49.30678094277792,44.526690106558874,-107.99518324065099
56005,Campbell County,Wyoming,WY,24559,23149,33.5,47708,48.52226041754004,44.24818847891754,-105.5482082947556
56007,Carbon County,Wyoming,WY,8332,7145,38,15477,46.16527750856109,41.69435954761483,-106.9306670306716
56009,Converse County,Wyoming,WY,7206,6791,40.1,13997,48.51753947274416,42.97233569012719,-105.50715798405226
56011,Crook County,Wyoming,WY,3730,3680,42.6,7410,49.662618083670715,44.58850478037672,-104.5699359097433
56013,Fremont County,Wyoming,WY,20135,19941,38.4,40076,49.757959876235155,43.040546255688064,-108.63045837412484
56015,Goshen County,Wyoming,WY,6948,6490,43.4,13438,48.29587736270278,42.08791523338691,-104.35331226204426
56017,Hot Springs County,Wyoming,WY,2387,2293,49.5,4680,48.995726495726494,43.718953251324216,-108.4421551044954
56019,Johnson County,Wyoming,WY,4477,4038,45.5,8515,47.4221961244862,44.03879908634799,-106.58467318800125
56021,Laramie County,Wyoming,WY,49460,48232,36.9,97692,49.37149408344593,41.306944273580854,-104.68949193051846
56023,Lincoln County,Wyoming,WY,9695,9316,39.3,19011,49.00320866866551,42.26391239630535,-110.65599168299325
56025,Natrona County,Wyoming,WY,40816,39794,36.6,80610,49.36608361245503,42.96206493756999,-106.79849998069722
56027,Niobrara County,Wyoming,WY,1088,1360,41,2448,55.55555555555556,43.0564408796356,-104.47541724760549
56029,Park County,Wyoming,WY,14276,14845,44.4,29121,50.97695820885272,44.52046482373373,-109.58792137399776
56031,Platte County,Wyoming,WY,4499,4174,47.1,8673,48.126369191744494,42.13295482779559,-104.96593378652997
56033,Sheridan County,Wyoming,WY,14852,15160,42.1,30012,50.513128082100486,44.789974913847544,-106.87926852284484
56035,Sublette County,Wyoming,WY,5367,4584,39.4,9951,46.065722037986134,42.766898625201414,-109.91470973922469
56037,Sweetwater County,Wyoming,WY,22882,21235,34.6,44117,48.13337262279847,41.65953368768993,-108.87956293546816
56039,Teton County,Wyoming,WY,11911,11148,39.3,23059,48.34554837590528,43.93465070958561,-110.58981756746037
56041,Uinta County,Wyoming,WY,10505,10104,35.5,20609,49.027124072007375,41.287642116451735,-110.54762783760906
56043,Washakie County,Wyoming,WY,4137,3992,43.5,8129,49.10813138147373,43.90496992686379,-107.68281867797705
56045,Weston County,Wyoming,WY,3768,3332,42.9,7100,46.92957746478873,43.84041009894672,-104.56765799492301
72001,Adjuntas Municipio,Puerto Rico,NA,8862,9319,40.9,18181,51.25680655629503,18.179733922311,-66.75395892065985
72003,Aguada Municipio,Puerto Rico,NA,18906,19737,42.3,38643,51.07522707864296,18.36053096989545,-67.17499904216957
72005,Aguadilla Municipio,Puerto Rico,NA,26308,27858,41.5,54166,51.43078684045342,18.459735976060486,-67.12076242355504
72007,Aguas Buenas Municipio,Puerto Rico,NA,12756,13519,41.4,26275,51.451950523311126,18.251057491866153,-66.12733719682012
72009,Aibonito Municipio,Puerto Rico,NA,11263,12194,41.6,23457,51.98448224410623,18.131119651612725,-66.26441683787431
