county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Fremont,ID,0.716,0.114,5714,4091,651,0.826,0.149,6719,5548,998,44.22800938,-111.4809943,504,4,12889,6685,6204,12.5,85.1,0.2,0.3,0.1,0.2,8910,51806,2998,21611,1594,11.9,15.8,28.2,15,22.7,19,15.1,78.4,10.7,1,2.5,1.7,5.7,25.9,5182,71.6,17.6,10.3,0.5,5.9
Fremont,WY,0.675,0.254,16543,11167,4200,0.663,0.305,18111,12007,5519,43.04183996,-108.6296893,1505,15,40354,20206,20148,6.8,70.1,0.5,19.6,0.1,0.1,29888,55013,2341,27220,897,13.7,19.1,33.5,20.7,19.4,14.8,11.5,75.2,10.5,0.5,4,3.1,6.6,17.9,18674,61.3,28.9,9.2,0.6,6
Fresno,CA,0.466,0.486,201710,94005,98103,0.451,0.529,356004,160689,188224,36.75733899,-119.6466953,31558,443,971616,484667,486949,52.4,30.2,4.7,0.4,9.9,0.1,575985,48730,655,22234,215,25.4,36.5,29.1,19.6,23,14.8,13.5,78.1,12.2,1.2,1.6,2.5,4.3,22.4,392003,74.8,18.4,6.6,0.2,10.4
Frio,TX,0.459,0.522,2683,1232,1401,0.534,0.46,5264,2812,2421,28.86751206,-99.10804207,1020,9,19110,11363,7747,78.5,16.4,3.6,0,0.6,0,12651,37382,4996,16833,2042,20.3,26.8,19.2,22.3,17.5,20.5,20.5,84.6,11,0.2,1.4,0.6,2.3,15.8,6859,76.6,16.8,6.6,0,7.3
Frontier,NE,0.844,0.123,1310,1106,161,0.853,0.131,1440,1229,189,40.52993007,-100.3924658,45,0,2624,1324,1300,1.4,96.4,0,0.6,0.1,0,2071,52090,2358,27900,2406,10.9,15.9,35.4,15.9,21.5,18,9.2,76.5,7.9,0.4,5.3,1,8.9,20.3,1253,64.1,20.8,14.1,1,3.2
Fulton,AR,0.727,0.224,4771,3470,1067,0.774,0.202,5098,3944,1031,36.38177105,-91.81729127,348,10,12092,5947,6145,1.3,95.6,0.3,0.9,0,0.1,9543,36051,3683,19674,1460,23,40.3,29.7,18.7,21.7,14.4,15.6,85.2,8.3,1.3,0.7,1.2,3.3,23.3,4132,73.1,17.6,9,0.4,6.9
Fulton,GA,0.271,0.692,407173,110372,281875,0.262,0.726,524532,137200,381057,33.79216944,-84.46319413,31753,628,1010420,489797,520623,7.4,39.9,43.6,0.2,6.7,0,710189,61336,792,41041,548,16,23.5,50.1,14.6,24,3.9,7.4,72.1,7.7,7.5,2.6,1.9,8.2,28.1,500783,83.4,11.2,5.3,0.1,7.7
Fulton,IL,0.543,0.392,15609,8482,6118,0.593,0.386,16517,9798,6371,40.47289135,-90.20862357,657,2,35733,18673,17060,2.9,92,3.8,0.1,0.2,0,28106,48599,1862,24269,845,15.5,19.4,30.6,20.8,20.2,10.7,17.8,84.8,8.8,0.2,2.6,1,2.6,24.7,15027,76.5,16.4,7.2,0,7.7
Fulton,IN,0.718,0.234,8374,6010,1960,0.732,0.25,9110,6667,2274,41.0469907,-86.26252745,440,11,20296,9992,10304,5,92.3,1,0.5,0.3,0.1,15098,47108,3650,23557,1647,13.3,16.2,23.1,15.2,19.6,11.3,30.8,82,10.2,0.1,1.1,2,4.6,22.8,9575,81.2,11.2,7.1,0.6,3.8
Fulton,KY,0.65,0.325,2382,1549,774,0.663,0.327,2421,1605,791,36.55238827,-89.20140068,239,3,6259,3094,3165,0.7,71.2,24.4,0.1,0.2,0,4891,28274,4692,18111,1764,25.3,37,29.9,25.7,17.8,8.1,18.5,77.1,10.6,0.9,1.7,3.2,6.5,21.9,2287,72.1,18.1,9.3,0.5,7.6
Fulton,NY,0.652,0.297,19563,12759,5805,0.693,0.288,20180,13989,5804,43.11363907,-74.41798804,367,24,53955,26899,27056,2.8,93.2,1.8,0.2,0.7,0,42521,48033,2240,26298,1046,16,23.4,30.7,20.5,23.3,9.5,16.1,83.2,9.4,0.6,2.7,2.1,2.1,25,24239,79.4,16.1,4.4,0.1,7.6
Fulton,OH,0.648,0.289,20693,13419,5981,0.69,0.294,22299,15396,6545,41.60213491,-84.12571393,647,16,42296,20912,21384,8.4,89.4,0.3,0.2,0.4,0.1,31635,57774,2425,27922,1292,10.6,15.2,27.8,15.9,21.3,12.3,22.7,88,6.6,0.1,1.9,0.8,2.6,24.1,20729,84.1,10.3,5.3,0.2,5.9
Fulton,PA,0.842,0.134,6743,5676,904,0.855,0.136,7978,6824,1085,39.92913544,-78.11163677,95,4,14631,7376,7255,1.2,96.3,1.5,0.3,0.1,0,11525,50007,1925,25273,812,11.5,14.2,25.7,16.9,20,14.2,23.2,77.9,15,0.1,2.6,0.5,3.9,32.3,6609,79.6,13.4,6.6,0.4,6.5
Furnas,NE,0.827,0.131,2315,1915,304,0.832,0.153,2601,2163,399,40.17642064,-99.91247454,112,3,4814,2356,2458,3.7,94.2,0.3,0,0.1,0,3669,43400,3352,24522,1213,13.5,20.1,37.3,17.1,17.6,14.1,13.8,75,9.7,0,4.3,1.5,9.5,13.2,2394,70.7,15.3,13.1,0.9,2.5
Gadsden,FL,0.304,0.679,22079,6721,14994,0.314,0.679,23800,7465,16152,30.57796289,-84.61915825,3072,56,46113,21869,24244,10,32.6,55.3,0.1,0.5,0.1,34299,39830,2043,19252,819,24.4,40.8,31.2,20.6,25.5,12.6,10.2,84.5,9.8,0.1,0.9,2.4,2.3,30.2,16338,61.6,34.8,3.5,0.1,8.5
Gage,NE,0.643,0.297,9854,6333,2930,0.673,0.306,11068,7445,3385,40.26186809,-96.68946704,600,5,21632,10816,10816,2.3,95,0.6,0.4,0.6,0.2,16736,52223,2284,27424,896,9.1,10.5,33.3,15.4,20.9,10.5,19.8,78.9,12.2,0.1,3.1,0.9,4.8,19.8,11118,74.1,16.1,9.7,0.1,3.2
Gaines,TX,0.848,0.13,4609,3907,597,0.893,0.096,5960,5323,572,32.74055318,-102.6353295,581,12,19889,10082,9807,40.6,56.3,2.3,0.1,0.5,0,10115,58167,5868,22656,2576,11,11.6,28.6,11.8,18.6,24.9,16.1,74.9,18.8,0,4.1,0.1,2.1,19,8134,76,12.5,11,0.4,4.5
Galax city,VA,0.678,0.288,2363,1603,680,0.698,0.295,2633,1838,777,,,,,6788,3304,3484,14.7,76.4,7.2,0.1,0.1,0,5000,31311,2888,22572,5002,21.2,28.8,24.1,20.6,21.1,7.2,27,84.8,10,0.8,1.2,0.7,2.4,18.6,2901,82,12.2,5.7,0,5.5
Gallatin,IL,0.722,0.244,2691,1942,656,0.755,0.232,2673,2019,621,37.76430935,-88.22953869,117,2,5226,2475,2751,1.1,95.8,0.3,0.5,0.3,0,4100,42450,4638,24538,1996,16.6,27.7,33.8,17.6,19,12.4,17.2,87.7,8,0.2,0.3,2.2,1.5,27.2,2133,75.6,16,8.2,0.2,7.8
Gallatin,KY,0.732,0.224,3337,2443,749,0.768,0.214,3849,2955,822,38.75398691,-84.8558382,131,8,8652,4420,4232,5.2,91.3,1.5,0,0.1,0,6308,50250,4645,22508,1388,13.4,19.9,20.2,18.3,27.1,13,21.4,79.8,13.5,0.2,1.9,0.6,4,29.4,3728,77.8,15.9,6,0.3,6
Gallatin,MT,0.446,0.456,52335,23360,23879,0.443,0.518,71363,31639,36964,45.54486106,-111.1692571,3550,8,100733,52057,48676,3.3,92.3,0.3,0.9,1.3,0,78522,59397,1808,33181,870,13,9,40.3,18.2,21.5,11.7,8.4,73.6,9.3,0.4,5.9,3.7,7.1,17.7,56751,75.5,15.6,8.4,0.4,4.3
Gallia,OH,0.76,0.204,12588,9567,2564,0.77,0.218,13358,10289,2911,38.82708533,-82.31647569,334,13,30203,14814,15389,1.3,93.6,2.8,0.5,0.7,0.1,23114,42002,2864,22293,934,20.9,29.5,27.8,19.8,22.3,11.2,18.9,85.9,5.3,0.2,1.9,1.5,5.2,29,11930,80.9,13,5.8,0.4,5.8
Galveston,TX,0.593,0.367,123994,73566,45503,0.607,0.379,153843,93306,58247,29.40167322,-94.90469073,12703,169,321184,158564,162620,23.9,58,12.5,0.3,3.3,0,225661,65702,1802,33870,571,13.9,19.7,41.1,17.6,22,9.4,9.9,80.9,10.5,0.9,2,1.9,3.7,28,149076,77,16.7,6.1,0.1,6.5
Garden,NE,0.817,0.144,1063,869,153,0.85,0.135,1195,1016,161,41.61703149,-102.3313973,48,0,1913,960,953,3.9,94.2,0.2,0.2,0.9,0,1502,48125,6728,35602,8492,11.7,10.5,42.6,13.6,20.5,13.5,9.9,71.8,8.7,0.1,4.9,0.8,13.7,21.4,921,53.2,26.5,20.3,0,1.4
Garfield,CO,0.496,0.426,26328,13071,11205,0.477,0.499,30216,14404,15070,39.59921777,-107.902708,1239,5,57945,29334,28611,28.1,68.6,0.4,0.5,0.8,0,36803,66503,2244,31483,1233,9.6,11.7,32.1,19.6,21,17.3,10,73.1,10.9,3.8,2.7,2.7,6.8,31.6,30411,78.2,13.1,8.6,0.1,5.4
Garfield,MT,0.912,0.047,716,653,34,0.94,0.05,813,764,41,47.27545948,-107.0002351,30,0,1086,560,526,0.2,99.8,0,0,0,0,861,47188,9425,29896,4059,5.1,1.8,53.3,8.9,16.8,16.1,4.9,66.7,3.8,0.5,8,2.6,18.3,12,576,41.7,18.2,36.8,3.3,0
Garfield,NE,0.846,0.125,968,819,121,0.867,0.125,1067,925,133,41.91428955,-98.99111827,35,0,1958,970,988,2.1,96.6,0.2,0,0.3,0,1572,46509,3659,25856,2259,7.2,5.3,34.6,16.6,20.8,14.5,13.5,72.6,5.1,0.5,8.7,2.1,11,11.5,1006,62.5,17.2,19.6,0.7,1.9
Garfield,OK,0.738,0.202,21692,15998,4391,0.757,0.219,22430,16970,4919,36.3791334,-97.78265517,2543,28,62421,30927,31494,11.6,75.8,3,1.8,0.8,2.8,43738,50724,1975,25787,960,13.6,17.3,28.7,17.1,20.9,15.2,18,84.5,9.3,0.3,1.1,2,2.8,16.6,27796,80.7,12.7,6.4,0.1,5.3
Garfield,UT,0.687,0.153,2294,1577,352,0.789,0.188,2722,2149,513,37.85447192,-111.4418764,0,0,5020,2633,2387,5.6,89.5,0,2.7,0.2,0.5,3699,51700,7983,23228,2295,13.1,17.9,26.4,26.8,25.1,15.8,6,73.4,11,0,5.7,2.7,7.3,14,2212,69.3,23.3,7.4,0,4.6
Garfield,WA,0.683,0.224,1232,841,276,0.722,0.246,1470,1062,362,46.43197502,-117.5454032,26,0,2226,1118,1108,2.4,91.8,0,0.2,1.8,0,1686,51399,4518,24781,2306,11.7,18.2,33.7,19.9,23.7,9.5,13.2,74.5,15.9,0,2.8,0.7,6.2,20,934,51,32.9,16.2,0,7.2
Garland,AR,0.64,0.302,40734,26053,12283,0.658,0.318,44193,29065,14043,34.57692074,-93.14921604,2645,70,97994,47269,50725,5.4,82.6,8.1,0.7,0.5,0,76141,41672,1593,25690,1175,19.1,29.9,31.8,20.4,25.6,11.2,11,79.8,12,0.4,1.7,1.2,4.8,21.9,39800,79.2,13.3,7.2,0.2,9
Garrard,KY,0.775,0.191,7619,5904,1453,0.776,0.21,8703,6754,1830,37.6388668,-84.53289319,370,4,17226,8442,8784,2.2,94.3,0.9,0.2,0.1,0,13241,47906,3898,24874,1705,18.2,26.6,29.9,17.8,20.6,16.2,15.4,80.3,11.9,0.1,0.4,1.7,5.7,34,7339,76.2,13.7,10,0.1,8.9
Garrett,MD,0.79,0.175,12905,10189,2252,0.775,0.206,15045,11654,3098,39.52786077,-79.27355126,150,1,29516,14618,14898,1.1,96.6,0.6,0.1,0.4,0,23763,48174,2234,26303,1162,11.4,17,33.8,17.5,18.8,16.5,13.4,79.5,9.9,0.6,3.7,0.6,5.7,24.2,13937,74.6,16,9.3,0.2,4.8
Garvin,OK,0.783,0.176,10531,8243,1852,0.813,0.171,10922,8878,1865,34.70418038,-97.30811132,774,6,27751,13765,13986,8.2,76.4,2.3,5.4,0.5,0,20189,42567,1354,22433,1043,17.1,20.6,29.4,14,23.5,14.8,18.3,90.7,4.6,0.2,0.8,1.2,2.5,21.5,10697,76.8,13.9,9,0.3,3.5
Garza,TX,0.829,0.152,1475,1223,224,0.855,0.14,1651,1411,231,33.17969345,-101.2984114,123,8,6739,4369,2370,54,40.5,4.5,0.1,0.6,0,3472,53832,4373,20635,4165,13.5,26.1,30.3,22.3,15.5,15.2,16.7,71.5,23.8,0,2,2.6,0.1,17.4,2445,72.2,16.7,11.1,0,2
Gasconade,MO,0.762,0.204,7444,5670,1519,0.784,0.202,7934,6222,1601,38.43947277,-91.50847147,289,24,14769,7371,7398,1.3,96.2,0.6,0.4,0.2,0,11636,50687,2272,25963,1757,12,17.1,27,17.1,20.4,13.1,22.5,81.8,11.9,0.2,2.2,0.6,3.4,26,6793,80.7,10.9,8,0.3,3.4
Gaston,NC,0.648,0.327,94872,61467,30982,0.634,0.354,113791,72132,40231,35.29373559,-81.17477045,7863,135,214049,103191,110858,6.6,73.6,15.5,0.4,1.5,0,158749,46626,1212,24937,686,16.5,24.3,30.4,17.4,24.3,9.8,18.2,85.3,9.3,0.3,0.8,1,3.3,25.4,96263,84.1,10.8,4.9,0.1,8.3
Gates,NC,0.535,0.445,5328,2851,2371,0.564,0.427,5944,3354,2540,36.44667547,-76.69749701,169,3,11601,5662,5939,0.7,62.5,32.9,0.9,0.4,0,9077,52481,2532,24335,1545,12.4,21.4,29.2,16.6,19.2,12,23,84.9,11.4,0,0.5,1.5,1.7,36.5,5012,71.8,23.5,4.8,0,8.8
Geary,KS,0.577,0.36,7129,4116,2569,0.558,0.411,9311,5193,3825,38.99871131,-96.7577178,394,4,35796,19025,16771,15.6,57.2,16.8,0.7,3.1,0.8,23637,46096,1555,21583,814,14.9,22.5,31.8,23.4,20.3,10.5,14.1,83.5,9.2,0.1,1.9,2.2,3,16.2,11575,62.5,32.3,4.9,0.3,8
Geauga,OH,0.607,0.352,48736,29577,17165,0.606,0.379,55381,33581,20980,41.49952319,-81.17935342,991,50,93895,46220,47675,1.4,95.8,1.2,0.1,0.6,0,70960,77104,2375,39513,1496,6.5,8.8,40.8,14.8,23.3,9.8,11.3,79.2,8.2,0.5,1.8,2.2,8.2,28.3,47123,82.1,9.6,8.1,0.1,3.5
Gem,ID,0.752,0.155,7952,5980,1229,0.798,0.181,9958,7951,1803,44.06482372,-116.398376,452,6,16850,8331,8519,8.3,88,0,0.9,0.7,0,12405,42888,3380,20041,1387,20.7,27.9,26.9,22.1,20.6,17.7,12.7,77,10.6,0.1,1.9,2.2,8.2,29.6,6452,72,17,9.7,1.3,6
Genesee,MI,0.429,0.524,196135,84174,102744,0.445,0.539,222969,99199,120082,43.02244215,-83.70589709,7352,343,410881,198115,212766,3.3,72.5,19.8,0.4,1,0,312137,45231,666,25180,401,20,29.9,31.5,19.5,24.2,8.3,16.5,84.6,9.1,1.2,1.3,0.7,3.1,26,166919,85,9.9,5,0.2,10.8
Genesee,NY,0.653,0.284,24463,15986,6946,0.693,0.282,25004,17340,7048,43.0022601,-78.19135193,411,5,58537,29199,29338,3.1,90.7,2.4,0.9,0.7,0,45954,54033,1511,27499,681,12.8,20.1,31,18.2,22.1,11.1,17.6,83.4,8.3,0.4,3.6,1.7,2.6,22.2,29386,76.9,17.5,5.4,0.2,5.1
Geneva,AL,0.855,0.131,11659,9967,1522,0.865,0.127,12538,10844,1592,31.09389027,-85.83572839,975,7,26572,13008,13564,3.8,84,9.2,0.6,0.4,0,20489,39293,2810,21084,1064,22.5,37.6,22.9,17.3,21.5,19.1,19.3,83.5,10.3,0,0.6,2.4,3.1,27.2,10306,73.8,16.5,9.4,0.3,8.9
Gentry,MO,0.76,0.199,3033,2304,605,0.797,0.189,3239,2580,613,40.21097916,-94.40944419,201,10,6688,3225,3463,0.3,96.4,0.9,0.7,0.4,0.1,4996,43777,3913,20903,1106,18.1,24,31.5,19.6,17.8,13.1,18.1,77.1,13.8,0.4,3.6,0.8,4.1,21.5,3037,73.5,15.9,10.4,0.2,4.1
George,MS,0.88,0.103,9831,8652,1013,0.878,0.11,10940,9602,1208,30.86259065,-88.64436789,1037,20,23545,11894,11651,2.7,87.4,7.7,0.5,0.9,0,17092,47640,5397,20973,1771,14.7,15.1,30.4,12.9,21.6,20,15.1,80.1,12.3,1.3,0.9,2.5,2.9,35.4,8011,81.7,13.2,5.1,0.1,8.2
Georgetown,SC,0.55,0.42,31519,17334,13234,0.559,0.431,36668,20487,15822,33.43443342,-79.33202141,2403,56,61065,28957,32108,3,63.3,31.3,0.1,0.4,0,48330,46967,2473,28748,1317,18.7,32.6,31,21.5,24.5,8.9,14.1,84.5,8.2,0.7,0.6,1.8,4.1,25.4,24152,80.4,12.8,6.6,0.2,9.6
Gibson,IN,0.716,0.24,15472,11079,3720,0.731,0.249,16165,11817,4027,38.30393723,-87.58054938,1038,12,33596,16841,16755,1.5,94.2,2,0.1,0.3,0,25458,51149,1981,27342,1327,10.7,13.9,26.7,15.6,18.9,12.5,26.3,87.1,6.8,0.2,2.6,1,2.3,21.5,16210,88.6,7.4,3.9,0.1,3.5
Gibson,TN,0.707,0.27,19484,13779,5255,0.727,0.258,22336,16245,5764,35.99438059,-88.93358327,2244,48,49222,23447,25775,2.6,76.8,17.7,0.4,0.3,0.1,36905,41315,2309,21858,869,17.1,25.8,29.4,19,24.2,8.9,18.3,89.3,6,0.1,1.2,2,1.5,23.2,20523,80.1,12.2,7.5,0.2,6.1
Gila,AZ,0.639,0.315,21398,13672,6746,0.664,0.323,27662,18377,8943,33.80190085,-110.8132779,1989,72,53145,26284,26861,18.6,62.8,0.4,15.6,0.9,0,41292,41179,1678,22433,944,21.9,36.4,31.6,22.8,21.4,15.3,8.9,78.2,12.8,0.1,2.8,1.1,5,18.7,18216,71,23.1,5.7,0.2,11.7
Gilchrist,FL,0.801,0.173,8418,6740,1457,0.814,0.175,9702,7895,1700,29.72856978,-82.79880657,614,18,17191,8983,8208,5.5,87.2,5.8,0.1,0.1,0,13366,42934,3874,21145,1303,19.8,34.4,24.5,21.4,25.6,14.9,13.7,75.6,16.7,0.8,1.1,1.3,4.4,32.8,6444,72.8,20.1,7,0,7.4
Giles,TN,0.716,0.262,11120,7964,2915,0.741,0.25,13202,9783,3298,35.20222469,-87.03992678,1027,38,29024,14119,14905,2,84.8,9.8,0,0.6,0,22652,43925,3053,22994,1238,15.9,18.9,25.7,17,19.8,10,27.5,84.1,9.8,0,1.7,1.7,2.7,25.7,12368,76.9,15.1,7.9,0.2,5.9
Giles,VA,0.724,0.238,8196,5930,1949,0.751,0.235,9157,6876,2156,37.31234791,-80.70636931,146,0,16867,8273,8594,1.6,95.1,2.4,0.2,0.2,0.1,13333,49734,2997,25004,1390,11.3,11.9,25.2,20.4,20.8,12.3,21.4,83.4,12.2,0.1,1,1.5,1.8,24.9,7545,75.6,21.1,3.2,0.1,4.8
Gillespie,TX,0.796,0.174,13123,10445,2286,0.79,0.2,15817,12495,3163,30.31824095,-98.94676915,365,10,25939,12655,13284,22.5,75.6,0.1,0,0.1,0,19514,56267,3468,32557,2310,12.4,22.6,33.6,21.1,21.7,14.3,9.3,72.5,14,0.5,4.4,2.3,6.2,20.7,11800,73.4,8.9,17.2,0.5,5
Gilliam,OR,0.674,0.236,937,632,221,0.708,0.275,1178,834,324,45.37160076,-120.2048869,17,0,1910,962,948,8.1,86,0,5.2,0,0.7,1454,39831,8471,24178,2893,9.9,2.3,31,15,20.8,16.4,16.8,77.8,5,0,8.7,1.1,7.4,17.5,751,64,25.2,10.4,0.4,7.5
Gilmer,GA,0.823,0.154,12713,10465,1955,0.813,0.177,16525,13429,2932,34.69316688,-84.45802506,1065,23,29614,14950,14664,11.5,85.5,0.6,0.1,0.5,0,22105,46211,3104,23688,1469,18.8,35.4,26.1,22.5,21.3,14.6,15.5,75.2,16.4,0.3,1.6,1.6,4.8,30.1,12120,78.7,11.2,9.8,0.3,7.4
Gilmer,WV,0.747,0.212,2528,1889,537,0.756,0.225,2662,2012,599,38.9251277,-80.85952723,65,0,8305,4912,3393,4.1,80.8,10.8,0.1,0.4,0,6834,37175,6191,18207,1631,25,30.4,31.9,19.4,23.5,14,11.2,75.9,8.7,0.2,3.7,2.3,9.2,31.1,2526,67.6,27.5,4.9,0,12.3
Gilpin,CO,0.438,0.457,3574,1564,1634,0.438,0.531,4143,1815,2199,39.85646523,-105.5252597,30,0,5793,3108,2685,9.2,86.2,0.6,1.3,0.3,0,4673,72544,5648,45110,7280,5.6,5.5,44.4,23.1,16.9,6.7,8.9,74.9,6.9,1.1,2.3,1.3,13.6,36.6,3399,85.5,9.2,5.2,0,3.3
Glacier,MT,0.32,0.616,4991,1598,3076,0.334,0.64,5630,1882,3603,48.70513576,-112.9934235,1003,16,13677,6888,6789,2.8,31.1,0.3,64.1,0.3,0.1,9203,29201,3223,16737,1240,33.1,34.7,36.5,25,16.5,13.7,8.3,67.2,8.6,0,15.6,0.9,7.7,14.8,4539,56.3,37.9,5.8,0,7.6
Glades,FL,0.688,0.292,4355,2996,1271,0.727,0.266,5201,3781,1384,26.95635849,-81.18996211,610,6,13197,7479,5718,20.8,60.7,12.9,3.8,0.4,0,10002,37385,4329,20476,2119,18,26.9,27.8,16,25.6,17.2,13.5,75.8,12.3,0.2,4.1,2.4,5.3,25.3,4052,65.8,22.1,12.1,0,10
Gladwin,MI,0.651,0.304,12472,8124,3794,0.677,0.31,14603,9893,4524,43.98901072,-84.38774817,240,2,25324,12719,12605,1.5,96.2,0.4,0.5,0.5,0,20362,40871,1350,23491,808,20.2,33.1,24.7,17.8,22.6,14.9,20,81,8.8,0.6,3.8,2.2,3.6,30.4,8896,81.3,10.6,7.4,0.8,7.4
Glascock,GA,0.888,0.099,1390,1235,138,0.896,0.099,1566,1403,155,33.22879932,-82.61297636,52,2,3027,1464,1563,1.6,87.4,8.8,0.8,0,0,2321,45273,4977,19815,2141,11.5,9.2,32.4,10.9,17.7,14.1,24.9,85.7,9.9,0,0.2,1.2,2.9,31.3,1307,76.5,18.6,4.9,0,3.3
Glasscock,TX,0.919,0.056,602,553,34,0.936,0.06,653,611,39,31.86942909,-101.5207776,13,0,1420,792,628,40.6,59.4,0,0,0,0,855,64886,26246,32885,6824,11.6,6.1,45.3,9.6,17.5,11.1,16.6,77.7,3.8,0,9.9,1.2,7.4,20.6,669,76.8,14.1,9.1,0,0
Glenn,CA,0.626,0.325,5440,3405,1766,0.629,0.35,10890,6854,3815,39.59875897,-122.3938452,685,3,27935,14213,13722,40.8,52.5,0.8,1.7,2.6,0.3,16753,46260,3402,21029,967,19.6,25.5,22.6,19.7,17.8,23.9,16,75.9,12.4,0.4,3.9,1.6,5.7,24,10775,70.9,17.3,10.9,0.9,9.2
Gloucester,NJ,0.484,0.479,138388,66949,66355,0.48,0.5,168093,80700,84120,39.71581067,-75.13995546,5679,250,291372,141589,149783,5.8,79.1,9.9,0,3,0,219949,81489,1248,36205,532,7.9,10.4,41.7,14.9,24.9,8.4,10.1,85.6,6.4,2.3,1.3,1.2,3.3,29.9,145749,80.6,15.5,3.8,0.1,7.4
Gloucester,VA,0.67,0.277,19524,13087,5399,0.669,0.313,22228,14875,6964,37.40809042,-76.53524337,357,3,37035,18278,18757,3.3,85.1,8.2,0.2,0.5,0,29301,63881,2572,32271,1298,8.7,12.1,30.4,18,22.7,14.7,14.2,83.8,9.4,0.4,0.4,2.2,3.8,32.9,17770,75.1,19.3,5.4,0.2,3.3
Glynn,GA,0.631,0.345,34041,21482,11738,0.61,0.378,41984,25616,15879,31.23279254,-81.53811412,3792,104,83467,39362,44105,6.7,63.8,25.7,0.4,1.3,0,62005,47546,2169,29209,1623,19.2,31,33.3,23.1,23,9,11.6,83.2,9.2,0.4,1.5,2.2,3.5,19.3,37393,75.9,18.4,5.5,0.2,6.7
Gogebic,MI,0.55,0.4,7313,4019,2925,0.556,0.432,8279,4600,3573,46.40862701,-89.69377193,462,11,15577,8445,7132,1.3,89.6,4.2,2.7,0.3,0.1,13085,36689,1915,22297,1303,20.4,35.6,27.3,25,16.6,12.1,19,80.2,10.8,0.5,3.7,1.8,3,17.3,5968,74.2,20.4,5.2,0.2,6.7
Golden Valley,MT,0.775,0.151,471,365,71,0.823,0.155,503,414,78,46.3816474,-109.1768522,16,0,747,373,374,8.7,85.7,0,0,0,0,594,43854,4187,25110,4441,18.2,29.4,37.6,14.2,15.7,21.4,11.1,57.2,5.3,0,19.4,2.1,16.1,25.2,351,61.3,17.4,19.4,2,4.4
Golden Valley,ND,0.842,0.105,942,793,99,0.849,0.134,1026,871,137,46.94022281,-103.8465421,121,0,1892,930,962,1.7,93.9,0,0.7,0,0,1416,44018,10579,28840,5120,9.4,14.8,31.7,23.8,17.8,18.5,8.2,69.1,7.8,0,8.9,2.6,11.7,14.3,1012,70.8,15.5,12.5,1.1,0.9
Goliad,TX,0.705,0.262,3713,2618,973,0.775,0.219,3978,3081,872,28.65696592,-97.42760647,166,6,7510,3778,3732,35.6,58.6,5.3,0,0.2,0,5773,56737,6539,30075,3418,16.4,31.2,29.4,11.9,24.7,16.7,17.2,76,13.4,0,5.2,0,5.4,29.9,2994,71.7,20.7,7.6,0,6.4
Gonzales,TX,0.727,0.249,6304,4580,1567,0.739,0.251,7534,5568,1894,29.45634206,-97.49424032,1133,20,20558,10400,10158,50.1,42.3,6.7,0.1,0.2,0,12811,47516,3368,23635,1542,17.2,25,19.5,18,22.8,16.7,23,77.3,14.8,1.3,2.3,1.3,3.1,22.3,8939,76.6,14.8,8.4,0.3,5.1
Goochland,VA,0.601,0.351,13930,8374,4884,0.59,0.396,16893,9966,6685,37.71714806,-77.90381514,340,7,22148,10897,11251,2.6,77.6,16.4,0.2,1.2,0,17779,86652,4868,47610,3325,5.3,6.1,43.3,14.7,23.7,9.8,8.5,84.7,7.8,0.4,0.6,0.9,5.6,31.1,10561,79.3,13,7.4,0.3,3.4
Goodhue,MN,0.55,0.37,25538,14041,9446,0.562,0.413,28566,16052,11805,44.40849741,-92.7234195,734,11,46138,23014,23124,3.2,92.4,1,1,0.5,0,34895,62431,3013,33477,1330,10.8,15.8,35.9,17.8,20.1,10.6,15.6,81,7.4,1.3,3.9,1.1,5.2,24.1,23976,81.5,10.4,8,0.1,4.2
Gooding,ID,0.721,0.179,5191,3743,930,0.77,0.208,6050,4659,1256,42.96927962,-114.8108306,636,9,15110,7737,7373,28.8,68.1,0.1,1.1,0.5,0.2,9492,42626,4212,20821,1481,15.9,22.7,28.4,18.4,16.2,22.8,14.2,81.7,8.1,0.1,1.8,1.5,6.9,20.8,6886,78.8,12.5,7.7,1,5.5
Gordon,GA,0.805,0.168,18850,15171,3176,0.807,0.182,24033,19405,4384,34.50487351,-84.87296253,2455,47,56424,27913,28511,15.4,78,3.9,0,1.1,0,38832,43452,2229,21208,1076,18.8,29.6,23.2,14.6,22.4,12.5,27.3,79.1,12.2,0.6,1.2,3,4,23.9,25142,84.2,11.1,4.5,0.2,5.7
Goshen,WY,0.774,0.162,5708,4418,924,0.782,0.193,6241,4878,1203,42.08798185,-104.3534743,184,3,13479,6967,6512,10.6,86.2,0.1,0.9,0.4,0,10483,48422,4319,27253,2127,13.2,19.5,34,21,16,14,14.9,79.1,8.9,0.1,3.6,1.7,6.6,18.7,6122,66.5,21.9,11,0.6,6.5
