state,date,rep_poll_2020,dem_poll_2020,dem_lead,dem_lead_rolling_7,usa_state_code,usa_state_latitude,usa_state_longitude,dem_lead_rolling_30,called,dem_percent,rep_percent,dem_2020_margin,dem_result_poll_diff,rep_result_poll_diff,dem_lead_result_poll_diff,dem_lead_rolling_7_diff,dem_lead_rolling_30_diff
Mississippi,2020-04-03,56.48479,41.30344,-15.181350000000002,-15.010084285714331,MS,32.354668,-89.398528,-15.132993000000027,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.2416800711168534,1.1141487271728252,-1.355828798289668,-1.5270945125753386,-1.4041857982896424
Mississippi,2020-04-04,56.43251,41.30318,-15.129330000000005,-15.043085714285755,MS,32.354668,-89.398528,-15.120682000000025,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.24142007111684904,1.1664287271728213,-1.407848798289665,-1.4940930840039144,-1.4164967982896446
Mississippi,2020-04-05,56.47886999999999,41.33352,-15.145349999999993,-15.077715714285755,MS,32.354668,-89.398528,-15.108937666666693,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.2717600711168515,1.1200687271728285,-1.3918287982896764,-1.4594630840039144,-1.4282411316229773
Mississippi,2020-04-06,56.39778,41.45799,-14.939790000000002,-15.070865714285755,MS,32.354668,-89.398528,-15.088101666666693,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.3962300711168538,1.2011587271728246,-1.5973887982896677,-1.4663130840039145,-1.4490771316229765
Mississippi,2020-04-07,56.48962,41.06305,-15.426569999999998,-15.126584285714323,MS,32.354668,-89.398528,-15.092681666666692,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.0012900711168484236,1.1093187271728198,-1.1106087982896717,-1.4105945125753472,-1.4444971316229775
Mississippi,2020-04-08,56.44525,41.09362,-15.351629999999998,-15.172267142857184,MS,32.354668,-89.398528,-15.098439000000024,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.03186007111685285,1.1536887271728204,-1.1855487982896715,-1.3649116554324863,-1.438739798289646
Mississippi,2020-04-09,53.07891,39.69509,-13.383820000000002,-14.936834285714324,MS,32.354668,-89.398528,-15.040021000000024,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.366669928883148,4.5200287271728214,-3.153358798289668,-1.6003445125753455,-1.4971577982896456
Mississippi,2020-04-10,53.07682,39.76775,-13.309069999999998,-14.669365714285753,MS,32.354668,-89.398528,-14.973054000000024,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.294009928883149,4.522118727172824,-3.2281087982896715,-1.8678130840039167,-1.5641247982896456
Mississippi,2020-04-11,53.06678,39.7006,-13.366179999999998,-14.417487142857182,MS,32.354668,-89.398528,-14.90926066666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.361159928883147,4.5321587271728205,-3.1709987982896717,-2.1196916554324883,-1.6279181316229803
Mississippi,2020-04-12,53.26153000000001,39.51524000000001,-13.746290000000002,-14.217621428571467,MS,32.354668,-89.398528,-14.86156866666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.5465199288831357,4.337408727172814,-2.790888798289668,-2.3195573697182024,-1.67561013162298
Mississippi,2020-04-13,53.26148000000001,39.51514,-13.746340000000005,-14.047128571428614,MS,32.354668,-89.398528,-14.81385466666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.5466199288831461,4.337458727172809,-2.7908387982896645,-2.4900502268610563,-1.723324131622979
Mississippi,2020-04-14,53.33001,39.59177,-13.73823999999999,-13.805938571428609,MS,32.354668,-89.398528,-14.766243333333358,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.4699899288831517,4.2689287271728205,-2.7989387982896794,-2.731240226861061,-1.7709354649563114
Mississippi,2020-04-15,53.24595,39.79208,-13.453870000000002,-13.534830000000039,MS,32.354668,-89.398528,-14.711745666666692,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.26967992888315,4.352988727172821,-3.083308798289668,-3.0023487982896313,-1.8254331316229777
Mississippi,2020-04-16,53.36926,39.9235,-13.44576,-13.543678571428615,MS,32.354668,-89.398528,-14.657511666666691,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.1382599288831514,4.229678727172825,-3.09141879828967,-2.9935002268610553,-1.8796671316229787
Mississippi,2020-04-17,53.38522,39.92801,-13.457209999999995,-13.56484142857147,MS,32.354668,-89.398528,-14.603659333333356,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.133749928883148,4.213718727172825,-3.0799687982896753,-2.9723373697182005,-1.9335194649563139
Mississippi,2020-04-18,53.39385,40.01361,-13.380239999999999,-13.566850000000038,MS,32.354668,-89.398528,-14.547146000000023,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0481499288831486,4.2050887271728215,-3.156938798289671,-2.970328798289632,-1.990032798289647
Mississippi,2020-04-19,53.31829000000001,40.00819,-13.310100000000006,-13.504537142857185,MS,32.354668,-89.398528,-14.488356333333353,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0535699288831495,4.28064872717281,-3.2270787982896643,-3.032641655432485,-2.0488224649563165
Mississippi,2020-04-20,53.22251,40.07073,-13.151780000000002,-13.419600000000043,MS,32.354668,-89.398528,-14.424082333333356,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.991029928883151,4.376428727172822,-3.3853987982896676,-3.1175787982896264,-2.113096464956314
Mississippi,2020-04-21,53.08051999999999,40.12698,-12.953539999999995,-13.307500000000044,MS,32.354668,-89.398528,-14.349605000000022,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9347799288831453,4.518418727172829,-3.583638798289675,-3.2296787982896262,-2.187573798289648
Mississippi,2020-04-22,53.08051999999999,40.12698,-12.953539999999995,-13.236024285714329,MS,32.354668,-89.398528,-14.276827333333355,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9347799288831453,4.518418727172829,-3.583638798289675,-3.3011545125753408,-2.2603514649563152
Mississippi,2020-04-23,53.08051999999999,40.12698,-12.953539999999995,-13.165707142857185,MS,32.354668,-89.398528,-14.212420666666686,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9347799288831453,4.518418727172829,-3.583638798289675,-3.371471655432485,-2.3247581316229837
Mississippi,2020-04-24,53.08051999999999,40.12698,-12.953539999999995,-13.093754285714327,MS,32.354668,-89.398528,-14.142950666666685,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9347799288831453,4.518418727172829,-3.583638798289675,-3.4434245125753424,-2.3942281316229845
Mississippi,2020-04-25,52.94181,40.15777,-12.784039999999996,-13.008582857142901,MS,32.354668,-89.398528,-14.07038200000002,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9039899288831492,4.657128727172825,-3.7531387982896742,-3.5285959411467687,-2.46679679828965
Mississippi,2020-04-26,52.91327,40.1343,-12.778969999999996,-12.932707142857184,MS,32.354668,-89.398528,-13.997644333333353,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9274599288831453,4.685668727172825,-3.758208798289674,-3.6044716554324854,-2.5395344649563167
Mississippi,2020-04-27,52.87961,40.10082,-12.778789999999999,-12.8794228571429,MS,32.354668,-89.398528,-13.926993333333353,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9609399288831497,4.719328727172822,-3.758388798289671,-3.6577559411467693,-2.6101854649563165
Mississippi,2020-04-28,53.03743000000001,40.3569,-12.680530000000005,-12.840421428571473,MS,32.354668,-89.398528,-13.852913000000022,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.7048599288831454,4.561508727172814,-3.8566487982896653,-3.6967573697181972,-2.6842657982896476
Mississippi,2020-04-29,53.00563,40.09894,-12.906690000000005,-12.833728571428615,MS,32.354668,-89.398528,-13.78354466666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9628199288831496,4.5933087271728255,-3.630488798289665,-3.7034502268610545,-2.753634131622979
Mississippi,2020-04-30,53.00566,40.09887,-12.906789999999999,-12.827050000000042,MS,32.354668,-89.398528,-13.712553000000023,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9628899288831505,4.593278727172823,-3.6303887982896708,-3.7101287982896274,-2.824625798289647
Mississippi,2020-05-01,53.00586,40.14703,-12.858829999999998,-12.813520000000045,MS,32.354668,-89.398528,-13.640119000000023,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9147299288831476,4.5930787271728235,-3.6783487982896723,-3.723658798289625,-2.8970597982896464
Mississippi,2020-05-02,52.97221,40.1723,-12.799909999999995,-12.815787142857188,MS,32.354668,-89.398528,-13.565721000000023,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.8894599288831486,4.626728727172825,-3.7372687982896746,-3.721391655432482,-2.971457798289647
Mississippi,2020-05-03,52.98051,40.11718,-12.863329999999998,-12.827838571428616,MS,32.354668,-89.398528,-13.48845366666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9445799288831509,4.6184287271728195,-3.673848798289672,-3.7093402268610536,-3.04872513162298
Mississippi,2020-05-04,52.9622,40.23917,-12.72303,-12.8198728571429,MS,32.354668,-89.398528,-13.40824366666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.8225899288831471,4.636738727172819,-3.8141487982896702,-3.717305941146769,-3.1289351316229794
Mississippi,2020-05-05,53.06024,40.09518,-12.96506,-12.860520000000045,MS,32.354668,-89.398528,-13.335567333333357,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9665799288831494,4.538698727172822,-3.5721187982896705,-3.6766587982896244,-3.201611464956313
Mississippi,2020-05-06,53.03482,39.96383,-13.070989999999995,-12.883991428571472,MS,32.354668,-89.398528,-13.273274000000022,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.097929928883147,4.5641187271728185,-3.466188798289675,-3.6531873697181982,-3.263904798289648
Mississippi,2020-05-07,53.02949,39.95731,-13.072180000000005,-12.907618571428616,MS,32.354668,-89.398528,-13.194794333333357,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.1044499288831489,4.569448727172819,-3.464998798289665,-3.629560226861054,-3.3423844649563126
Mississippi,2020-05-08,53.01787,39.971,-13.046869999999998,-12.934481428571472,MS,32.354668,-89.398528,-13.117969000000024,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.090759928883152,4.58106872717282,-3.4903087982896714,-3.6026973697181983,-3.4192097982896463
Mississippi,2020-05-09,52.91513000000001,39.81343,-13.101700000000006,-12.977594285714334,MS,32.354668,-89.398528,-13.108565000000024,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.2483299288831518,4.68380872717281,-3.4354787982896635,-3.559584512575336,-3.4286137982896463
Mississippi,2020-05-10,53.07242,39.91871,-13.153709999999995,-13.019077142857187,MS,32.354668,-89.398528,-13.103386333333356,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.1430499288831513,4.526518727172821,-3.383468798289675,-3.518101655432483,-3.433792464956314
Mississippi,2020-05-11,53.06881,39.91668,-13.15213,-13.08037714285719,MS,32.354668,-89.398528,-13.096251333333356,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.145079928883149,4.530128727172823,-3.38504879828967,-3.4568016554324803,-3.4409274649563137
Mississippi,2020-05-12,53.03654,39.96425,-13.072290000000002,-13.095695714285764,MS,32.354668,-89.398528,-13.07378466666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0975099288831487,4.56239872717282,-3.4648887982896674,-3.441483084003906,-3.46339413162298
Mississippi,2020-05-13,53.14141,39.90051,-13.240900000000005,-13.119968571428625,MS,32.354668,-89.398528,-13.05693666666669,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.1612499288831515,4.4575287271728214,-3.2962787982896646,-3.4172102268610445,-3.4802421316229797
Mississippi,2020-05-14,53.10183000000001,39.99961,-13.10222000000001,-13.124260000000053,MS,32.354668,-89.398528,-13.035736000000023,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0621499288831515,4.497108727172815,-3.43495879828966,-3.412918798289617,-3.5014427982896468
Mississippi,2020-05-15,53.11543,40.01702,-13.09841,-13.131622857142911,MS,32.354668,-89.398528,-13.023887333333358,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0447399288831463,4.4835087271728185,-3.4387687982896704,-3.4055559411467584,-3.5132914649563123
Mississippi,2020-05-16,53.06465,40.02429,-13.04036,-13.122860000000054,MS,32.354668,-89.398528,-13.010374000000024,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.037469928883148,4.534288727172822,-3.49681879828967,-3.4143187982896155,-3.526804798289646
Mississippi,2020-05-17,53.12388000000001,39.96828,-13.155600000000007,-13.123130000000055,MS,32.354668,-89.398528,-13.000320333333358,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0934799288831485,4.475058727172815,-3.381578798289663,-3.414048798289615,-3.536858464956312
Mississippi,2020-05-18,52.93108,39.8497,-13.081380000000005,-13.11302285714291,MS,32.354668,-89.398528,-12.990358333333358,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.21205992888315,4.6678587271728205,-3.455798798289665,-3.4241559411467595,-3.546820464956312
Mississippi,2020-05-19,52.91396,39.94306,-12.9709,-13.098538571428625,MS,32.354668,-89.398528,-12.979051666666692,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.1186999288831458,4.684978727172819,-3.5662787982896695,-3.438640226861045,-3.558127131622978
Mississippi,2020-05-20,52.82731999999999,39.92456,-12.902759999999995,-13.05023285714291,MS,32.354668,-89.398528,-12.970751000000027,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.137199928883149,4.771618727172829,-3.6344187982896745,-3.486945941146759,-3.5664277982896433
Mississippi,2020-05-21,52.74387,39.73142,-13.012449999999996,-13.037408571428626,MS,32.354668,-89.398528,-12.972714666666693,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.3303399288831486,4.855068727172821,-3.524728798289674,-3.4997702268610436,-3.5644641316229766
Mississippi,2020-05-22,52.75022,39.74184,-13.008379999999995,-13.024547142857195,MS,32.354668,-89.398528,-12.974542666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.3199199288831451,4.848718727172823,-3.5287987982896745,-3.5126316554324752,-3.562636131622975
Mississippi,2020-05-23,52.72053,39.75572,-12.96481,-13.013754285714336,MS,32.354668,-89.398528,-12.974918333333362,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.306039928883152,4.878408727172825,-3.57236879828967,-3.5234245125753336,-3.5622604649563083
Mississippi,2020-05-24,52.70789,39.70621,-13.00168,-12.991765714285762,MS,32.354668,-89.398528,-12.97652300000003,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.3555499288831498,4.891048727172823,-3.5354987982896695,-3.5454130840039078,-3.5606557982896394
Mississippi,2020-05-25,52.70789,39.70621,-13.00168,-12.98038000000005,MS,32.354668,-89.398528,-12.983777666666697,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.3555499288831498,4.891048727172823,-3.5354987982896695,-3.55679879828962,-3.553401131622973
Mississippi,2020-05-26,52.73161,39.83826,-12.893349999999998,-12.969301428571477,MS,32.354668,-89.398528,-12.987590333333364,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.2234999288831503,4.8673287271728185,-3.6438287982896718,-3.567877369718193,-3.5495884649563063
Mississippi,2020-05-27,52.63375,39.6179,-13.01585,-12.985457142857195,MS,32.354668,-89.398528,-12.995492333333363,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.4438599288831497,4.965188727172823,-3.5213287982896695,-3.551721655432475,-3.5416864649563067
Mississippi,2020-05-28,52.84725,39.64117,-13.206079999999998,-13.013118571428624,MS,32.354668,-89.398528,-13.013010666666696,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.420589928883146,4.751688727172819,-3.3310987982896716,-3.524060226861046,-3.5241681316229734
Mississippi,2020-05-29,52.84725,39.64117,-13.206079999999998,-13.041361428571479,MS,32.354668,-89.398528,-13.022990333333361,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.420589928883146,4.751688727172819,-3.3310987982896716,-3.495817369718191,-3.514188464956309
Mississippi,2020-05-30,52.7845,39.59336,-13.191140000000004,-13.073694285714335,MS,32.354668,-89.398528,-13.032468666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.4683999288831515,4.814438727172821,-3.3460387982896656,-3.4634845125753344,-3.504710131622975
Mississippi,2020-05-31,52.75615,39.53939,-13.216759999999995,-13.104420000000047,MS,32.354668,-89.398528,-13.044399666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.5223699288831511,4.842788727172824,-3.3204187982896745,-3.4327587982896226,-3.4927791316229744
Mississippi,2020-06-01,52.70919,39.61173,-13.097459999999998,-13.118102857142905,MS,32.354668,-89.398528,-13.054318000000029,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.450029928883147,4.889748727172822,-3.4397187982896718,-3.4190759411467653,-3.482860798289641
Mississippi,2020-06-02,52.71826,39.65952,-13.05874,-13.141730000000047,MS,32.354668,-89.398528,-13.060831666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.402239928883148,4.880678727172821,-3.4784387982896696,-3.395448798289623,-3.4763471316229744
Mississippi,2020-06-03,53.0218,39.93199,-13.08981,-13.152295714285762,MS,32.354668,-89.398528,-13.073057666666696,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.1297699288831495,4.577138727172823,-3.44736879828967,-3.384883084003908,-3.4641211316229743
Mississippi,2020-06-04,52.9146,39.96502,-12.949579999999996,-13.115652857142903,MS,32.354668,-89.398528,-13.072541666666694,R,41.06175992888315,57.59893872717282,-16.53717879828967,1.0967399288831459,4.684338727172822,-3.587598798289674,-3.4215259411467667,-3.4646371316229754
Mississippi,2020-06-05,52.89937,40.12132,-12.778049999999993,-13.054505714285762,MS,32.354668,-89.398528,-13.062777000000029,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.9404399288831513,4.699568727172824,-3.7591287982896766,-3.482673084003908,-3.474401798289641
Mississippi,2020-06-06,52.80359,40.21817,-12.58542,-12.967974285714334,MS,32.354668,-89.398528,-13.046551666666694,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.8435899288831479,4.795348727172822,-3.9517587982896707,-3.569204512575336,-3.4906271316229756
Mississippi,2020-06-07,52.68708,40.16696,-12.520120000000004,-12.868454285714336,MS,32.354668,-89.398528,-13.028993333333363,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.8947999288831454,4.91185872717282,-4.017058798289666,-3.6687245125753343,-3.5081854649563073
Mississippi,2020-06-08,52.68481,40.17117,-12.513639999999995,-12.785051428571474,MS,32.354668,-89.398528,-13.009391333333362,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.890589928883152,4.914128727172823,-4.023538798289675,-3.7521273697181954,-3.527787464956308
Mississippi,2020-06-09,52.6224,40.24075,-12.38165,-12.688324285714334,MS,32.354668,-89.398528,-12.983656000000028,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.82100992888315,4.976538727172823,-4.155528798289669,-3.848854512575336,-3.5535227982896416
Mississippi,2020-06-10,52.60139,40.25774000000001,-12.343649999999995,-12.581730000000045,MS,32.354668,-89.398528,-12.956706666666694,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.804019928883136,4.99754872717282,-4.193528798289675,-3.955448798289625,-3.580472131622976
Mississippi,2020-06-11,52.59982,40.26182,-12.337999999999996,-12.494361428571475,MS,32.354668,-89.398528,-12.932230333333361,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.7999399288831484,4.999118727172821,-4.199178798289674,-4.042817369718195,-3.6049484649563084
Mississippi,2020-06-12,52.60083,40.25689000000001,-12.343939999999995,-12.43234571428576,MS,32.354668,-89.398528,-12.902331666666694,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.8048699288831358,4.99810872717282,-4.193238798289675,-4.104833084003911,-3.6348471316229762
Mississippi,2020-06-13,51.61844,40.58501,-11.033430000000005,-12.210632857142905,MS,32.354668,-89.398528,-12.833372000000027,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.4767499288831516,5.980498727172822,-5.503748798289665,-4.326545941146765,-3.7038067982896425
Mississippi,2020-06-14,51.58662,40.64399,-10.94263,-11.98527714285719,MS,32.354668,-89.398528,-12.761512666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.41776992888314624,6.0123187271728185,-5.59454879828967,-4.551901655432481,-3.775666131622975
Mississippi,2020-06-15,51.59226,40.64986,-10.9424,-11.760814285714336,MS,32.354668,-89.398528,-12.691580666666693,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.41189992888315174,6.006678727172819,-5.594778798289671,-4.776364512575334,-3.8455981316229764
Mississippi,2020-06-16,51.50467,40.81836,-10.686310000000006,-11.518622857142903,MS,32.354668,-89.398528,-12.609271000000028,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.2433999288831501,6.094268727172825,-5.850868798289664,-5.018555941146767,-3.9279077982896418
Mississippi,2020-06-17,51.43729,40.86166,-10.575630000000004,-11.266048571428618,MS,32.354668,-89.398528,-12.525746000000026,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.20009992888314798,6.161648727172825,-5.961548798289666,-5.271130226861052,-4.011432798289643
Mississippi,2020-06-18,51.42239,40.72172,-10.700670000000002,-11.032144285714335,MS,32.354668,-89.398528,-12.450071666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.3400399288831508,6.176548727172822,-5.8365087982896675,-5.505034512575335,-4.087107131622975
Mississippi,2020-06-19,51.44284,40.64545,-10.797390000000007,-10.811208571428622,MS,32.354668,-89.398528,-12.379892666666695,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.41630992888315177,6.156098727172825,-5.739788798289663,-5.7259702268610475,-4.157286131622975
Mississippi,2020-06-20,51.47591,40.68483,-10.79108,-10.776587142857194,MS,32.354668,-89.398528,-12.305847000000028,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.37692992888315047,6.123028727172823,-5.746098798289671,-5.760591655432476,-4.2313317982896415
Mississippi,2020-06-21,51.48647,40.66605,-10.820420000000004,-10.759128571428624,MS,32.354668,-89.398528,-12.232915000000029,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.39570992888315004,6.112468727172825,-5.716758798289666,-5.778050226861046,-4.304263798289641
Mississippi,2020-06-22,51.5046,40.8412,-10.663400000000003,-10.71927142857148,MS,32.354668,-89.398528,-12.156201333333364,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.2205599288831479,6.094338727172818,-5.873778798289667,-5.81790736971819,-4.380977464956306
Mississippi,2020-06-23,51.55282,40.99319000000001,-10.55963,-10.701174285714336,MS,32.354668,-89.398528,-12.074799666666697,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.06856992888313584,6.046118727172825,-5.97754879828967,-5.836004512575334,-4.462379131622972
Mississippi,2020-06-24,51.38985,40.97467,-10.41518,-10.678252857142908,MS,32.354668,-89.398528,-11.98858300000003,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.08708992888314526,6.209088727172819,-6.12199879828967,-5.858925941146762,-4.5485957982896394
Mississippi,2020-06-25,51.115,40.95699000000001,-10.158009999999996,-10.600730000000052,MS,32.354668,-89.398528,-11.89740500000003,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.10476992888313674,6.48393872717282,-6.379168798289674,-5.936448798289618,-4.6397737982896405
Mississippi,2020-06-26,51.2718,41.04904000000001,-10.222759999999994,-10.518640000000051,MS,32.354668,-89.398528,-11.80430200000003,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.012719928883136333,6.327138727172823,-6.314418798289676,-6.018538798289619,-4.73287679828964
Mississippi,2020-06-27,51.28204,41.023,-10.25904,-10.442634285714336,MS,32.354668,-89.398528,-11.706067333333364,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.03875992888314528,6.31689872717282,-6.278138798289669,-6.094544512575334,-4.831111464956306
Mississippi,2020-06-28,51.28204,41.023,-10.25904,-10.362437142857189,MS,32.354668,-89.398528,-11.607832666666699,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.03875992888314528,6.31689872717282,-6.278138798289669,-6.174741655432481,-4.929346131622971
Mississippi,2020-06-29,51.22509,40.9196,-10.30549,-10.311307142857189,MS,32.354668,-89.398528,-11.511644333333367,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.14215992888314588,6.37384872717282,-6.231688798289669,-6.225871655432481,-5.025534464956303
Mississippi,2020-06-30,51.294,41.04468,-10.249319999999996,-10.26697714285719,MS,32.354668,-89.398528,-11.4127296666667,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.01707992888314891,6.304938727172825,-6.287858798289674,-6.27020165543248,-5.1244491316229706
Mississippi,2020-07-01,51.30962,41.06105,-10.248569999999999,-10.24317571428576,MS,32.354668,-89.398528,-11.317766666666698,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.0007099288831469153,6.2893187271728195,-6.288608798289671,-6.29400308400391,-5.219412131622972
Mississippi,2020-07-02,51.33197,41.08448,-10.24749,-10.25595857142862,MS,32.354668,-89.398528,-11.224058333333366,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.022720071116850704,6.266968727172824,-6.289688798289669,-6.28122022686105,-5.313120464956304
Mississippi,2020-07-03,51.34439,41.07581,-10.268580000000009,-10.262504285714336,MS,32.354668,-89.398528,-11.130017333333365,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.014050071116848528,6.254548727172825,-6.268598798289661,-6.274674512575334,-5.407161464956305
Mississippi,2020-07-04,51.34456,41.07581,-10.268749999999997,-10.26389142857148,MS,32.354668,-89.398528,-11.040656333333366,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.014050071116848528,6.254378727172821,-6.268428798289673,-6.27328736971819,-5.496522464956303
Mississippi,2020-07-05,51.34439,41.07845,-10.265940000000008,-10.264877142857195,MS,32.354668,-89.398528,-10.956919333333365,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.01669007111684806,6.254548727172825,-6.271238798289662,-6.272301655432475,-5.580259464956304
Mississippi,2020-07-06,51.34563,41.07475,-10.270879999999998,-10.259932857142912,MS,32.354668,-89.398528,-10.879768000000032,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.01299007111685313,6.253308727172822,-6.266298798289672,-6.277245941146758,-5.6574107982896376
Mississippi,2020-07-07,51.36534,41.11082,-10.25452,-10.26067571428577,MS,32.354668,-89.398528,-10.804248000000031,R,41.06175992888315,57.59893872717282,-16.53717879828967,-0.04906007111684829,6.233598727172819,-6.28265879828967,-6.276503084003901,-5.7329307982896385
Mississippi,2020-07-08,51.20017,40.89619,-10.303979999999996,-10.268591428571485,MS,32.354668,-89.398528,-10.730592666666697,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.16556992888315136,6.398768727172822,-6.233198798289674,-6.268587369718185,-5.806586131622973
Mississippi,2020-07-09,51.23296,41.00746,-10.225500000000004,-10.265450000000056,MS,32.354668,-89.398528,-10.658721000000032,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.05429992888314672,6.365978727172823,-6.311678798289666,-6.2717287982896135,-5.878457798289638
Mississippi,2020-07-10,51.25238,41.02705,-10.22533,-10.259271428571484,MS,32.354668,-89.398528,-10.588110333333365,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.034709928883145835,6.34655872717282,-6.31184879828967,-6.277907369718186,-5.949068464956305
Mississippi,2020-07-11,51.2188,41.05004,-10.16876,-10.244987142857198,MS,32.354668,-89.398528,-10.515802333333365,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.01171992888314577,6.38013872717282,-6.368418798289669,-6.292191655432472,-6.021376464956305
Mississippi,2020-07-12,51.23803,40.99037,-10.247660000000003,-10.242375714285773,MS,32.354668,-89.398528,-10.445926333333366,R,41.06175992888315,57.59893872717282,-16.53717879828967,0.07138992888314988,6.36090872717282,-6.2895187982896665,-6.294803084003897,-6.091252464956304
