,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income
415,111642,Washington St from Cobbs Corner to High St (FLAG),CANTON,50,415102,86987
416,3973,S Franklin St @ Walsh Rd,HOLBROOK,133,421200,70431
417,4240,S Main St @ Centre St,RANDOLPH,244,420302,74141
418,4225,S Main St opp Centre St,RANDOLPH,244,420302,74141
419,79618,625 Washington St,WALPOLE,307,411200,119323
420,91618,624 Washington St opp Bird Middle School,WALPOLE,307,411200,119323
421,4004,S Franklin St opp King Rd,HOLBROOK,133,421100,70288
422,4224,Opp 530 S Main St,RANDOLPH,244,420302,74141
423,4241,498 S Main St,RANDOLPH,244,420302,74141
424,3972,S Franklin St @ King Rd,HOLBROOK,133,421100,70288
425,98618,Main St @ Stone St,WALPOLE,307,411302,103731
426,86618,Main St @ Glenwood St,WALPOLE,307,411302,103731
427,87618,Walpole Station Elm St Lot,WALPOLE,307,411301,131107
428,87619,Walpole Station Elm St Lot,WALPOLE,307,411301,131107
429,85618,935 East St,WALPOLE,307,411200,119323
430,97618,East St @ Main St,WALPOLE,307,411200,119323
431,96618,East St @ School St,WALPOLE,307,411200,119323
432,84618,East St @ School St,WALPOLE,307,411200,119323
433,95618,East St @ Diamond St,WALPOLE,307,411200,119323
434,83618,East St @ Hartshorn Ave,WALPOLE,307,411100,102621
435,94618,East St @ Eastover Rd,WALPOLE,307,411100,102621
436,3971,261 S Franklin St,HOLBROOK,133,421200,70431
437,82618,777 East St opp. Eastover Rd.,WALPOLE,307,411100,102621
438,93618,710 East St opp Kendall St,WALPOLE,307,411200,119323
439,81618,East St @ Kendall St,WALPOLE,307,411200,119323
440,80618,High Plain St opp Peach St,WALPOLE,307,411200,119323
441,92618,High Plain St @ Peach St,WALPOLE,307,411200,119323
442,4223,S Main St @ Selwyn Rd,RANDOLPH,244,420302,74141
443,4242,S Main St opp Selwyn Rd,RANDOLPH,244,420302,74141
444,26630,Main St @ Hanson Ave,WALPOLE,307,411302,103731
445,3970,S Franklin St @ Technical Park Dr,HOLBROOK,133,421100,70288
446,90618,Washington St @ Morse St,WALPOLE,307,411200,119323
447,26629,Main St @ Neponset View Terr,WALPOLE,307,411302,103731
448,78618,Washington St @ Lewis Park Dr,WALPOLE,307,411200,119323
449,4006,S Franklin St @ Holbrook HS,HOLBROOK,133,421100,70288
450,4243,S Main St @ Woodland Pkwy,RANDOLPH,244,420302,74141
451,111648,Washington St from High St to Church St (FLAG),CANTON,50,415102,86987
452,4007,S Franklin St opp Adams St,HOLBROOK,133,421200,70431
453,111810,Washington St from Church St to High St (FLAG),CANTON,50,415102,86987
454,4222,S Main St @ Stoughton St,RANDOLPH,244,420302,74141
455,3969,S Franklin St @ Adams St,HOLBROOK,133,421100,70288
456,89618,Washington St @ Pilgrim Way,WALPOLE,307,411200,119323
457,77618,Washington St @ Laffayette Dr,WALPOLE,307,411200,119323
458,42430,S Main St @ Richard Rd,RANDOLPH,244,420302,74141
459,4008,S Franklin St opp Chandler St,HOLBROOK,133,421100,70288
460,4221,309 S Main opp Rtichard Rd,RANDOLPH,244,420302,74141
461,3968,S Franklin St @ Chandler St,HOLBROOK,133,421100,70288
462,4009,S Franklin St @ Holbrook Park,HOLBROOK,133,421100,70288
463,26631,745 Main St,WALPOLE,307,411301,131107
464,4220,S Main St @ Fitch Terr,RANDOLPH,244,420302,74141
465,4244,S Main St opp Fitch Terr,RANDOLPH,244,420302,74141
466,26628,Main St @ Spear Ave,WALPOLE,307,411301,131107
467,3967,S Franklin St opp Norfolk Rd,HOLBROOK,133,421200,70431
468,111653,Washington St - Church St to Canton Ctr Sta (FLAG),CANTON,50,415102,86987
469,111806,Washington St - Canton Ctr Sta to Church St (FLAG),CANTON,50,415102,86987
470,88618,Washington St @ Polley Ln,WALPOLE,307,411200,119323
471,76618,Washington St @ Short St,WALPOLE,307,411200,119323
472,4245,S Main St opp Cole Terr,RANDOLPH,244,420302,74141
473,4219,S Main St @ Cole Terr,RANDOLPH,244,420302,74141
474,4010,S Franklin St @ Plymouth St,HOLBROOK,133,421100,70288
475,3966,N Franklin St @ Union St,HOLBROOK,133,421200,70431
476,4246,S Main St opp Martin Terr,RANDOLPH,244,420302,74141
477,3900,N Franklin St @ Jewel Rd,HOLBROOK,133,421200,70431
478,4256,316 Union St opp Fencourt Ave,RANDOLPH,244,420301,63333
479,4218,S Main St @ Fairmount St,RANDOLPH,244,420302,74141
480,4254,Union St @ Fencourt Ave,RANDOLPH,244,420301,63333
481,111656,Washington St opp Canton Center Station,CANTON,50,415102,86987
482,111803,Washington St @ Canton Center Station,CANTON,50,415102,86987
483,3897,N Franklin St @ Linfield St,HOLBROOK,133,421200,70431
484,4255,Holbrook/Randolph Comm Rail Sta,RANDOLPH,244,420301,63333
485,89619,Washington St opp Washington Green,WALPOLE,307,411200,119323
486,4247,S Main St @ Darrell Dr,RANDOLPH,244,420302,74141
487,75618,Washington St @ Washington Green,WALPOLE,307,411200,119323
488,4217,S Main St @ Fairview Ave,RANDOLPH,244,420302,74141
489,26632,565 Main St @ Stop & Shop Plaza,WALPOLE,307,411301,131107
490,4257,Union St @ Prospect Ave,RANDOLPH,244,420302,74141
491,4253,Union St opp Prospect Ave,RANDOLPH,244,420302,74141
492,3901,N Franklin St @ School St,HOLBROOK,133,421200,70431
493,4248,S Main St @ Van Beal Rd,RANDOLPH,244,420302,74141
494,89617,238 Washington St opp May St,WALPOLE,307,411200,119323
495,111660,Washington St - Canton Ctr Sta to Pequit St (FLAG),CANTON,50,415102,86987
496,26627,Main St @ Sherwood Dr.,WALPOLE,307,411200,119323
497,3896,N Franklin St. @ Elm Ave,HOLBROOK,133,421200,70431
498,73619,205 Washington St @ East Walpole Loop,WALPOLE,307,411200,119323
499,4216,S Main St @ Woodlawn St,RANDOLPH,244,420302,74141
500,111801,Washington St - Lewis St to Canton Ctr sta (FLAG),CANTON,50,415101,130242
501,4249,S Main St @ Maple St,RANDOLPH,244,420302,74141
502,4215,S Main St @ Elgin Court,RANDOLPH,244,420302,74141
503,42618,Washington St @ Rhoades Ave,WALPOLE,307,411200,119323
504,4214,Opp 32 S Main St,RANDOLPH,244,420302,74141
505,3895,N Franklin St @ Noonans Lane,HOLBROOK,133,421200,70431
506,73618,Washington St @ East St,WALPOLE,307,411200,119323
507,3902,N Franklin St @ Belcher St,HOLBROOK,133,421200,70431
508,26633,Main St @ Davis St,WALPOLE,307,411301,131107
509,43618,Washington St @ Chestnut St,WALPOLE,307,411200,119323
510,26626,Main St opp Chapman St,WALPOLE,307,411301,131107
511,4250,32 S Main St,RANDOLPH,244,420302,74141
512,61842,Washington St opp Chestnut St,WALPOLE,307,411200,119323
513,4258,Union St @ Howard St,RANDOLPH,244,420302,74141
514,4252,Union St @ South St,RANDOLPH,244,420302,74141
515,3903,N Franklin St opp Cedarcrest Rd,HOLBROOK,133,421200,70431
516,41618,123 Washington St,WALPOLE,307,411200,119323
517,44618,Opp 123 Washington St,WALPOLE,307,411200,119323
518,3894,N Franklin St @ Cedarcrest Rd,HOLBROOK,133,421200,70431
519,4275,North St @ Union St,RANDOLPH,244,420301,63333
520,2924,Columbia Rd @ Seaver St,BOSTON,35,090100,32702
521,347,Dorchester Ave @ Kimball St,BOSTON,35,091600,46769
522,111152,Main St from Pemberton Pnt to Spring St (FLAG),HULL,142,500101,97151
523,111907,Main St from Spring St to Pemberton Pnt (FLAG),HULL,142,500101,97151
524,2920,Columbia Rd @ Seaver St,BOSTON,35,090100,32702
525,2007,South St @ St Rose St,BOSTON,35,120104,89800
526,1514,Bowdoin St @ Eunice St,BOSTON,35,091700,43125
527,5243,Centre St @ Rambler Rd,BOSTON,35,120105,158542
528,1469,169 Bowdoin St opp Eunice St,BOSTON,35,091700,43125
529,5229,Centre St opp Rambler Rd,BOSTON,35,981000,-666666666
530,319,Dorchester Ave @ Ellet St,BOSTON,35,091600,46769
531,111146,Pemberton Point,HULL,142,500101,97151
532,5234,Washington St @ Brookley Rd,BOSTON,35,120201,71743
533,71187,Washington St opp Brookley Rd,BOSTON,35,120201,71743
534,8540,Dedham St opp Meadowbrook Rd,NEWTON,207,374000,129848
535,563,Geneva Ave @ Olney St,BOSTON,35,091900,50758
536,551,Geneva Ave opp Olney St,BOSTON,35,091800,38403
537,550,191 Geneva Ave,BOSTON,35,091900,50758
538,8492,Dedham St @ Meadowbrook Rd,NEWTON,207,373900,159525
539,10522,Circuit Dr @ Glen Ln,BOSTON,35,980300,-666666666
540,11587,Circuit Dr @ Glen Ln,BOSTON,35,980300,-666666666
541,564,198 Geneva Ave,BOSTON,35,091800,38403
542,473,Washington St @ Columbia Rd,BOSTON,35,090100,32702
543,1513,Bowdoin St @ Olney St,BOSTON,35,091800,38403
544,5235,Washington St @ Rossmore Rd,BOSTON,35,120201,71743
545,2925,Columbia Rd @ Washington St,BOSTON,35,090200,30500
546,2919,Columbia Rd @ Washington St,BOSTON,35,090200,30500
547,468,Washington St @ Columbia Rd,BOSTON,35,090100,32702
548,81835,Grove St opp Allandale Rd,BROOKLINE,46,401200,153182
549,1470,Bowdoin St @ Norton St,BOSTON,35,091700,43125
550,9448,Seaver St @ Blue Hill Ave,BOSTON,35,082100,20386
551,31916,Grove St @ Allendale Rd,BROOKLINE,46,401200,153182
552,414,Blue Hill Ave @ Seaver St,BOSTON,35,082100,20386
553,5230,Centre St opp Louders Ln,BOSTON,35,120105,158542
554,15241,Centre St @ Louders Ln,BOSTON,35,120105,158542
555,85287,Winchester St @ Goddard St,NEWTON,207,374000,129848
556,384,Blue Hill Ave @ Pasadena Rd,BOSTON,35,090100,32702
557,549,Geneva Ave @ Columbia Rd,BOSTON,35,090200,30500
558,348,Dorchester Ave @ Linden St,BOSTON,35,091600,46769
559,565,Geneva Ave @ Columbia Rd,BOSTON,35,090200,30500
560,2006,South St @ Jamaica St,BOSTON,35,120104,89800
561,84882,Winchester St @ Rachel Rd,NEWTON,207,374000,129848
562,2926,Columbia Rd @ Geneva Ave,BOSTON,35,090200,30500
563,469,Washington St @ Joe L Smith Way,BOSTON,35,090100,32702
564,318,Dorchester Ave @ Linden St,BOSTON,35,091600,46769
565,2918,Columbia Rd @ Geneva Ave,BOSTON,35,090200,30500
566,1471,Bowdoin St @ Hamilton St,BOSTON,35,091800,38403
567,566,Geneva Ave @ Columbia Rd,BOSTON,35,090200,30500
568,82136,Webster St @ Central Ave,NEEDHAM,199,403500,122871
569,472,Washington St @ Jeremiah Burke HS,BOSTON,35,090100,32702
570,8539,Dedham St opp Country Club Rd,NEWTON,207,373900,159525
571,1512,Bowdoin St @ Hamilton St,BOSTON,35,091700,43125
572,81445,Webster St @ Central Ave,NEEDHAM,199,403500,122871
573,3159,E Squantum St @ Windsor Rd,QUINCY,243,417501,86071
574,448,Norfolk St. @ Stanton St. opp. #227,BOSTON,35,100300,51736
575,635,Washington St @ Poplar St.,BOSTON,35,110502,97734
576,489,Washington St opp Ashmont St,BOSTON,35,100500,46741
577,3080,Adams St @ Franconia St,BOSTON,35,100800,88425
578,96500,American Legion Hwy @ Canterbury St,BOSTON,35,110301,74087
579,1732,Blue Hill Ave @ Woodrow Ave,BOSTON,35,100200,44750
580,518,Washington St @ Ashmont St,BOSTON,35,100500,46741
581,438,227 Norfolk St opp Stanton St,BOSTON,35,100300,51736
582,795,Corinth St @ Washington St,BOSTON,35,110502,97734
583,6022,Poplar St @ Washington St,BOSTON,35,110502,97734
584,5257,W Roxbury Pkwy @ Belgrade Ave,BOSTON,35,130300,118036
585,839,Lagrange St @ Burard St,BOSTON,35,130200,109034
586,849,Lagrange St opp Burard St,BOSTON,35,130200,109034
587,833,Baker St @ Lasell St,BOSTON,35,130100,104829
588,85564,Baker St @ Capital St,BOSTON,35,130100,104829
589,804,Belgrade Ave @ West Roxbury Pkwy,BOSTON,35,130300,118036
590,787,Belgrade Ave @ West Roxbury Pkwy,BOSTON,35,130300,118036
591,10419,American Legion Hwy @ Canterbury St,BOSTON,35,110301,74087
592,803,Belgrade Ave @ McGraw St,BOSTON,35,110607,107465
593,788,Belgrade Ave @ Iona St,BOSTON,35,110607,107465
594,807,Centre St @ Corey St,BOSTON,35,130200,109034
595,802,277 Belgrade Ave opp Rexhame St,BOSTON,35,110501,86786
596,789,Belgrade Ave @ Rexhame St,BOSTON,35,110501,86786
597,4171,N Main St @ Reed St,RANDOLPH,244,420202,70855
598,3921,Hancock St opp Highland Ave,BRAINTREE,40,419700,97841
599,58618,Washington St @ Day St,NORWOOD,220,413401,88030
600,3877,Hancock St @ Highland Ave,BRAINTREE,40,419700,97841
601,14039,Pond St @ Messina Dr,BRAINTREE,40,419800,80434
602,4297,N Main St @ Charles St,RANDOLPH,244,420202,70855
603,3922,Hancock St opp Smith St,BRAINTREE,40,419700,97841
604,3876,Hancock St @ Smith St,BRAINTREE,40,419700,97841
605,26618,Washington St @ Cottage St,NORWOOD,220,413401,88030
606,59618,Washington St @ Cottage St,NORWOOD,220,413401,88030
607,4169,N Main St @ Royal St,RANDOLPH,244,420100,82632
608,4298,N Main St @ Bennington St,RANDOLPH,244,420100,82632
609,4079,Pond St @ Ida Rd,BRAINTREE,40,419800,80434
610,3667,North St opp Colasanti Rd,WEYMOUTH,336,422700,77434
611,19618,Washington St @ Harmony Hill Way,DEDHAM,73,402500,121650
612,4414,Opp 129 Howard St,BRAINTREE,40,419300,70568
613,4308,Randolph Ave @ Nahanton Ave,MILTON,189,416101,147422
614,4159,Randolph Ave opp Nahanton Ave,MILTON,189,416101,147422
615,39673,Franklin St opp Norman Rd,QUINCY,243,418002,81064
616,4092,Willard St @ Ames St,QUINCY,243,418200,91486
617,38483,Franklin St @ Norman Rd,QUINCY,243,418002,81064
618,121019,Blue Hill Ave opp Curry College,MILTON,189,416102,127946
619,41035,Centre St @ Liberty St,QUINCY,243,418004,60445
620,3796,Quincy Ave @ Quirk Chevrolet,BRAINTREE,40,419400,94174
621,1644,Willard St opp Ames St,QUINCY,243,418200,91486
622,3722,Quincy Ave @ Patten Ave,BRAINTREE,40,419400,94174
623,121008,Curry College,MILTON,189,416102,127946
624,41032,Centre St @ Liberty St,QUINCY,243,418004,60445
625,3947,Independence Ave @ Federal Ave,QUINCY,243,418004,60445
626,3701,North St opp Saning Rd,WEYMOUTH,336,422700,77434
627,3851,Independence Ave @ Federal Ave,QUINCY,243,418004,60445
628,3666,North St @ Saning Rd,WEYMOUTH,336,422700,77434
629,4309,Randolph Ave @ Ridgewood Rd,MILTON,189,416101,147422
630,39672,Franklin St opp High St,QUINCY,243,418002,81064
631,4158,Randolph Ave opp Ridgewood Rd,MILTON,189,416101,147422
632,4093,West St @ Willard St,QUINCY,243,418200,91486
633,1643,West St @ Willard St,QUINCY,243,418200,91486
634,38482,Franklin St @ High St,QUINCY,243,418002,81064
635,3572,Main St opp Clark Rd,HINGHAM,131,501101,141375
636,1633,Centre St @ Intervale St,QUINCY,243,418004,60445
637,3850,Independence Ave @ Lawry St,QUINCY,243,418002,81064
638,4426,W Howard St @ Bower Rd,QUINCY,243,418002,81064
639,4103,Centre St @ Intervale St,QUINCY,243,418004,60445
640,4413,W Howard St @ Bower Rd,QUINCY,243,418002,81064
641,5214,Anawan Ave @ W Roxbury Pkwy,BOSTON,35,130300,118036
642,5258,Anawan Ave @ W Roxbury Pkwy,BOSTON,35,130300,118036
643,56500,650 American Legion Hwy,BOSTON,35,110301,74087
644,397,Dorchester Ave @ Ashmont Busway,BOSTON,35,100400,54828
645,783,Centre St @ Park St,BOSTON,35,130200,109034
646,51852,Highland Ave opp Oakland Ave,NEEDHAM,199,457200,158818
647,56495,Hyde Park Ave opp Mt Hope St,BOSTON,35,110201,42260
648,6480,Hyde Park Ave @ Mt Hope St,BOSTON,35,110301,74087
649,6464,Cummins Hwy @ Florence St,BOSTON,35,110502,97734
650,525,Morton St @ Greendale Rd,BOSTON,35,101101,53523
651,852,Vermont St @ Temple St,BOSTON,35,130100,104829
652,8686,Adams St @ Westmoreland St,BOSTON,35,100800,88425
653,3134,E Squantum St @ Ocean St,QUINCY,243,417501,86071
654,81391,Huntington Ave @ Evans Way,BOSTON,35,080801,21274
655,1523,Brookline Ave @ Francis St,BOSTON,35,081001,22072
656,1558,Brookline Ave @ Francis St,BOSTON,35,081001,22072
657,1027,Chestnut Hill Ave @ Englewood Ave,BOSTON,35,000502,60875
658,156,W Broadway @ F St,BOSTON,35,060800,116090
659,1254,Tremont St @ Burke St,BOSTON,35,080601,15703
660,1280,Washington St @ Gardner Path,BROOKLINE,46,400500,129712
661,290,W 6th St @ D St,BOSTON,35,060800,116090
662,1798,Ruggles St @ Parker St,BOSTON,35,010405,16192
663,159,W Broadway @ F St,BOSTON,35,060800,116090
664,1289,Washington St @ Griggs Rd,BROOKLINE,46,400500,129712
665,292,W 7th St @ C St,BOSTON,35,060800,116090
666,1228,Tremont St @ Hammond St,BOSTON,35,080601,15703
667,15176,Washington St @ Worcester St,BOSTON,35,071101,52676
668,252,W 7th St @ C St,BOSTON,35,060700,19189
669,10015,Harrison Ave @ E Newton St,BOSTON,35,071101,52676
670,1784,Ruggles St @ Huntington Ave,BOSTON,35,080801,21274
671,1799,Ruggles St @ Huntington Ave,BOSTON,35,080801,21274
672,880,L St @ E 2nd St,BOSTON,35,060501,132750
673,1787,Washington St @ Worcester St,BOSTON,35,071101,52676
674,10013,Albany St @ E Dedham St,BOSTON,35,071201,53649
675,1780,Longwood Ave @ Blackfan St,BOSTON,35,081001,22072
676,5091,E Newton St @ Harrison Ave,BOSTON,35,071101,52676
677,4392,Whitwell St @ Cranch St,QUINCY,243,418101,73326
678,3555,Lincoln St @ Thaxter St,HINGHAM,131,501102,141902
679,6402,17 Pond St,BOSTON,35,140202,85074
680,4341,Pleasant St @ Gun Hill St,MILTON,189,416101,147422
681,3636,236 Washington St opp Union St,QUINCY,243,417701,63189
682,3599,Downer Ave @ Lincoln St,HINGHAM,131,501102,141902
683,111756,Blue Hill Ave - Valentine Rd to Barbara Ln (FLAG),MILTON,189,416200,107333
684,3556,Downer Ave @ Broad Cove Rd,HINGHAM,131,501102,141902
685,3517,Washington St @ Elm St,QUINCY,243,417701,63189
686,3638,Washington St @ Elm St,QUINCY,243,417701,63189
687,70618,272 Washington St,DEDHAM,73,402400,92442
688,3518,Washington St @ Edwards St,QUINCY,243,417701,63189
689,23402,Quarry St @ Common St,QUINCY,243,418101,73326
690,13402,Quarry St @ Common St,QUINCY,243,418101,73326
691,3639,Washington St @ McGrath Hwy,QUINCY,243,417701,63189
692,3564,Otis St @ Burditt Ave,HINGHAM,131,501102,141902
693,3591,Otis St opp Burditt Ave,HINGHAM,131,501102,141902
694,3516,Washington St @ McGrath Hwy,QUINCY,243,417701,63189
695,6401,Highland St @ Fairmount Ave,BOSTON,35,140202,85074
696,4319,Whitwell St opp Farrell St,QUINCY,243,418101,73326
697,6398,Summit St @ Milton Ave,BOSTON,35,140202,85074
698,32912,Mcgrath Hwy @ Washington St,QUINCY,243,417701,63189
699,4391,Whitwell St @ Farrell St,QUINCY,243,418101,73326
700,4340,Pleasant St @ Badger Cir,MILTON,189,416101,147422
701,3308,O'Brien Towers Housing,QUINCY,243,417802,26571
702,4368,Pleasant St @ Nancy Rd,MILTON,189,416101,147422
703,4339,290 Pleasant St,MILTON,189,416101,147422
704,64171,Truman Hwy @ Mountfair Terr,BOSTON,35,140202,85074
705,4149,Reedsdale Rd @ Spafford Rd,MILTON,189,416101,147422
706,3654,Neck St opp Bradmere Way,WEYMOUTH,336,422800,77781
707,4370,Pleasant St @ Horton Pl,MILTON,189,416400,124961
708,4338,Pleasant St @ Hazel St,MILTON,189,416101,147422
709,3515,Washington St @ Foster St,QUINCY,243,417701,63189
710,3647,Neck St @ Bradmere Way,WEYMOUTH,336,422800,77781
711,13400,Bryant Ave @ Upton St,QUINCY,243,418200,91486
712,4320,52 Whitwell St,QUINCY,243,418101,73326
713,4390,Opp 52 Whitwell St,QUINCY,243,418101,73326
714,111244,Rockland St From Kilby St to Summer St (FLAG),HINGHAM,131,501101,141375
715,111818,Rockland St from Summer St to Kilby St (FLAG),HINGHAM,131,501101,141375
716,64001,Highland St @ Warren Ave,BOSTON,35,140202,85074
717,6418,Truman Hwy @ Williams Ave,BOSTON,35,140202,85074
718,3309,O'Brien Towers Driveway @ Bicknell St,QUINCY,243,417802,26571
719,3400,Willard St @ Robertson St,QUINCY,243,418200,91486
720,4371,Pleasant St @ Lawrence Rd,MILTON,189,416400,124961
721,3349,Willard St @ Robertson St,QUINCY,243,418200,91486
722,55600,Fields Corner Sta @ Geneva Ave,BOSTON,35,092200,64526
723,322,Geneva Ave opp Vinson St,BOSTON,35,092200,64526
724,84880,Opp 210 Nahanton St,NEWTON,207,374000,129848
725,85289,210 Nahanton St,NEWTON,207,374000,129848
726,478,Washington St @ Harvard St,BOSTON,35,092000,52993
727,111881,Nantasket Ave from A St to Y St (FLAG),HULL,142,500101,97151
728,3150,Dorchester St opp Pratt Rd,QUINCY,243,417300,93974
729,463,Washington St @ Bowdoin St,BOSTON,35,091900,50758
730,111179,Nantasket Ave from Y St to A St (FLAG),HULL,142,500101,97151
731,556,Geneva Ave @ Tonawanda St,BOSTON,35,092000,52993
732,1892,Independence Dr opp Gerry Rd,BROOKLINE,46,401200,153182
733,8488,Dedham St opp Nahanton St,NEWTON,207,374000,129848
734,41836,Independence Dr @ Gerry Rd,BROOKLINE,46,401200,153182
735,323,Fields Corner Station @ Red Line,BOSTON,35,092200,64526
736,557,452 Geneva Ave opp Bloomfield St,BOSTON,35,092000,52993
737,8543,Dedham St @ Nahanton St,NEWTON,207,373900,159525
738,5227,Centre St opp Faulkner Hospital,BOSTON,35,981000,-666666666
739,11839,Corey St @ LaGrange St,BOSTON,35,130100,104829
740,11521,131 Morton St,BOSTON,35,110103,83080
741,5245,Centre St @ Faulkner Hospital,BOSTON,35,120105,158542
742,3148,Bellevue Rd @ Standish Rd,QUINCY,243,417400,92381
743,875,Forest Hills Station Lower Busway,BOSTON,35,110103,83080
744,8750,Forest Hills Station,BOSTON,35,110103,83080
745,82137,Webster St @ Hillside Ave,NEEDHAM,199,403500,122871
746,555,Geneva Ave @ Dakota St,BOSTON,35,092000,52993
747,521,Arborway @ Shea Circle,BOSTON,35,110103,83080
748,382,Blue Hill Ave @ Charlotte St,BOSTON,35,092400,31885
749,81444,Webster St @ Hillside Ave,NEEDHAM,199,403500,122871
750,10642,Forest Hills Station Upper Busway,BOSTON,35,110103,83080
751,345,Dorchester Ave opp Charles St,BOSTON,35,092101,56882
752,21587,Circuit Dr opp Shattuck Hospital,BOSTON,35,980300,-666666666
753,522,Circuit Dr @ Shattuck Hospital,BOSTON,35,980300,-666666666
754,477,Washington St @ Vassar St,BOSTON,35,091900,50758
