Dist Code,Rep First,Rep Last,Stop Id,Impacted T,Proportion,REP,Rep Dist,Rep Party,Route Ids,Stop Name,Town,Town Id,Tract Id,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
NOR01,Bruce J.,Ayers,3143,"417400,417300","0.79,0.07",Bruce J. Ayers (D),1st Norfolk,(D),211,Huckins Ave @ E Squantum St,QUINCY,243,417400,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,163,92510,2,97,32010475.7398,65034.9363785
NOR03,Ronald,Mariano,3987,"510100,421100,457100","0.32,0.13,0.01",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Howard Ave,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,139,76818,2,99,36239282.8212,58965.7664652
ESS10,Daniel H.,Cahill,17325,"205400,205300,205200","0.09,0.47,0.00",Daniel H. Cahill (D),10th Essex,(D),"436,434",Lynnfield St @ St Marys Cemetery,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,134,101938,2,34,9826900.75147,21703.160093
NOR01,Bruce J.,Ayers,3141,"417400,417300","0.65,0.19",Bruce J. Ayers (D),1st Norfolk,(D),211,E Squantum St @ Essex St,QUINCY,243,417300,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,199,92741,2,97,32010475.7398,65034.9363785
SUFF03,Aaron M.,Michlewitz,36540,"010702,010701,010600,981700,070800,070700,070600,070500,070300,070200,070101,070402,071201","0.75,0.01,0.01,0.24,0.02,1.00,0.95,0.84,1.00,0.81,0.01,0.89,0.42",Aaron M. Michlewitz (D),3rd Suffolk,(D),9,Berkeley St @ Chandler St,BOSTON,35,70300,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,9469,93684,2,126,3753014.59622,12895.468952
NOR03,Ronald,Mariano,3990,"510100,421100,457100","0.29,0.15,0.00",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St opp Hamilton Way,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,140,76483,2,99,36239282.8212,58965.7664652
NOR01,Bruce J.,Ayers,3152,"417400,417300","0.65,0.19",Bruce J. Ayers (D),1st Norfolk,(D),211,E Squantum St opp Essex St,QUINCY,243,417300,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,199,92741,2,97,32010475.7398,65034.9363785
MID11,Kay S.,Khan,7826,"374700,368400,374800,367200","0.55,0.00,0.17,0.00",Kay S. Khan (D),11th Middlesex,(D),558,Commonwealth Ave opp Ash St,NEWTON,207,374700,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,362,121481,2,70,20055517.4181,29596.7876429
ESS10,Daniel H.,Cahill,17354,"205400,205300,205200","0.09,0.47,0.00",Daniel H. Cahill (D),10th Essex,(D),"436,434",Lynnfield St @ St Marys Cemetery,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,134,101938,2,34,9826900.75147,21703.160093
NOR03,Ronald,Mariano,3986,"510100,421100,457100","0.29,0.15,0.00",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Hamilton Way,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,140,76483,2,99,36239282.8212,58965.7664652
SUFF13,Daniel J.,Hunt,8326,"100601,100500,092200,092000,091700,091600,100603,092101,091001","0.55,0.01,0.48,0.29,0.04,0.12,0.05,0.90,0.04",Daniel J. Hunt (D),13th Suffolk,(D),"19,202",Adams St @ Parkman St,BOSTON,35,92101,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3423,61609,2,136,8642595.73697,34955.033552
NOR03,Ronald,Mariano,3991,"510100,421100","0.27,0.17",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Woodlawn Ave,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,146,76056,2,99,36239282.8212,58965.7664652
SUFF09,Jon,Santiago,1931,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,070800,010403,010203","0.42,0.99,0.01,0.83,0.97,0.05,0.89,0.98,0.01,0.01,0.01,0.08,0.17,0.07,1.00,0.55",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Boylston St,BOSTON,35,10203,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10569,59569,2,132,4257318.39064,19630.85119
SUFF13,Daniel J.,Hunt,3065,"100601,100500,092200,092000,091700,091600,092101","0.38,0.07,0.77,0.68,0.42,0.13,0.64",Daniel J. Hunt (D),13th Suffolk,(D),"201,19,202,210",Gibson St @ Dorchester Ave,BOSTON,35,92101,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3704,57152,2,136,8642595.73697,34955.033552
MID21,Kenneth I.,Gordon,18249,"332400,332200","0.14,0.06",Kenneth I. Gordon (D),21st Middlesex,(D),"351,350",Burlington Mall Rd @ Marriott Hotel,BURLINGTON,48,332400,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,46,95743,2,80,76563295.0976,54814.2363673
MID11,Kay S.,Khan,65547,"374700,374600,374500,374800","0.48,0.02,0.04,0.21",Kay S. Khan (D),11th Middlesex,(D),505,Commonwealth Ave @ Pamella Ct,NEWTON,207,374700,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,390,122601,2,70,20055517.4181,29596.7876429
NOR03,Ronald,Mariano,3985,"510100,421100","0.26,0.17",Ronald Mariano (D),3rd Norfolk,(D),230,1002 S Franklin St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,143,75971,2,99,36239282.8212,58965.7664652
ESS10,Daniel H.,Cahill,7202,"210500,205400,205300,205200,205100,210600","0.00,0.00,0.63,0.20,0.06,0.01",Daniel H. Cahill (D),10th Essex,(D),435,Broadway @ Jeness St,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,294,89640,2,34,9826900.75147,21703.160093
NOR03,Ronald,Mariano,3984,"510100,520202,421200,421100","0.18,0.00,0.00,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Upland St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,140,74740,2,99,36239282.8212,58965.7664652
SUFF13,Daniel J.,Hunt,3067,"100601,100500,092200,092000,091700,091600,100603,092101,091001","0.54,0.01,0.45,0.27,0.03,0.12,0.07,0.90,0.05",Daniel J. Hunt (D),13th Suffolk,(D),"201,210",Neponset Ave @ Adams St King Square,BOSTON,35,92101,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3365,62054,2,136,8642595.73697,34955.033552
MID21,Kenneth I.,Gordon,49807,"332400,332300","0.15,0.07",Kenneth I. Gordon (D),21st Middlesex,(D),351,24 Fourth Ave,BURLINGTON,48,332400,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,38,93132,2,80,76563295.0976,54814.2363673
MID11,Kay S.,Khan,7831,"374700,368400,374800,367200","0.56,0.00,0.17,0.00",Kay S. Khan (D),11th Middlesex,(D),558,Commonwealth Ave @ Ash St,NEWTON,207,374700,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,366,121449,2,70,20055517.4181,29596.7876429
MID21,Kenneth I.,Gordon,50944,"332400,332300","0.15,0.07",Kenneth I. Gordon (D),21st Middlesex,(D),351,23 Fourth Ave,BURLINGTON,48,332400,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,38,93132,2,80,76563295.0976,54814.2363673
NOR03,Ronald,Mariano,3992,"510100,520202,421200,421100","0.18,0.00,0.00,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Emery St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,140,74740,2,99,36239282.8212,58965.7664652
MID21,Kenneth I.,Gordon,1691,"332400,332200","0.10,0.13",Kenneth I. Gordon (D),21st Middlesex,(D),"354,350",Cambridge St @ Burlington Mall Rd,BURLINGTON,48,332200,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,59,98048,2,80,76563295.0976,54814.2363673
SUFF13,Daniel J.,Hunt,3087,"100601,100500,092200,092000,091700,091600,100603,092101,091001","0.54,0.01,0.45,0.27,0.03,0.12,0.07,0.90,0.05",Daniel J. Hunt (D),13th Suffolk,(D),"202,210",Neponset Ave @ Adams St,BOSTON,35,92101,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3365,62054,2,136,8642595.73697,34955.033552
SUFF07,Chynah,Tyler,1808,"400100,010204,010104,010103,000803,353300,353200,353102,010408,010300,981501,981800,010203","0.70,1.00,0.21,1.00,0.02,0.00,0.01,0.05,0.06,0.31,0.09,0.07,0.65",Chynah Tyler (D),7th Suffolk,(D),"57,747,47",Park Dr @ Beacon St,BOSTON,35,10204,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,6663,51159,2,130,4570023.34856,18791.1725581
ESS07,Paul F.,Tucker,6123,"203100,202200,202101,204102,202102","0.12,0.01,0.02,0.55,0.01",Paul F. Tucker (D),7th Essex,(D),"459,455",446 Loring Ave,SALEM,258,204102,http://malegislature.gov/Legislators/Profile/PFT1,Point,MultiPolygon,336,90059,2,31,21919910.6873,47226.7848168
NOR03,Ronald,Mariano,39941,"510100,520202,421200,421100","0.19,0.01,0.01,0.16",Ronald Mariano (D),3rd Norfolk,(D),230,Holbrook Ct @ Linwood Housing,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,129,75651,2,99,36239282.8212,58965.7664652
NOR03,Ronald,Mariano,39942,"510100,520202,421200,421100","0.18,0.02,0.02,0.14",Ronald Mariano (D),3rd Norfolk,(D),230,Holbrook Ct @ Linwood St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,124,76089,2,99,36239282.8212,58965.7664652
SUFF13,Daniel J.,Hunt,326,"100601,100500,092200,092000,091700,091600,092101","0.36,0.07,0.78,0.70,0.44,0.13,0.62",Daniel J. Hunt (D),13th Suffolk,(D),"18,215",Dorchester Ave opp Gibson St,BOSTON,35,92200,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3681,56970,2,136,8642595.73697,34955.033552
ESS07,Paul F.,Tucker,6161,"203100,202200,202101,204102,202102","0.12,0.01,0.01,0.55,0.01",Paul F. Tucker (D),7th Essex,(D),"459,455",Opp 446 Loring Ave,SALEM,258,204102,http://malegislature.gov/Legislators/Profile/PFT1,Point,MultiPolygon,334,89716,2,31,21919910.6873,47226.7848168
SUFF09,Jon,Santiago,31918,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,070800,010403,010203","0.41,0.98,0.02,0.83,0.97,0.06,0.89,0.98,0.01,0.01,0.00,0.08,0.17,0.06,1.00,0.55",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Boylston St,BOSTON,35,10203,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10518,59591,2,132,4257318.39064,19630.85119
MID11,Kay S.,Khan,78211,"374700,374600,374500,374800","0.49,0.02,0.04,0.21",Kay S. Khan (D),11th Middlesex,(D),505,Commonwealth Ave opp Pamella Ct,NEWTON,207,374700,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,394,122556,2,70,20055517.4181,29596.7876429
NOR03,Ronald,Mariano,3993,"510100,520202,421200,421100","0.15,0.00,0.01,0.21",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Francis St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,143,74102,2,99,36239282.8212,58965.7664652
NOR03,Ronald,Mariano,3994,"510100,520202,421200,421100","0.13,0.00,0.01,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Linwood St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,133,73886,2,99,36239282.8212,58965.7664652
SUFF13,Daniel J.,Hunt,3089,"100601,100500,092200,092000,091700,091600,092101","0.36,0.07,0.78,0.70,0.44,0.13,0.62",Daniel J. Hunt (D),13th Suffolk,(D),"201,19,202,210",Gibson St @ Dorchester Ave,BOSTON,35,92200,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3681,56970,2,136,8642595.73697,34955.033552
MID21,Kenneth I.,Gordon,7883,"359100,359300","0.04,0.07",Kenneth I. Gordon (D),21st Middlesex,(D),62,South Rd @ Great Rd,BEDFORD,23,359300,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,20,131165,3,80,76563295.0976,54814.2363673
NOR03,Ronald,Mariano,3982,"510100,520202,421200,421100","0.12,0.01,0.01,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ South St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,134,74188,2,99,36239282.8212,58965.7664652
MID21,Kenneth I.,Gordon,8466,"359100,359300","0.04,0.07",Kenneth I. Gordon (D),21st Middlesex,(D),62,South Rd @ Great Rd,BEDFORD,23,359300,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,20,131165,3,80,76563295.0976,54814.2363673
NOR03,Ronald,Mariano,3996,"510100,520202,421200,421100","0.08,0.01,0.02,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Diman Ave,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,129,73358,2,99,36239282.8212,58965.7664652
MID21,Kenneth I.,Gordon,8240,"332400,332200","0.10,0.12",Kenneth I. Gordon (D),21st Middlesex,(D),"352,350",Cambridge St @ Burlington Mall Rd,BURLINGTON,48,332400,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,56,97877,2,80,76563295.0976,54814.2363673
SUFF09,Jon,Santiago,1921,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,010403,010203","0.21,0.62,0.56,0.44,1.00,0.53,0.32,1.00,0.00,0.00,0.03,0.10,0.21,1.00,0.98",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Lansdowne St,BOSTON,35,10203,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10384,49557,2,132,4257318.39064,19630.85119
NOR01,Bruce J.,Ayers,13142,"417400,417300","0.72,0.15",Bruce J. Ayers (D),1st Norfolk,(D),211,Newland St @ Huckins Ave,QUINCY,243,417400,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,190,92655,2,97,32010475.7398,65034.9363785
NOR03,Ronald,Mariano,3981,"510100,520202,421200,421100","0.05,0.00,0.03,0.21",Ronald Mariano (D),3rd Norfolk,(D),230,778 S Franklin St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,128,71923,2,99,36239282.8212,58965.7664652
NOR01,Bruce J.,Ayers,3144,"417400,417300","0.74,0.04",Bruce J. Ayers (D),1st Norfolk,(D),211,Huckins Ave @ Standish Rd,QUINCY,243,417400,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,140,92462,2,97,32010475.7398,65034.9363785
SUFF09,Jon,Santiago,1929,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,010403,010203","0.21,0.61,0.54,0.46,1.00,0.53,0.33,1.00,0.00,0.00,0.03,0.10,0.20,1.00,0.97",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Lansdowne St,BOSTON,35,10203,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10361,49992,2,132,4257318.39064,19630.85119
NOR06,William C.,Galvin,4232,"420302,421100,457100","0.02,0.01,0.16",William C. Galvin (D),6th Norfolk,(D),"238,240",E Main St @ W Main St,AVON,18,457100,http://malegislature.gov/Legislators/Profile/WCG1,Point,Polygon,47,70339,2,102,79017592.8271,53881.1978763
ESS08,Lori A.,Ehrlich,4850,"203200,203100","0.02,0.51",Lori A. Ehrlich (D),8th Essex,(D),"449,448,441,442",Humphrey St opp Sevinor Rd,MARBLEHEAD,168,203100,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,243,157651,3,32,20329759.7389,44115.8674729
SUFF04,David,Biele,74614,"981202,061200,060600","0.32,0.06,0.66",David Biele (D),4th Suffolk,(D),"742,743,746,741",Silver Line Way before Manulife Building,BOSTON,35,60600,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,1305,94972,2,127,12716746.3024,53966.0562898
NOR01,Bruce J.,Ayers,3145,"417400,417300","0.67,0.03",Bruce J. Ayers (D),1st Norfolk,(D),211,Huckins Ave @ Bellevue Rd,QUINCY,243,417400,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,123,92449,2,97,32010475.7398,65034.9363785
NOR03,Ronald,Mariano,3980,"510100,520202,421200,421100","0.00,0.00,0.05,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,716 S Franklin St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,119,70316,2,99,36239282.8212,58965.7664652
SUFF10,Edward F.,Coppinger,5226,"110607,110601,110103,120105,981000","0.32,0.40,0.01,0.20,0.63",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St @ Walter St,BOSTON,35,110607,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,573,70959,2,133,23225083.8591,30760.3994202
NOR03,Ronald,Mariano,3997,"520202,421200,421100","0.00,0.05,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,Opp 716 S Franklin St,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,119,70316,2,99,36239282.8212,58965.7664652
SUFF04,David,Biele,74624,"981202,061200,060600","0.32,0.06,0.66",David Biele (D),4th Suffolk,(D),"742,743,746,741",Silver Line Way after Manulife Building,BOSTON,35,60600,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,1305,94972,2,127,12716746.3024,53966.0562898
ESS08,Lori A.,Ehrlich,4790,"203200,203100","0.02,0.51",Lori A. Ehrlich (D),8th Essex,(D),"449,448,441,442",Humphrey St @ Sevinor Rd,MARBLEHEAD,168,203100,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,243,157651,3,32,20329759.7389,44115.8674729
SUFF13,Daniel J.,Hunt,8340,"100601,100603,092101,091001","0.37,0.30,0.88,0.06",Daniel J. Hunt (D),13th Suffolk,(D),"201,202",Victory Rd @ Puritan Mall Driveway,BOSTON,35,92101,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,2304,67702,2,136,8642595.73697,34955.033552
NOR06,William C.,Galvin,4233,"420302,421100,457100","0.04,0.01,0.15",William C. Galvin (D),6th Norfolk,(D),"238,240",E Main St @ E High St,AVON,18,457100,http://malegislature.gov/Legislators/Profile/WCG1,Point,Polygon,54,70743,2,102,79017592.8271,53881.1978763
NOR03,Ronald,Mariano,3998,"421200,421100","0.06,0.18",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St opp Laurel Pk,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,113,70323,2,99,36239282.8212,58965.7664652
SUFF09,Jon,Santiago,176,"010801,010702,010802,010701,010600,010500,981700,070900,070800,070700,070600,070500,070300,070200,070402,071201","0.58,0.98,0.13,0.70,0.02,0.01,0.06,0.05,0.49,1.00,1.00,0.71,0.95,0.04,0.29,0.01",Jon Santiago (D),9th Suffolk,(D),"170,10",Dartmouth St opp Back Bay Sta,BOSTON,35,70700,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,9893,116767,2,132,4257318.39064,19630.85119
MID31,Michael S.,Day,25988,"337201,337300,337101,337202","0.54,0.01,0.10,0.33",Michael S. Day (D),31st Middlesex,(D),"325,132",Main St @ Collincote St,STONEHAM,284,337202,http://malegislature.gov/Legislators/Profile/MSD1,Point,Polygon,158,90485,2,90,33651690.0417,32416.0352319
SUFF05,Liz,Miranda,461,"100500,100100,092400,092300,092200,092000,091900,091800,091700,090200,090100","0.03,0.00,0.22,1.00,0.73,0.81,0.96,0.06,0.37,0.00,0.26",Liz Miranda (D),5th Suffolk,(D),23,Washington St opp Algonquin St,BOSTON,35,91900,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3698,50529,2,128,4864696.74032,16854.0610689
ESS10,Daniel H.,Cahill,16683,"210500,205400,205300,205200,205100,210600","0.01,0.00,0.65,0.13,0.06,0.02",Daniel H. Cahill (D),10th Essex,(D),435,Broadway @ Mayfair St,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,268,92156,2,34,9826900.75147,21703.160093
NOR03,Ronald,Mariano,3979,"421200,421100","0.06,0.18",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Laurel Pk,HOLBROOK,133,421100,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,113,70323,2,99,36239282.8212,58965.7664652
SUFF09,Jon,Santiago,11384,"010801,010702,010802,010701,010600,010500,981700,070900,070800,070700,070600,070500,070300,070200,070402,071201","0.58,0.98,0.13,0.70,0.02,0.01,0.06,0.05,0.49,1.00,1.00,0.71,0.95,0.04,0.29,0.01",Jon Santiago (D),9th Suffolk,(D),"170,10",Dartmouth St @ Back Bay Sta,BOSTON,35,70700,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,9893,116767,2,132,4257318.39064,19630.85119
ESS10,Daniel H.,Cahill,7201,"210500,205400,205300,205200,205100,210600","0.01,0.00,0.65,0.12,0.06,0.02",Daniel H. Cahill (D),10th Essex,(D),435,Broadway opp Mayfair St,LYNN,163,205300,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,263,92569,2,34,9826900.75147,21703.160093
NOR06,William C.,Galvin,14233,"420302,421100,457100","0.07,0.02,0.13",William C. Galvin (D),6th Norfolk,(D),"238,240",Main St @ Demarco Park,AVON,18,457100,http://malegislature.gov/Legislators/Profile/WCG1,Point,Polygon,69,71265,2,102,79017592.8271,53881.1978763
SUFF08,Jay D.,Livingstone,11391,"010405,010404,010801,010702,010802,010104,010701,010408,010600,010500,981501,981800,070800,070700,010403,010203","0.35,0.91,0.01,0.09,0.98,0.87,1.00,0.34,0.02,0.01,0.08,0.14,0.26,0.10,1.00,0.37",Jay D. Livingstone (D),8th Suffolk,(D),55,Boylston St @ Massachusetts Ave,BOSTON,35,10500,http://malegislature.gov/Legislators/Profile/J_L1,Point,Polygon,10031,66483,2,131,6453441.16617,16125.4453249
SUFF04,David,Biele,889,"981202,061200,060600","0.16,0.24,0.85",David Biele (D),4th Suffolk,(D),"7,4",Summer St opp WTC Ave,BOSTON,35,60600,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2000,118769,2,127,12716746.3024,53966.0562898
SUFF05,Liz,Miranda,480,"100500,100100,092400,092300,092200,092000,091900,091800,091700,090200,090100","0.03,0.00,0.22,1.00,0.73,0.81,0.96,0.06,0.37,0.00,0.26",Liz Miranda (D),5th Suffolk,(D),23,Washington St @ Algonquin St,BOSTON,35,91900,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3698,50529,2,128,4864696.74032,16854.0610689
ESS09,Donald H.,Wong,9184,"335301,335400,335100,337101,335200","0.39,0.07,0.01,0.02,0.17",Donald H. Wong (R),9th Essex,(R),"136,137",Main St opp Green St,WAKEFIELD,305,335301,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,303,91447,2,33,41030067.4944,47337.7920224
NOR06,William C.,Galvin,4234,"420302,421100,457100","0.08,0.02,0.12",William C. Galvin (D),6th Norfolk,(D),"238,240",40 N Main St,AVON,18,457100,http://malegislature.gov/Legislators/Profile/WCG1,Point,Polygon,72,71460,2,102,79017592.8271,53881.1978763
