Impacted T,Proportion,Route Ids,Stop Id,Stop Name,Town,Town Id,Tract Id,Geometry,Impacted P,Income,Income Lev
"000301,370400,370300,981501,000601,000202,000201,000100","0.26,0.01,0.22,0.13,0.02,0.58,0.66,0.12",64,1102,N Beacon St @ Parsons St,BOSTON,35,201,Point,1606,82444,2
"370400,370102,373500,373200,373100","0.34,0.09,0.03,0.00,0.69","57,502,504,52",1900,Centre St @ Pearl St,NEWTON,207,373100,Point,742,96817,2
"030400,030300,030200,020200,981700,070200,070101,020303,020302,020301,020101","0.28,0.78,0.61,0.64,0.66,0.10,0.64,0.37,1.00,0.33,0.56",,49704,Tremont St @ Beacon St,BOSTON,35,70101,Point,9091,91285,2
"010103,000803,353101,353900,353500,353400,353300,353200,353102,353000,981501","0.02,0.29,0.00,0.06,0.20,0.97,1.00,0.86,0.11,0.00,0.07",47,1769,Magazine St @ Chestnut St,CAMBRIDGE,49,353300,Point,5981,91368,2
"400300,000703,000704,000803,000802,981501,000100","0.00,0.46,0.02,0.64,0.86,0.02,0.18",66,2558,N Harvard St @ Empire St,BOSTON,35,802,Point,3818,51110,2
"180500,980101","0.42,0.05",,109851,Tafts Ave @ Maryland Ave,WINTHROP,346,180500,Point,224,65153,2
"180500,980101","0.42,0.05",,109855,Tafts Ave opp Maryland Ave,WINTHROP,346,180500,Point,224,65153,2
"000301,370400,370300,981501,000601,000202,000201,000100","0.26,0.02,0.23,0.13,0.01,0.54,0.65,0.12",64,1204,Birmingham Pkwy @ Soldiers Field Rd,BOSTON,35,100,Point,1576,82535,2
"400300,400200,000703,000803,353400,353300,000802,981501,000100","0.00,0.00,0.22,0.75,0.16,0.10,0.71,0.04,0.09",64,1115,Cambridge St @ Seattle St,BOSTON,35,802,Point,3691,56561,2
"000703,000704,000803,000802,981501,000100","0.34,0.01,0.64,0.86,0.01,0.20",66,2556,N Harvard St @ Hooker St,BOSTON,35,802,Point,3724,52596,2
"374700,374600,368500,368400,368600","0.24,0.33,0.01,0.01,0.68","170,553,505,554",86968,Lexington St @ Whitlowe Rd,NEWTON,207,374600,Point,620,101255,2
"030400,030300,030200,030100,020200,981700,070101,020303,020302,020301,020101,030500","0.76,0.98,0.92,0.06,0.23,0.28,0.64,0.33,1.00,0.09,0.18,0.04","93,4,92",6547,Devonshire St @ State St,BOSTON,35,30300,Point,8525,99291,2
"374700,374600,368500,368400,368600","0.24,0.32,0.01,0.01,0.68","170,553,505,554",7659,Lexington St @ Whitlowe Rd,NEWTON,207,374600,Point,615,101004,2
"400200,000703,000803,353400,353300,000802,981501,000100","0.00,0.16,0.76,0.19,0.11,0.69,0.04,0.09","501,64,503",1190,Cambridge St @ Seattle St,BOSTON,35,802,Point,3670,57878,2
"030400,030300,030200,070101,020303,060600,030500","0.78,0.88,0.56,0.42,0.01,0.09,0.27",4,30233,Atlantic Ave @ Milk St,BOSTON,35,30300,Point,5639,103005,2
"374700,374600,368400,368600","0.26,0.15,0.07,0.68",558,7820,Rumford Ave @ Buttrick St,WALTHAM,308,368600,Point,633,96155,2
"030400,030300,030200,030100,020200,981700,070101,020303,020302,020301,020101,030500","0.83,0.99,0.93,0.10,0.17,0.23,0.61,0.32,1.00,0.07,0.13,0.08","93,4,92",190,Congress St @ State St,BOSTON,35,30300,Point,8409,100376,2
"180500,980101","0.43,0.04","713,712",109856,Tafts Ave opp Townsend St,WINTHROP,346,180500,Point,229,66704,2
"374700,374600,368400,368600","0.26,0.15,0.07,0.68",558,7839,Rumford Ave @ Buttrick St,WALTHAM,308,368600,Point,633,96155,2
"030400,030300,030200,030100,020200,981700,070101,020303,020302,020301,020101,030500","0.80,0.97,0.95,0.10,0.28,0.29,0.62,0.38,1.00,0.12,0.21,0.04","352,354",65,State St @ Washington Mall - State St Sta,BOSTON,35,30300,Point,8887,99065,2
"180500,980101","0.43,0.04","713,712",109850,Tafts Ave @ Townsend St,WINTHROP,346,180500,Point,229,66704,2
"120700,120600,120500,120400,081200,081100,080900,081001,120301,081900,081700,081500,081400,081300","0.00,0.20,0.97,0.00,0.95,0.26,0.01,0.03,0.18,0.02,0.13,0.99,0.52,0.83","44,22,29",1264,Columbus Ave @ Amory St,BOSTON,35,81300,Point,4947,45888,2
"401200,401100,400600","0.04,0.39,0.10",51,41835,Lee St @ Warren St,BROOKLINE,46,401100,Point,433,160353,3
"080601,080401,080300,090600,090400,080100,082000,081900,081800,081700,081500,081400,081300","0.09,0.04,0.59,0.18,0.09,0.07,0.19,0.45,0.92,1.00,0.68,0.26,0.02",44,1341,Walnut Ave @ Rockland St,BOSTON,35,81700,Point,3287,33951,1
"080601,080401,080300,090600,090400,080100,082000,081900,081800,081700,081500,081400,081300","0.10,0.04,0.60,0.18,0.09,0.07,0.18,0.44,0.92,1.00,0.67,0.26,0.02",44,1338,Walnut Ave @ Rockland St,BOSTON,35,81700,Point,3281,33926,1
"374200,374000,373900,373800","0.04,0.03,0.04,0.60",52,8501,Parker St @ Glenwood Ave,NEWTON,207,373800,Point,508,154962,3
"120700,120600,120500,120400,981800,081200,081100,120301,081400,081300","1.00,1.00,1.00,0.24,0.09,1.00,0.66,0.13,0.03,0.36",41,1136,Centre St @ Wyman St,BOSTON,35,81200,Point,5963,69320,2
"374200,374100,374000,373900,373800","0.31,0.05,0.05,0.00,0.38",52,85282,Centre St @ Cushing St,NEWTON,207,373800,Point,558,148174,3
"120700,120600,120500,120400,981800,081200,081100,081001,120301,081400,081300","0.92,1.00,1.00,0.16,0.04,1.00,0.70,0.01,0.15,0.07,0.54",41,1156,Centre St @ Sunnyside St,BOSTON,35,81200,Point,6072,67297,2
"120700,120600,120500,120400,981800,081200,081100,081001,120301,081500,081400,081300","0.84,0.97,1.00,0.11,0.01,1.00,0.68,0.03,0.16,0.01,0.14,0.64",41,1137,Centre St @ Mozart St,BOSTON,35,120500,Point,6079,65588,2
"080401,080300,091400,091300,090700,090600,090400,080100,081900,081800,081700","0.06,0.96,0.09,0.36,0.00,1.00,0.70,0.35,0.04,0.93,0.46",45,1574,Blue Hill Ave @ Moreland St,BOSTON,35,90600,Point,3468,36571,1
"120700,120600,120500,120400,081200,081100,080900,081001,120301,081500,081400,081300","0.71,0.80,1.00,0.05,1.00,0.53,0.01,0.06,0.16,0.11,0.30,0.75",41,1138,Centre St @ Estrella St,BOSTON,35,81200,Point,5864,61622,2
"120700,120600,120500,120400,081200,081100,080900,081001,120301,081500,081400,081300","0.60,0.72,1.00,0.03,1.00,0.49,0.03,0.06,0.17,0.25,0.35,0.76",41,1155,Centre St @ Bickford St,BOSTON,35,81200,Point,5775,59426,2
"401200,401100,373900,373600","0.12,0.06,0.01,0.29",60,1965,Boylston St @ Star Market - Service Rd,BROOKLINE,46,401200,Point,486,183523,3
"120700,120600,120500,120400,081200,081100,080900,081001,120301,081700,081500,081400,081300","0.13,0.29,0.97,0.00,1.00,0.38,0.07,0.06,0.14,0.06,0.81,0.54,0.78","22,41,29,44,14",11531,Jackson Sq Station @ Orange Line,BOSTON,35,81300,Point,5198,48608,2
"401200,401100,373900,373600","0.13,0.10,0.00,0.25",60,1984,Boylston St @ Hammond St,BROOKLINE,46,401200,Point,463,180650,3
"401200,401100,373900,373600","0.12,0.10,0.00,0.25",60,1540,Boylston St @ Hammond St,BROOKLINE,46,401100,Point,457,181234,3
"981201,061101,061200,061000,091001,091300,091200,091100,090700,090901","0.34,1.00,0.05,0.02,0.06,0.25,0.34,0.40,0.91,0.08",18,300,Dorchester Ave @ Dorset St,BOSTON,35,90700,Point,2655,47563,2
"081200,080601,080401,080300,082000,081900,081800,081700,081500,081400,081300","0.01,0.18,0.00,0.20,0.01,0.38,0.28,0.99,0.88,0.70,0.42",42,1172,Washington St @ Dale St,BOSTON,35,81700,Point,3323,33353,1
"981201,061101,061200,061000,091001,091300,091200,091100,090700,090901","0.35,1.00,0.06,0.03,0.06,0.24,0.33,0.39,0.91,0.08",18,357,Dorchester Ave @ Locust St,BOSTON,35,90700,Point,2658,47452,2
"081200,080601,080401,080300,082000,081900,081800,081700,081500,081400,081300","0.00,0.18,0.00,0.22,0.01,0.37,0.29,0.99,0.87,0.70,0.41",42,1181,Washington St @ Oakland St,BOSTON,35,81700,Point,3306,33444,1
"374200,374100,374000,373900,373800,373700","0.28,0.03,0.03,0.00,0.45,0.01",52,84887,Centre St @ Clark St,NEWTON,207,373800,Point,570,151161,3
"080401,080300,091400,091300,090700,090600,090400,080100,081900,081800,081700","0.10,1.00,0.05,0.38,0.02,1.00,0.63,0.43,0.01,0.84,0.40",45,1578,Blue Hill Ave @ Winthrop St,BOSTON,35,80100,Point,3359,36594,1
"061101,061200,091400,091300,091200,091100,090700,090600,090400,080100","0.22,0.00,0.17,1.00,0.47,0.04,0.90,0.68,0.09,0.29","16,8",125,Massachusetts Ave @ Clapp St,BOSTON,35,90700,Point,2952,52003,2
"080401,080300,091400,091300,090700,090600,090400,080100,081900,081800,081700","0.11,1.00,0.05,0.38,0.02,1.00,0.62,0.44,0.00,0.84,0.40",45,1575,Blue Hill Ave @ Winthrop St,BOSTON,35,80100,Point,3351,36575,1
"080601,080401,080300,090600,090400,080100,082000,081900,081800,081700,081500,081400","0.20,0.18,0.79,0.24,0.08,0.11,0.03,0.31,0.84,1.00,0.48,0.26",44,1339,Walnut Ave @ St Richard St,BOSTON,35,81700,Point,3236,33490,1
"981201,061101,061200,091001,091300,091200,091100,090700,090600,080100","0.10,0.99,0.04,0.01,0.74,0.44,0.22,1.00,0.22,0.12","16,17",2908,Boston St opp Harvest St,BOSTON,35,90700,Point,2947,48613,2
"061101,061200,091400,091300,091200,091100,090700,090600,090400,080100","0.21,0.01,0.15,1.00,0.44,0.02,0.89,0.68,0.09,0.31","16,8",133,Massachusetts Ave opp Clapp St,BOSTON,35,90700,Point,2908,51744,2
"401100,401000,400900,120700,120600,120500,120400,981800,081200,081100,120105","0.00,0.43,0.13,1.00,0.91,0.50,0.22,0.30,0.63,0.59,0.02","35,32,37,36,21,38,34,39",6571,S Huntington Ave @ Bynner St,BOSTON,35,120700,Point,4793,76350,2
"080401,080300,091400,091300,090700,090600,090400,080100,081800,081700","0.03,0.90,0.15,0.62,0.12,1.00,0.60,0.54,0.73,0.08","15,41",1498,Dudley St @ Dennis St,BOSTON,35,90600,Point,3305,37891,1
"080601,080401,080300,090600,090400,080100,082000,081900,081800,081700,081500,081400","0.21,0.21,0.84,0.25,0.08,0.12,0.01,0.28,0.82,1.00,0.43,0.25",44,1340,Walnut Ave @ Circuit St,BOSTON,35,81700,Point,3212,33418,1
"080401,080300,091400,091300,090700,090600,090400,080100,081800,081700","0.04,0.93,0.12,0.59,0.11,1.00,0.58,0.55,0.72,0.09","15,41",1485,Dudley St @ Langdon St,BOSTON,35,80100,Point,3262,37717,1
"401100,401000,400900,120700,120600,120500,120400,981800,081200,081100,120105,081001","0.00,0.44,0.15,1.00,0.88,0.48,0.21,0.29,0.63,0.62,0.02,0.00","35,32,37,36,21,38,34,39",51365,S Huntington Ave @ Bynner St,BOSTON,35,81100,Point,4781,76226,2
"080601,080401,080300,090600,090400,080100,082000,081900,081800,081700,081500,081400","0.19,0.24,0.94,0.36,0.14,0.16,0.00,0.21,0.84,0.99,0.21,0.21","28,66,10,19,23,14",395,Warren St @ Whiting St,BOSTON,35,81800,Point,3190,33726,1
"080601,080401,080300,090600,090400,080100,081900,081800,081700,081500,081400","0.19,0.25,0.94,0.35,0.13,0.15,0.21,0.83,1.00,0.23,0.21","28,66,10,19,23,14",401,Warren St @ Walnut Ave,BOSTON,35,81700,Point,3186,33684,1
"080601,080401,080300,080100,081900,081800,081700,081500,081400,081300","0.27,0.04,0.37,0.00,0.26,0.34,0.99,0.78,0.74,0.31",42,1173,Washington St opp Cedar St,BOSTON,35,81700,Point,3297,33758,1
"401200,401100,400600","0.03,0.37,0.25",51,31835,Lee St opp Dudley Way,BROOKLINE,46,401100,Point,647,154603,3
"981201,061101,061200,091001,091300,091200,091100,090700,090600,080100","0.15,1.00,0.08,0.01,0.58,0.34,0.16,1.00,0.16,0.14","16,17",2938,Boston St @ Dorset St,BOSTON,35,90700,Point,2766,47510,2
"080601,080401,080300,080100,081900,081800,081700,081500,081400,081300","0.28,0.06,0.40,0.00,0.23,0.34,0.99,0.76,0.74,0.29",42,1180,Washington St @ Cedar St,BOSTON,35,81700,Point,3272,33819,1
"401200,401100,000502,373600","0.10,0.19,0.02,0.16",60,1541,Boylston St @ Randolph Rd,BROOKLINE,46,401100,Point,431,171009,3
"401200,401100,000502,373600","0.10,0.19,0.02,0.16",60,1539,Boylston St @ Norfolk Rd,BROOKLINE,46,401100,Point,431,171009,3
"981201,061101,061200,061000,060800,091001,091100,090700,090901,060400","0.49,1.00,0.07,0.45,0.00,0.07,0.16,0.60,0.21,0.01","5,16",5203,Old Colony Ave @ Msgr O'Callaghan Way,BOSTON,35,981201,Point,2101,35167,1
"374200,374100,374000,373800,373700","0.61,0.04,0.00,0.21,0.04",59,8156,Walnut St @ Duncklee St,NEWTON,207,374200,Point,620,150552,3
"061101,061200,091400,091300,091200,090700,090600,090400,080100","0.14,0.03,0.05,0.99,0.22,0.82,0.72,0.07,0.47","16,8",126,Massachusetts Ave @ Allstate Rd,BOSTON,35,90700,Point,2689,49298,2
"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.11,1.00,0.16,0.15,0.00,0.31,0.06,0.37,0.12,0.08",60,15291,High St @ Cypress St,BROOKLINE,46,401000,Point,1953,95323,2
"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.11,1.00,0.16,0.15,0.00,0.32,0.06,0.37,0.12,0.08",60,1552,High St @ Cypress St,BROOKLINE,46,401000,Point,1961,95329,2
"981201,061101,061200,061000,091001,091300,091200,091100,090700,080100,090901","0.40,1.00,0.11,0.16,0.03,0.12,0.17,0.18,0.97,0.00,0.05",18,299,Dorchester Ave @ Howell St,BOSTON,35,90700,Point,2434,43946,2
"120700,120500,081200,081100,080900,080801,080601,081001,120301,081700,081500,081400,081300","0.02,0.65,0.88,0.39,0.33,0.02,0.01,0.07,0.01,0.14,0.70,0.92,0.70","14,41",1140,Centre St @ Highland St,BOSTON,35,81300,Point,4826,42456,2
"374200,374100,374000,373800,373700","0.61,0.03,0.00,0.21,0.05",59,8202,Walnut St @ Duncklee St,NEWTON,207,374200,Point,617,151726,3
"981201,061101,061200,061000,091001,091300,091200,091100,090700,080100,090901","0.40,1.00,0.12,0.17,0.03,0.12,0.16,0.17,0.97,0.00,0.05",18,358,Dorchester Ave opp Howell St,BOSTON,35,90700,Point,2443,43946,2
"120700,120500,081200,081100,080900,080801,080601,081001,120301,081700,081500,081400,081300","0.04,0.72,0.92,0.42,0.37,0.02,0.00,0.08,0.01,0.10,0.66,0.88,0.70","14,41",1153,Centre St @ Columbus Ave,BOSTON,35,81300,Point,4956,43379,2
"374200,374100,374000,373800,373700,373600","0.22,0.00,0.01,0.50,0.07,0.01",52,84888,Centre St @ Locksley Rd,NEWTON,207,373800,Point,562,159526,3
"061101,061200,091400,091300,091200,090700,090600,090400,080100","0.13,0.03,0.04,0.98,0.18,0.80,0.73,0.07,0.51","16,8",10134,Massachusetts Ave @ NStar,BOSTON,35,90700,Point,2650,48626,2
"120700,120500,081200,081100,080900,080801,080601,081001,120301,081700,081500,081400,081300","0.06,0.74,0.94,0.44,0.40,0.03,0.00,0.08,0.01,0.08,0.63,0.87,0.69","22,29",1262,Columbus Ave @ Heath St,BOSTON,35,81400,Point,5039,43892,2
"120700,120500,081200,081100,080900,080801,080601,081001,120301,081700,081500,081400,081300","0.05,0.71,0.93,0.43,0.40,0.04,0.01,0.08,0.01,0.08,0.63,0.88,0.69","22,29",1219,Columbus Ave @ Centre St,BOSTON,35,81300,Point,5014,43488,2
"374200,374100,374000,373800,373700,373600","0.22,0.00,0.01,0.50,0.07,0.01",52,85281,Centre St @ Locksley Rd,NEWTON,207,373800,Point,562,159526,3
"080401,080300,091300,090700,090600,090400,080100,081800,081700","0.25,1.00,0.37,0.07,1.00,0.40,0.64,0.65,0.16","15,41",1486,Dudley St @ Magazine St,BOSTON,35,80100,Point,3044,36269,1
"080401,080300,091300,090700,090600,090400,080100,081800,081700","0.25,1.00,0.37,0.07,1.00,0.40,0.64,0.65,0.16","15,41",1497,Dudley St @ Blue Hill Ave,BOSTON,35,80100,Point,3044,36269,1
"080601,080401,080300,091300,090700,090600,090400,080100,081800,081700","0.00,0.28,1.00,0.33,0.05,1.00,0.39,0.64,0.65,0.20",45,1576,Blue Hill Ave @ Dudley St,BOSTON,35,80100,Point,3033,35987,1
"080601,080401,080300,091300,090700,090600,090400,080100,081800,081700","0.00,0.28,1.00,0.33,0.05,1.00,0.39,0.64,0.65,0.20",45,1577,Blue Hill Ave @ Mt Pleasant Ave,BOSTON,35,80100,Point,3033,35987,1
"981201,061101,061200,061000,091001,091300,091200,091100,090700,090600,080100","0.23,1.00,0.14,0.06,0.01,0.35,0.19,0.05,0.99,0.06,0.15","16,17",2907,Boston St @ W Howell St,BOSTON,35,90700,Point,2481,45267,2
"120700,120600,120500,081200,081100,080900,080801,080601,081001,120301,081700,081500,081400,081300","0.19,0.05,0.81,0.99,0.52,0.51,0.05,0.00,0.10,0.01,0.02,0.50,0.76,0.66",14,1753,34 Heath St opp Bromley St,BOSTON,35,81400,Point,5374,46831,2
"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.12,1.00,0.18,0.25,0.01,0.23,0.03,0.32,0.10,0.08",60,1530,Cypress St opp Henry St,BROOKLINE,46,401000,Point,1965,100405,2
"981201,061101,061200,061000,091001,091300,091200,091100,090700,090600,080100","0.23,1.00,0.14,0.06,0.01,0.34,0.18,0.05,0.99,0.05,0.15","16,17",2939,Boston St @ Howell St,BOSTON,35,90700,Point,2462,45151,2
"120700,120600,120500,081200,081100,080900,080801,080601,081001,120301,081700,081500,081400,081300","0.20,0.05,0.81,1.00,0.53,0.53,0.05,0.00,0.10,0.01,0.01,0.48,0.76,0.65",14,1154,Heath St @ Bromley St,BOSTON,35,81400,Point,5402,47074,2
"080601,080401,080300,090600,090400,080100,081900,081800,081700,081500,081400","0.30,0.48,1.00,0.22,0.02,0.16,0.04,0.66,0.95,0.29,0.29","28,66,10,19,44,23,14",40001,Warren St @ Dabney Pl,BOSTON,35,81700,Point,3082,32899,1
"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.13,1.00,0.18,0.29,0.01,0.20,0.02,0.30,0.08,0.08",60,1551,Cypress St @ Franklin St,BROOKLINE,46,401000,Point,1949,102934,2
"401200,401100,400600","0.03,0.34,0.34",51,11545,Lee St @ Boylston St,BROOKLINE,46,401100,Point,768,151692,3
"080601,080401,080300,090600,090400,080100,081900,081800,081700,081500,081400","0.33,0.54,1.00,0.20,0.01,0.18,0.01,0.63,0.91,0.27,0.31","28,66,10,19,44,23,14",396,Warren St @ Moreland St,BOSTON,35,81700,Point,3070,32641,1
"080601,080401,080300,080100,081900,081800,081700,081500,081400,081300","0.47,0.31,0.58,0.01,0.02,0.32,0.94,0.57,0.78,0.11",42,1174,Washington St @ Circuit Terr,BOSTON,35,81400,Point,3197,33567,1
"981201,061101,061200,061000,060800,091001,091300,091200,091100,090700,090600,080100","0.26,1.00,0.17,0.14,0.00,0.01,0.21,0.10,0.00,0.98,0.02,0.17","16,17",2906,Boston St opp Washburn St,BOSTON,35,90700,Point,2365,43759,2
"401200,401100,400600","0.03,0.33,0.37",51,81916,Lee St @ Boylston St,BROOKLINE,46,401100,Point,808,150828,3
"401200,401100,000502,373600","0.06,0.32,0.09,0.06",60,1542,910 Boylston St,BROOKLINE,46,401100,Point,515,151396,3
"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.08,1.00,0.34,0.30,0.00,0.44,0.04,0.31,0.18,0.07",60,1553,High St @ Highland Rd,BROOKLINE,46,401000,Point,2499,97385,2
"120500,081200,081100,080900,080801,080601,081001,081700,081500,081400,081300","0.35,0.74,0.37,0.45,0.18,0.16,0.08,0.18,0.58,0.99,0.56","14,41",1152,Centre St @ New Heath St,BOSTON,35,81300,Point,4773,39940,1
"080601,080401,080300,080100,081900,081800,081700,081500,081400,081300","0.49,0.34,0.59,0.01,0.01,0.32,0.93,0.56,0.79,0.10",42,1179,Washington St @ Guild St,BOSTON,35,81700,Point,3219,33472,1
"120700,120600,120500,120400,981800,081200,081100,080900,081001,120301,081400,081300","0.77,0.39,0.82,0.02,0.07,1.00,0.91,0.66,0.27,0.00,0.29,0.34",14,1750,Heath St @ Walden St,BOSTON,35,81100,Point,5992,57951,2
"120700,120600,120500,120400,981800,081200,081100,080900,081001,120301,081400,081300","0.79,0.41,0.82,0.02,0.09,1.00,0.94,0.63,0.28,0.00,0.25,0.31",14,1757,177 Heath St opp Walden St,BOSTON,35,81200,Point,5954,58210,2
"401200,401100,000502,373600","0.06,0.32,0.09,0.06",60,1538,Opp 910 Boylston St,BROOKLINE,46,401100,Point,515,151396,3
"120700,120600,120500,081200,081100,080900,080801,080601,081001,120301,081500,081400,081300","0.30,0.04,0.76,1.00,0.59,0.66,0.15,0.01,0.15,0.00,0.34,0.73,0.55",14,1752,Heath St @ Parker St,BOSTON,35,81200,Point,5641,48022,2
"120500,081200,081100,080900,080801,080601,081001,081700,081500,081400,081300","0.33,0.73,0.37,0.45,0.19,0.17,0.08,0.18,0.57,1.00,0.55","14,41",1141,Centre St @ Marcella St,BOSTON,35,81300,Point,4760,39777,1
"401200,401100,400600","0.03,0.34,0.32",60,1545,Boylston St @ Heath St,BROOKLINE,46,401100,Point,737,152150,3
"401100,401000,400900,400700,400600,120700,120400,981800,081100,120105","0.08,1.00,0.37,0.32,0.00,0.46,0.03,0.30,0.19,0.07",60,1529,High St @ Oakland Rd,BROOKLINE,46,401000,Point,2572,97757,2
"401200,401100,400600","0.04,0.35,0.23",60,1544,Opp 763 Boylston St,BROOKLINE,46,401100,Point,609,154772,3
"080601,080401,080300,071101,091300,090700,090600,090400,080100,081800,081700","0.02,0.47,1.00,0.02,0.17,0.04,1.00,0.23,0.70,0.57,0.19","15,41,45",1496,381 Dudley St opp Hampden St,BOSTON,35,80300,Point,2905,35050,1
"080601,080401,080300,071101,091300,090700,090600,090400,080100,081800,081700","0.02,0.48,1.00,0.03,0.16,0.03,1.00,0.22,0.70,0.57,0.20","15,41,45",1487,Dudley St @ Hampden St,BOSTON,35,80300,Point,2903,34964,1
"401200,401100,400600","0.04,0.35,0.23",60,15351,Boylston St @ Timon Ave,BROOKLINE,46,401100,Point,609,154772,3
"374200,373800,373700,373600","0.01,0.62,0.07,0.05",52,8502,Parker St @ Cypress St,NEWTON,207,373800,Point,548,165372,3
"401200,401100,400600","0.03,0.33,0.34",60,1535,Boylston St @ Chestnut Hill Ave,BROOKLINE,46,401100,Point,761,151468,3
"401000,400900,120700,120600,120500,120400,981800,081200,081100,080900,081001,081400,081300","0.02,0.03,0.85,0.41,0.78,0.03,0.14,1.00,1.00,0.57,0.31,0.16,0.19",14,1758,Heath St opp Hennigan School,BOSTON,35,81100,Point,5816,59060,2
"120700,120600,120500,081200,081100,080900,080801,081001,120301,081500,081400,081300","0.60,0.16,0.78,1.00,0.70,0.74,0.11,0.23,0.00,0.10,0.59,0.45",14,1756,107 Heath St opp Bickford Ave,BOSTON,35,81100,Point,5954,53333,2
"401200,401100,400600,000502,373600","0.05,0.37,0.08,0.03,0.00",60,1543,850 Boylston St,BROOKLINE,46,401100,Point,459,155245,3
"120700,120600,120500,081200,081100,080900,080801,080601,081001,120301,081500,081400,081300","0.57,0.13,0.78,1.00,0.68,0.74,0.13,0.00,0.22,0.00,0.13,0.61,0.45",14,1751,106 Heath St opp Bickford Ave,BOSTON,35,81100,Point,5918,52641,2
"981201,061101,061200,061000,060800,091001,091300,091200,090700,090600,080100","0.27,1.00,0.19,0.22,0.01,0.00,0.11,0.05,0.96,0.00,0.17","16,17",2940,Boston St @ Rawson St,BOSTON,35,90700,Point,2341,43336,2
"120700,120600,120500,081200,081100,080900,080801,080601,081001,081500,081400,081300","0.30,0.02,0.72,1.00,0.60,0.71,0.20,0.02,0.17,0.30,0.74,0.50",14,1755,Heath St @ Wensley St,BOSTON,35,81100,Point,5693,47673,2
