STOP_ID,TOWN,STOP_NAME,impacted_g,proportion,proporti_1,income,income_lev,impacted_p,geometry,route_ids
1621,BOSTON,W Boundary Rd @ Georgetowne Dr,"25021402102,25025140102,25025130406,25025980700","0.14,0.11,0.70,0.26","0.14,0.11,0.36,0.38",37499,1,649,POINT (229253.4778999984 889937.4061999992),40
3489,QUINCY,Beale St @ Forbes Hill Rd,"25021418102,25021418101,25021418200,25021416400,25021417200,25021417100","0.02,0.00,0.02,0.11,0.15,0.60","0.01,0.00,0.17,0.25,0.18,0.39",99350,2,975,POINT (238647.0446999967 889938.7624000013),"217,245"
3321,QUINCY,Palmer St opp Wilgus Rd,"25021417702,25021417901,25021417802,25021417801","0.10,0.03,0.42,0.21","0.08,0.03,0.24,0.23",67091,2,255,POINT (243244.1974999979 889941.2056999989),"214,216"
3360,MILTON,Granite Ave @ Bassett St,"25021418200,25021416400,25021417200,25021417100","0.01,0.36,0.06,0.03","0.09,0.82,0.07,0.02",117844,2,317,POINT (237805.6114000008 889954.5907999985),"217,215,245"
4362,MILTON,Brook Rd @ Lincoln St,"25021416300,25021416200,25021416101","0.39,0.22,0.02","0.53,0.38,0.08",129522,3,393,POINT (234284.6688999981 889955.5111999996),245
3488,MILTON,Adams St @ Babcock St,"25021418200,25021416400,25021417200","0.01,0.41,0.02","0.04,0.94,0.02",122596,2,231,POINT (237612.0825999975 889963.3271000013),"217,245"
3045,QUINCY,Hancock St opp Carruth St,"25021417701,25021417702,25021418101,25021417100,25021417602","0.32,0.06,0.22,0.11,0.41","0.25,0.05,0.19,0.07,0.43",73468,2,1177,POINT (240485.0472000018 889963.6840999983),"210,211,212,202"
3463,MILTON,Adams St opp Brook Rd,"25021418200,25021416400,25021417200","0.00,0.41,0.01","0.03,0.95,0.02",122931,2,201,POINT (237590.1116999984 889974.1391000003),"217,245"
4204,MILTON,Central Ave opp Rustlewood Rd,"25021416300,25021416200,25021416101","0.40,0.15,0.04","0.55,0.26,0.20",134547,3,359,POINT (234582.8671000004 889978.3401999995),240
3032,QUINCY,Hancock St @ Carruth St,"25021417701,25021417702,25021418101,25021417100,25021417602","0.31,0.06,0.22,0.12,0.42","0.24,0.05,0.18,0.08,0.44",73846,2,1182,POINT (240474.2687000036 889981.3165000007),"210,245,217,202,212,201,211"
4142,MILTON,Central Ave @ Rustlewood Rd,"25021416300,25021416200,25021416101","0.41,0.14,0.04","0.56,0.25,0.19",134772,3,358,POINT (234586.2758999988 889998.8995999992),240
3490,QUINCY,Beale St @ Summit Ave,"25021418102,25021418200,25021416400,25021417200,25021417100","0.00,0.02,0.09,0.18,0.66","0.00,0.14,0.21,0.22,0.43",97914,2,1074,POINT (238712.4584000036 890009.6693999991),"217,245"
3196,QUINCY,Newport Ave @ George Rd,"25021417701,25021418101,25021417100,25021417602","0.18,0.26,0.35,0.39","0.14,0.22,0.23,0.42",78394,2,1208,POINT (240151.7893000022 890017.8713999987),"217,211"
3461,QUINCY,385 Beale St opp Summit Ave,"25021418102,25021418200,25021416400,25021417200,25021417100","0.00,0.02,0.09,0.18,0.67","0.00,0.13,0.21,0.22,0.44",97991,2,1084,POINT (238726.7867999971 890017.9127000012),217
3373,BOSTON,Gallivan Blvd @ Huron Circle,"25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.69,0.02,0.12,0.56,0.12,0.19","0.60,0.01,0.05,0.17,0.06,0.11",79693,2,2104,POINT (236117.9601000026 892378.2712999992),215
633,BOSTON,Washington St @ Metropolitan Ave,"25025110607,25025110502,25025110501,25025110401,25025140106,25025980700,25025110403","0.15,1.00,0.69,0.04,0.58,0.01,0.55","0.09,0.34,0.22,0.01,0.08,0.01,0.26",86739,2,2232,POINT (230218.7238000035 892381.7250000015),"70A,40,34E,34"
8814,BOSTON,Hilltop St @ Hallet St,"25021416400,25021417200,25025100800,25025100700,25025100603","0.05,0.02,0.07,0.94,0.13","0.11,0.03,0.06,0.56,0.06",91926,2,660,POINT (237281.1455999985 892385.1002000012),202
843,BOSTON,Lagrange St @ Dent St,"25025130402,25025130300,25025130200,25025130100,25025130404","0.13,0.42,0.52,0.06,0.10","0.15,0.30,0.34,0.13,0.08",102794,2,655,POINT (228069.9373999983 892385.6248999983),"38,37"
845,BOSTON,Lagrange St opp Dent St,"25025130402,25025130300,25025130200,25025130100,25025130404","0.13,0.42,0.52,0.06,0.10","0.15,0.30,0.34,0.13,0.08",102794,2,655,POINT (228069.9373999983 892385.6248999983),"38,37"
514,BOSTON,Washington St @ Coolidge Rd,"25025100800,25025100500,25025100400,25025100300,25025101002,25025100900","0.20,0.42,1.00,0.49,0.02,0.43","0.18,0.18,0.31,0.12,0.01,0.21",63776,2,3096,POINT (235392.3469000012 892387.3024999984),26
604,BOSTON,Washington St @ Metropolitan Ave,"25025110607,25025110502,25025110501,25025110401,25025140106,25025980700,25025110403","0.16,1.00,0.68,0.06,0.55,0.00,0.55","0.09,0.34,0.22,0.01,0.08,0.00,0.26",87607,2,2242,POINT (230231.0983000025 892397.3245999999),"50,34,70A,40,34E"
30751,QUINCY,Newport Ave @ Hancock St,"25021416400,25021417502,25021417501,25021417300,25021417200,25025100700,25025100603","0.00,0.53,0.00,0.11,0.25,0.19,0.10","0.00,0.23,0.00,0.10,0.31,0.11,0.04",81421,2,1307,POINT (238286.0658999979 892398.2851999998),"201,210,202"
48812,BOSTON,Hallet St @ Hilltop St,"25021416400,25021417200,25025100800,25025100700,25025100603","0.05,0.03,0.07,0.93,0.15","0.11,0.03,0.06,0.56,0.07",91895,2,681,POINT (237296.2238999978 892398.501699999),201
493,BOSTON,Washington St @ Ogden St,"25025100800,25025100500,25025100400,25025100300,25025101002,25025100900","0.20,0.44,1.00,0.51,0.02,0.41","0.17,0.19,0.31,0.12,0.01,0.20",63214,2,3126,POINT (235386.3214000016 892405.6904000007),26
85566,BOSTON,Baker St @ Amesbury St,"25025130402,25025130300,25025130200,25025130100","0.29,0.02,0.26,0.23","0.32,0.01,0.18,0.49",95237,2,510,POINT (227311.0561000034 892420.1325000003),52
528,BOSTON,Morton St @ Norfolk St,"25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.00,0.72,0.71,0.74,0.37,0.01,0.96,0.22","0.00,0.17,0.19,0.14,0.21,0.00,0.17,0.11",46002,2,3010,POINT (234052.0179999992 892433.4646000005),21
6461,BOSTON,Cummins Hwy @ Brown Ave,"25025110607,25025140400,25025110502,25025110401,25025110301,25025981100,25025110403,25025110201","0.01,0.05,0.34,0.80,0.29,0.01,0.70,0.99","0.01,0.05,0.12,0.21,0.12,0.01,0.33,0.17",71283,2,2024,POINT (231150.2040999979 892434.0568999983),"30,14,27"
443,BOSTON,Norfolk St @ Morton St,"25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.00,0.75,0.69,0.70,0.37,0.01,0.96,0.22","0.00,0.18,0.19,0.13,0.21,0.00,0.17,0.11",45984,2,2987,POINT (234068.5825000033 892437.2489),26
541,BOSTON,Morton St @ Norfolk St,"25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.00,0.73,0.69,0.73,0.36,0.01,0.96,0.23","0.00,0.18,0.19,0.14,0.21,0.00,0.17,0.12",45895,2,2992,POINT (234056.8255999982 892443.9481999986),21
3131,QUINCY,E Squantum St @ Appleton St,"25021417502,25021417501,25021417400,25021417300,25021417200","0.91,0.81,0.01,0.09,0.01","0.40,0.35,0.01,0.08,0.01",84968,2,1942,POINT (239253.1149000004 892444.1059999987),211
6432,BOSTON,Cummins Hwy @ Brown Ave,"25025110607,25025140400,25025110502,25025110401,25025110103,25025110301,25025981100,25025110403,25025110201","0.02,0.05,0.37,0.81,0.00,0.28,0.00,0.70,0.99","0.01,0.04,0.12,0.21,0.00,0.11,0.01,0.32,0.17",71204,2,2069,POINT (231134.9258000031 892447.3339000009),"30,14,27"
33761,BOSTON,Gallivan Blvd opp Carruth St,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.00,0.68,0.07,0.09,0.36,0.05,0.33","0.00,0.59,0.02,0.04,0.11,0.02,0.20",82112,2,1858,POINT (236290.4465000033 892450.053199999),215
810,BOSTON,Opp 2000 Centre St,"25025130402,25025130300,25025130200,25025130100,25025130404","0.08,0.54,0.57,0.04,0.09","0.09,0.38,0.38,0.08,0.07",106298,2,687,POINT (228226.8550999984 892450.7454999983),"37,38,35,27,36"
5260,BOSTON,Park St @ Gilmore Terr,"25025110607,25025130300,25025130200,25025110601,25025110501,25025130404,25025980700","0.06,0.83,0.30,0.00,0.47,0.02,0.01","0.03,0.59,0.20,0.00,0.15,0.02,0.01",109158,2,887,POINT (228831.3395999968 892456.4649999999),38
3372,BOSTON,Gallivan Blvd @ Carruth St,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.00,0.67,0.07,0.08,0.34,0.04,0.35","0.01,0.59,0.02,0.03,0.10,0.02,0.21",83239,2,1803,POINT (236308.8435999975 892457.5003000014),215
8393,BOSTON,Baker St @ Rumford Rd,"25025130402,25025130300,25025130200,25025130100","0.26,0.01,0.27,0.24","0.29,0.01,0.18,0.52",96220,2,500,POINT (227296.5525999963 892457.7507000007),52
5212,BOSTON,230 Park St opp Gilmore Terr,"25025110607,25025130300,25025130200,25025110601,25025110501,25025130404,25025980700","0.06,0.83,0.31,0.00,0.47,0.02,0.00","0.03,0.59,0.21,0.00,0.15,0.02,0.01",109156,2,893,POINT (228825.1750999987 892460.9847000018),38
3162,QUINCY,E Squantum St @ Holyoke St,"25021417502,25021417501,25021417400,25021417300,25021417200","0.90,0.79,0.01,0.10,0.01","0.40,0.35,0.01,0.09,0.01",85073,2,1915,POINT (239249.4245000035 892464.4858999997),211
515,BOSTON,Washington St @ Fuller St,"25025100800,25025100500,25025100400,25025100300,25025101002,25025100900","0.17,0.53,1.00,0.57,0.01,0.36","0.15,0.22,0.31,0.14,0.01,0.18",61701,2,3220,POINT (235366.1714000031 892469.7842999995),26
10633,BOSTON,Washington St @ Rosecliff St,"25025110607,25025110502,25025110501,25025110401,25025140106,25025110403","0.23,1.00,0.57,0.16,0.36,0.55","0.13,0.34,0.18,0.04,0.05,0.26",89092,2,2268,POINT (230288.2097000033 892470.1449999996),"50,34,70A,40,34E"
30631,QUINCY,Hancock St @ Neponset River Bridge,"25021417502,25021417501,25021417300,25021417200,25025100700,25025100603","0.53,0.01,0.12,0.22,0.18,0.13","0.23,0.00,0.11,0.27,0.11,0.06",82182,2,1267,POINT (238298.4188999981 892470.2186000012),"201,210,202"
534,BOSTON,Dorchester Ave @ Van Winkle St,"25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.52,0.04,0.34,0.87,0.18,0.05","0.46,0.01,0.14,0.27,0.09,0.03",72385,2,2701,POINT (235849.8219000027 892475.9276000001),"24,217,215,21,27,240"
3377,BOSTON,Gallivan Blvd @ Adams St,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.00,0.66,0.09,0.07,0.27,0.02,0.42","0.01,0.57,0.02,0.03,0.08,0.01,0.25",83927,2,1728,POINT (236371.5011000037 892481.7199999988),215
10603,BOSTON,Washington St @ Durnell Ave,"25025110607,25025110502,25025110501,25025110401,25025140106,25025110403","0.24,1.00,0.55,0.18,0.32,0.55","0.14,0.34,0.18,0.05,0.04,0.26",89491,2,2270,POINT (230300.0128000006 892485.3295000009),"50,34,70A,40,34E"
492,BOSTON,Washington St @ Fuller St,"25025100800,25025100500,25025100400,25025100300,25025101002,25025100900","0.16,0.55,1.00,0.58,0.01,0.34","0.14,0.23,0.31,0.14,0.01,0.17",61119,2,3231,POINT (235361.5547999963 892488.7815000005),26
536,BOSTON,Dorchester Ave @ Hurlcroft Ave,"25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.52,0.05,0.35,0.86,0.17,0.06","0.45,0.01,0.15,0.27,0.08,0.03",71905,2,2717,POINT (235852.5621000007 892489.0628000014),"24,217,215,21,27,240"
842,BOSTON,Lagrange St @ Westmount Ave,"25025130402,25025130300,25025130200,25025130100,25025130404","0.12,0.35,0.58,0.09,0.06","0.13,0.24,0.38,0.19,0.05",103757,2,656,POINT (227983.374499999 892496.625),"38,37"
445,BOSTON,Norfolk St @ Morton St,"25025100500,25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.00,0.01,0.87,0.62,0.58,0.33,0.01,0.99,0.28","0.00,0.00,0.21,0.17,0.11,0.19,0.00,0.17,0.14",45504,2,2986,POINT (234121.6934999973 892500.3154000007),26
3371,BOSTON,Gallivan Blvd @ Frederika St,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100900,25025100700","0.01,0.64,0.12,0.05,0.22,0.01,0.47","0.01,0.55,0.03,0.02,0.07,0.01,0.28",84483,2,1676,POINT (236427.5342999995 892503.4486999996),215
1730,BOSTON,Blue Hill Ave @ Woolson St,"25025100300,25025101102,25025101101,25025101002,25025101001,25025100200,25025100100,25025981100","0.14,0.94,1.00,0.16,0.05,0.79,0.24,0.10","0.03,0.26,0.19,0.09,0.03,0.14,0.12,0.14",45161,2,2678,POINT (233652.9011000022 892504.2426000014),"28,29,31"
846,BOSTON,Lagrange St @ Westmount Ave,"25025130402,25025130300,25025130200,25025130100,25025130404","0.11,0.34,0.58,0.09,0.05","0.13,0.24,0.39,0.20,0.04",104124,2,641,POINT (227979.1423000023 892506.0333000012),"38,37"
6479,BOSTON,510 Hyde Park Ave,"25025140400,25025110502,25025110401,25025110103,25025110301,25025981100,25025110403,25025110201","0.06,0.10,0.77,0.00,0.60,0.07,0.44,1.00","0.06,0.03,0.20,0.00,0.24,0.09,0.21,0.17",65013,2,1721,POINT (231436.0864999965 892506.3284000009),"33,32"
46500,BOSTON,American Legion Hwy @ Mt Hope St,"25025140400,25025110401,25025101001,25025110103,25025110301,25025981100,25025110403,25025110201","0.07,0.46,0.00,0.00,0.79,0.19,0.15,1.00","0.06,0.12,0.00,0.00,0.32,0.26,0.07,0.17",58813,2,1295,POINT (231776.2185000032 892513.0018999986),14
1713,BOSTON,Blue Hill Ave @ Goodale Rd,"25025100300,25025101102,25025101101,25025101002,25025101001,25025100200,25025100100,25025981100","0.12,0.93,1.00,0.14,0.05,0.79,0.25,0.11","0.03,0.26,0.19,0.08,0.03,0.14,0.13,0.15",44986,2,2641,POINT (233637.4109999985 892515.9594999999),"28,29,31"
61852,NEEDHAM,Highland Ave @ May St,"25021403400,25021403300,25021403100,25021457200","0.05,0.05,0.01,0.38","0.23,0.16,0.02,0.58",155278,3,217,POINT (221765.7005999982 892526.2463000007),59
82437,NEEDHAM,Highland Ave @ May St,"25021403400,25021403300,25021403100,25021457200","0.05,0.04,0.01,0.38","0.23,0.16,0.02,0.59",155313,3,215,POINT (221765.8238999993 892535.4321999997),59
33691,BOSTON,Granite Ave @ Gallivan Blvd,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.01,0.55,0.12,0.00,0.01,0.68,0.02","0.03,0.48,0.03,0.00,0.00,0.41,0.01",88453,2,1277,POINT (236650.3394000009 892537.9589999989),215
3378,BOSTON,Granite Ave @ Gallivan Blvd,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.01,0.55,0.12,0.00,0.02,0.68,0.02","0.03,0.48,0.03,0.00,0.00,0.41,0.01",88453,2,1292,POINT (236649.186999999 892541.3128999993),"215,202"
38812,BOSTON,Hallet St @ Florian Hall,"25021416400,25021417200,25025100800,25025100700,25025100603","0.02,0.03,0.04,0.95,0.34","0.04,0.03,0.04,0.57,0.15",88889,2,701,POINT (237346.6647000015 892547.2355000004),201
38814,BOSTON,55 Hallet St opp Florian Hall,"25021416400,25021417200,25025100800,25025100700,25025100603","0.02,0.03,0.04,0.95,0.34","0.04,0.03,0.04,0.57,0.15",88889,2,701,POINT (237346.6647000015 892547.2355000004),"201,202"
3370,BOSTON,Gallivan Blvd @ Kenmere Rd,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.01,0.58,0.16,0.02,0.09,0.61,0.00","0.02,0.51,0.04,0.01,0.03,0.36,0.00",86489,2,1498,POINT (236560.1281000003 892548.1988000013),215
441,BOSTON,Norfolk St @ Willowwood St,"25025100500,25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.04,0.04,0.96,0.56,0.36,0.30,0.01,1.00,0.32","0.02,0.01,0.23,0.16,0.07,0.17,0.01,0.17,0.16",45424,2,2970,POINT (234207.690700002 892550.4677000009),26
6462,BOSTON,Cummins Hwy @ Sherwood St,"25025110607,25025140400,25025110502,25025110401,25025110103,25025110301,25025110403,25025110201","0.08,0.02,0.52,0.89,0.01,0.23,0.65,0.78","0.05,0.01,0.17,0.23,0.00,0.09,0.30,0.13",75156,2,2184,POINT (231021.0932999998 892553.9101999998),"30,14,27"
527,BOSTON,Morton St @ Wildwood St,"25025100300,25025101102,25025101101,25025101002,25025101001,25025100200,25025100100,25025981100","0.48,0.72,0.98,0.22,0.00,0.95,0.35,0.02","0.12,0.20,0.18,0.13,0.00,0.16,0.18,0.03",44859,2,2959,POINT (233909.7167000026 892568.3291000016),21
782,BOSTON,Centre St Opp Mt Vernon St,"25025130402,25025130300,25025130200,25025130100,25025130404","0.05,0.55,0.68,0.03,0.05","0.05,0.39,0.46,0.06,0.04",109019,2,711,POINT (228273.0621000007 892568.5625),"37,38,35,27,36"
6431,BOSTON,93 Cummins Hwy opp Sherwood St,"25025110607,25025140400,25025110502,25025110401,25025110103,25025110301,25025110403,25025110201","0.09,0.01,0.53,0.91,0.01,0.22,0.64,0.74","0.05,0.01,0.18,0.23,0.01,0.09,0.30,0.13",75461,2,2178,POINT (231008.9372000024 892570.8751999997),"30,14,27"
542,BOSTON,Morton St @ Wildwood St,"25025100300,25025101102,25025101101,25025101002,25025101001,25025100200,25025100100,25025981100","0.48,0.72,0.98,0.22,0.00,0.96,0.35,0.02","0.12,0.20,0.18,0.12,0.00,0.16,0.18,0.03",44855,2,2965,POINT (233907.130400002 892572.6570000015),21
13378,BOSTON,Adams St @ Gallivan Blvd,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.01,0.55,0.19,0.00,0.03,0.67,0.03","0.02,0.47,0.05,0.00,0.01,0.40,0.01",87375,2,1435,POINT (236633.0467000008 892578.1251999997),19
3078,BOSTON,Gallivan Blvd @ Ross Rd,"25021416400,25025100800,25025100601,25025100700,25025100603","0.01,0.46,0.15,0.76,0.07","0.03,0.40,0.04,0.46,0.03",88221,2,1261,POINT (236754.3752999976 892580.0029000007),"201,19"
76495,BOSTON,515 Hyde Park Ave,"25025140400,25025110502,25025110401,25025110103,25025110301,25025981100,25025110403,25025110201","0.04,0.11,0.87,0.01,0.66,0.05,0.40,1.00","0.04,0.04,0.22,0.01,0.26,0.07,0.19,0.17",65642,2,1785,POINT (231425.9039999992 892582.1196000017),"33,32"
8394,BOSTON,Baker St @ Varick Rd,"25025130402,25025130300,25025130200,25025130100","0.18,0.00,0.28,0.28","0.20,0.00,0.19,0.61",99077,2,481,POINT (227265.7577999979 892589.5691),52
85565,BOSTON,Baker St opp Varick Rd,"25025130402,25025130300,25025130200,25025130100","0.17,0.00,0.28,0.29","0.19,0.00,0.19,0.62",99405,2,483,POINT (227263.6247000024 892598.6341999993),52
634,BOSTON,Washington St @ Albano St,"25025110607,25025110502,25025110501,25025110401,25025110103,25025140106,25025110403","0.34,1.00,0.37,0.38,0.00,0.07,0.51","0.20,0.34,0.12,0.10,0.00,0.01,0.24",90829,2,2312,POINT (230395.5333999991 892605.6202000007),"50,34,70A,40,34E"
491,BOSTON,Washington St @ Stockton St,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100900,25025092300,25025092200","0.14,0.00,0.71,1.00,0.63,0.23,0.00,0.00","0.12,0.00,0.30,0.31,0.15,0.11,0.00,0.00",58580,2,3391,POINT (235350.1199999973 892610.1413000003),26
603,BOSTON,Washington St @ Albano St,"25025110607,25025110502,25025110501,25025110401,25025110103,25025140106,25025110403","0.36,1.00,0.34,0.41,0.00,0.04,0.50","0.20,0.34,0.11,0.11,0.00,0.01,0.23",90596,2,2322,POINT (230407.6801000014 892621.0117000006),"50,34,70A,40,34E"
5259,BOSTON,101 Anawan Ave opp Allenwood St,"25025110607,25025130300,25025130200,25025110601,25025110501,25025980700","0.11,0.67,0.38,0.03,0.58,0.00","0.06,0.47,0.25,0.02,0.18,0.00",109176,2,978,POINT (228921.6094999984 892625.8968000002),38
33077,BOSTON,Gallivan Blvd @ Woodfield St,"25021416400,25025100800,25025100601,25025100700,25025100603","0.01,0.28,0.16,0.94,0.19","0.03,0.24,0.04,0.56,0.08",88125,2,1183,POINT (236979.1186000034 892629.7978000008),201
5213,BOSTON,Anawan Ave @ Allenwood St,"25025110607,25025130300,25025130200,25025110601,25025110501,25025980700","0.11,0.66,0.38,0.04,0.58,0.00","0.06,0.47,0.25,0.02,0.18,0.00",109176,2,977,POINT (228926.4394999966 892631.4836999997),38
516,BOSTON,Washington St @ Burt St,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100900,25025092300,25025092200","0.13,0.00,0.75,1.00,0.65,0.20,0.01,0.01","0.11,0.00,0.32,0.31,0.16,0.10,0.00,0.00",57780,2,3446,POINT (235345.7210000008 892640.0401000008),26
440,BOSTON,Norfolk St opp Nelson St,"25025100500,25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.17,0.18,1.00,0.41,0.06,0.24,0.02,1.00,0.37","0.07,0.05,0.24,0.11,0.01,0.14,0.01,0.17,0.19",44894,2,3056,POINT (234379.7453000024 892641.8643999994),26
4058,RANDOLPH,North St @ N Main St,"25021420302,25021420301","0.19,0.19","0.45,0.55",68196,2,165,POINT (237925.4905000031 879280.5022),238
4277,RANDOLPH,N Main St opp Memorial Pkwy,"25021420302,25021420301","0.19,0.19","0.46,0.53",68354,2,165,POINT (237863.7585999966 879294.1294),"240,238"
26625,WALPOLE,Main St @ Gay Ave,"25021411200,25021411301","0.11,0.06","0.50,0.50",125215,2,80,POINT (221911.8081 879311.7215000018),"70A,34E"
26634,WALPOLE,283 Main St,"25021411200,25021411301","0.11,0.06","0.50,0.50",125215,2,80,POINT (221935.1193000004 879338.1926000006),"70A,34E"
4191,RANDOLPH,N Main St opp Short St,"25021420302,25021420301","0.17,0.20","0.43,0.57",67980,2,160,POINT (237830.1912999973 879368.9987999983),240
4057,RANDOLPH,North St @ Short St,"25021420302,25021420301","0.15,0.22","0.36,0.64",67223,2,159,POINT (237992.5229000002 879385.8520999998),238
40618,WALPOLE,67 Washington St,"25021411200,25021413500","0.15,0.12","0.66,0.33",109700,2,119,POINT (223649.5165999979 879412.618900001),"70A,34E"
3905,HOLBROOK,N Franklin St @ Damon Ave,"25021421200,25021419600","0.14,0.04","0.84,0.15",75036,2,74,POINT (240749.7079999968 879430.9706999995),230
3893,HOLBROOK,N Franklin St opp Damon Ave,"25021421200,25021419600","0.14,0.04","0.83,0.17",75598,2,74,POINT (240748.8308999985 879453.9580000006),230
45618,WALPOLE,Opp 67 Washington St,"25021411200,25021413500","0.14,0.13","0.63,0.37",108641,2,116,POINT (223672.6577000022 879454.8011999987),"70A,34E"
