name,lat,lng,vicinity,business_status,permanently_closed ,rating ,user_ratings_total ,source,type
Subway,42.4099938,-71.000945,"3 Everett Street Unit 3D-2, Revere",OPERATIONAL,False,4.5,54,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
McDonald's,42.4036887,-71.02336919999999,"1018 Revere Beach Parkway, Chelsea",OPERATIONAL,False,3.7,327,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Dunkin',42.3962455,-71.0088549,"In Speedway, 41 Lee Burbank Highway, Revere",OPERATIONAL,False,4.1,51,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Domicilios La Suegra,42.40176839999999,-71.0041116,"10 Furlong Drive, Revere",OPERATIONAL,False,4.0,14,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Full Rack Smokehouse,42.40255800000001,-71.0036499,"297 Lee Burbank Highway, Revere",OPERATIONAL,False,4.4,89,GOOGLE,"restaurant,food,point_of_interest,establishment"
Darna,42.40420839999999,-71.00682499999999,Revere,OPERATIONAL,False,5.0,3,GOOGLE,"restaurant,food,point_of_interest,establishment"
AL Prime,42.4035526,-71.0087868,"655 Revere Beach Parkway, Revere",OPERATIONAL,False,4.3,128,GOOGLE,"gas_station,atm,convenience_store,moving_company,finance,liquor_store,restaurant,food,point_of_interest,store,establishment"
Pizza Hut Express,42.400427,-71.000335,"36 Furlong Drive, Revere",OPERATIONAL,False,3.0,6,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Buffet,42.3978457,-71.0005686,"31 Furlong Drive, Revere",OPERATIONAL,False,5.0,2,GOOGLE,"restaurant,food,point_of_interest,establishment"
Dunkin',42.3982059,-71.020716,"356 Eastern Avenue, Chelsea",OPERATIONAL,False,4.0,219,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Felicias Columbians,42.4082821,-70.9974483,"88 Shirley Avenue, Revere",OPERATIONAL,False,5.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment"
Las Vegas Restaurant & Bar,42.4078132,-70.9967559,"107 Shirley Avenue, Revere",OPERATIONAL,False,4.0,159,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Tacos Lupita,42.4078132,-70.9967559,"107 Shirley Avenue, Revere",OPERATIONAL,False,4.7,45,GOOGLE,"restaurant,food,point_of_interest,establishment"
Newbridge Cafe,42.412245,-71.0316217,"650 Washington Avenue, Chelsea",OPERATIONAL,False,4.4,984,GOOGLE,"restaurant,food,point_of_interest,establishment"
Wendy's,42.4016564,-71.04432489999999,"1724 Revere Beach Parkway, Everett",OPERATIONAL,False,4.0,1113,GOOGLE,"restaurant,food,point_of_interest,establishment"
Pizza Hut,42.4144303,-71.0467333,"7 Sycamore Street, Everett",OPERATIONAL,False,3.7,386,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Subway,42.4023492,-71.04378160000002,"1727 Revere Beach Parkway, Everett",OPERATIONAL,False,4.1,72,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Burger King,42.3955924,-71.0402837,"150 Everett Avenue, Chelsea",OPERATIONAL,False,4.0,595,GOOGLE,"restaurant,food,point_of_interest,establishment"
Oliveira's Steak Bar & Grill,42.41576999999999,-71.047444,"749 Broadway, Everett",OPERATIONAL,False,4.4,1568,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
McDonald's,42.39278799999999,-71.034431,"472 Broadway, Chelsea",OPERATIONAL,False,3.8,376,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
KFC,42.4023209,-71.0415359,"20 Everett Avenue, Everett",OPERATIONAL,False,4.0,864,GOOGLE,"restaurant,food,point_of_interest,establishment"
Mamma Mia's Restaurant & Pizzeria,42.4152436,-71.0342388,"301 Elm Street, Everett",OPERATIONAL,False,4.2,119,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Dunkin',42.39319829999999,-71.0340617,"12 Washington Street, Chelsea",OPERATIONAL,False,4.2,71,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
King Tacos,42.39220999999999,-71.035541,"388 Broadway, Chelsea",OPERATIONAL,False,4.0,55,GOOGLE,"restaurant,food,point_of_interest,establishment"
Chrisillas Restaurant,42.407146,-71.0552503,"447 Broadway, Everett",OPERATIONAL,False,4.1,234,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Panera Bread,42.40115769999999,-71.0701389,"25 Mystic View Road, Everett",OPERATIONAL,False,4.1,427,GOOGLE,"cafe,bakery,meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Taco El Paso,42.4074607,-71.0563232,"15 Norwood Street #2709, Everett",OPERATIONAL,False,4.1,116,GOOGLE,"restaurant,food,point_of_interest,establishment"
Marao Burgers Everett,42.403823,-71.059119,"3407, 318 Broadway, Everett",OPERATIONAL,False,4.4,308,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Super Burritos #2,42.4050354,-71.0576464,"366 Broadway, Everett",OPERATIONAL,False,4.3,192,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Braza Bar And Grill,42.406915,-71.056225,"158 School Street, Everett",OPERATIONAL,False,4.2,664,GOOGLE,"restaurant,food,point_of_interest,establishment"
Cha Cha Cha Taqueria,42.39863200000001,-71.0629952,"145 Broadway, Everett",OPERATIONAL,False,4.6,43,GOOGLE,"restaurant,food,point_of_interest,establishment"
House Of Flavors - Casa Dos Sabores,42.407553,-71.056901,"29 Norwood Street, Everett",OPERATIONAL,False,3.9,213,GOOGLE,"restaurant,meal_delivery,meal_takeaway,food,point_of_interest,establishment"
Old Country Buffet,42.40772199999999,-71.091606,"3850 Mystic Valley Parkway, Medford",OPERATIONAL,False,3.3,21,GOOGLE,"restaurant,food,point_of_interest,establishment"
Boston Market,42.40611759999999,-71.08262169999999,"616 Fellsway, Medford",OPERATIONAL,False,4.2,331,GOOGLE,"restaurant,food,point_of_interest,establishment"
Avellino's Restaurant and Catering,42.4038208,-71.100613,"313 Mystic Avenue, Medford",OPERATIONAL,False,4.3,458,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tiki Island,42.412163,-71.07867259999999,"269 Middlesex Avenue, Medford",OPERATIONAL,False,4.2,399,GOOGLE,"restaurant,food,point_of_interest,establishment"
Wang's Fast Food,42.3977092,-71.10490709999999,"509 Broadway, Somerville",OPERATIONAL,False,4.1,132,GOOGLE,"restaurant,meal_delivery,food,point_of_interest,establishment"
John Brewer's Tavern,42.4151444,-71.0791651,"7 Highland Avenue, Malden",OPERATIONAL,False,4.2,544,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
La Cascia's Bakery,42.40372579999999,-71.10701929999999,"418 Main Street, Medford",OPERATIONAL,False,4.6,218,GOOGLE,"meal_delivery,bakery,grocery_or_supermarket,meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Raso's Bar and Grille,42.4077778,-71.1038889,"209 Mystic Avenue, Medford",OPERATIONAL,False,4.3,259,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Fellsway Plaza,42.4074545,-71.085653,"630-760, Fellsway, Medford",OPERATIONAL,False,4.2,1527,GOOGLE,"shopping_mall,grocery_or_supermarket,restaurant,food,point_of_interest,store,establishment"
Wingstop,42.4077225,-71.0847855,"678 Fellsway, Medford",OPERATIONAL,False,3.8,153,GOOGLE,"restaurant,food,point_of_interest,establishment"
Dunkin',42.402465,-71.0771153,"MBTA Train Station, Revere Beach Parkway Wellington, Medford",OPERATIONAL,False,3.5,50,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Starbucks,42.39656799999999,-71.082275,"700 Grand Union Boulevard, Somerville",OPERATIONAL,False,4.2,346,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Dunkin',42.3972002,-71.1048753,"504 Broadway, Somerville",OPERATIONAL,False,4.0,269,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Legal on the Mystic,42.395754,-71.08104399999999,"301 Great River Road, Somerville",OPERATIONAL,False,4.3,935,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Papagayo,42.3957033,-71.0807746,"331 Great River Road, Somerville",OPERATIONAL,False,3.8,817,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Panera Bread,42.4098655,-71.0861802,"499 Riverside Avenue, Medford",OPERATIONAL,False,3.7,275,GOOGLE,"cafe,bakery,meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Earls Kitchen + Bar,42.39571910000001,-71.0800442,"698 Assembly Row Unit 102, Somerville",OPERATIONAL,False,4.2,1232,GOOGLE,"restaurant,night_club,bar,food,point_of_interest,establishment"
Smashburger,42.4099229,-71.086375,"495 Riverside Avenue, Medford",OPERATIONAL,False,4.1,379,GOOGLE,"restaurant,food,point_of_interest,establishment"
River Bar,42.3956999,-71.0794628,"661 Assembly Row, Somerville",OPERATIONAL,False,4.1,416,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Ernesto's Pizza,42.3956331,-71.07913429999999,"641 Assembly Row, Somerville",OPERATIONAL,False,4.2,288,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tony C's Sports Bar and Grill,42.3957038,-71.07895859999999,"699 Assembly Row, Somerville",OPERATIONAL,False,4.1,704,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Asian Taste Medford,42.4096767,-71.0795521,"207 Middlesex Avenue, Medford",OPERATIONAL,False,3.7,90,GOOGLE,"restaurant,food,point_of_interest,establishment"
Which Wich,42.39530999999999,-71.07889399999999,"410 Artisan Way, Somerville",OPERATIONAL,False,4.0,207,GOOGLE,"restaurant,food,point_of_interest,establishment"
Annie's Pizzeria,42.4098964,-71.0795667,"213 Middlesex Avenue, Medford",OPERATIONAL,False,4.5,109,GOOGLE,"restaurant,food,point_of_interest,establishment"
Donut Villa Diner,42.4141885,-71.078234,"1 Highland Avenue, Malden",OPERATIONAL,False,4.5,283,GOOGLE,"bakery,restaurant,food,point_of_interest,store,establishment"
Dunkin',42.41323699999999,-71.0820007,"278 Middlesex Avenue, Medford",OPERATIONAL,False,3.7,165,GOOGLE,"bakery,cafe,restaurant,food,point_of_interest,store,establishment"
Costco Food Court,42.39679400000001,-71.0710387,"2 Mystic View Road, Everett",OPERATIONAL,False,4.7,3,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Falafel Place,42.39490079999999,-71.09736389999999,"1 Main Street, Somerville",OPERATIONAL,False,4.1,221,GOOGLE,"restaurant,food,point_of_interest,establishment"
Subway,42.4140768,-71.0780863,"295 Middlesex Avenue, Medford",OPERATIONAL,False,3.5,33,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Bertucci's Italian Restaurant,42.4049561,-71.08629379999999,"4054 Mystic Valley Parkway, Medford",OPERATIONAL,False,4.0,693,GOOGLE,"restaurant,food,point_of_interest,establishment"
Bob's Italian Foods,42.40745889999999,-71.10860579999999,"324 Main Street, Medford",OPERATIONAL,False,4.6,386,GOOGLE,"grocery_or_supermarket,restaurant,food,point_of_interest,store,establishment"
Nick's House of Pizza,42.41060359999999,-71.1200283,"372 Boston Avenue, Medford",OPERATIONAL,False,4.5,189,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Kelly's Diner,42.39953399999999,-71.1116146,"674 Broadway, Somerville",OPERATIONAL,False,4.6,549,GOOGLE,"restaurant,food,point_of_interest,establishment"
Espresso Pizza,42.4115743,-71.121493,"336 Boston Avenue, Medford",OPERATIONAL,False,4.1,138,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Starbucks,42.38607700000001,-71.114192,"711-723 Somerville Avenue, Somerville",OPERATIONAL,False,4.2,185,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Moultons Restaurant,42.416451,-71.1187017,"178 Winthrop Street, Medford",OPERATIONAL,False,4.3,113,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Subway,42.3860644,-71.1140776,"711-723 Somerville Avenue, Somerville",OPERATIONAL,False,4.2,61,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Oasis Cafe & Bakery,42.4051913,-71.1081662,"377 Main Street #1250, Medford",OPERATIONAL,False,4.3,1185,GOOGLE,"bakery,restaurant,food,point_of_interest,store,establishment"
Tu Y Yo,42.4006978,-71.1175093,"858 Broadway, Somerville",OPERATIONAL,False,4.6,356,GOOGLE,"restaurant,food,point_of_interest,establishment"
Renee's Cafe,42.401584,-71.1266012,"198 Holland Street, Somerville",OPERATIONAL,False,4.5,352,GOOGLE,"restaurant,food,point_of_interest,establishment"
bp,42.4093732,-71.1464699,"295 Massachusetts Avenue, Arlington",OPERATIONAL,False,3.3,84,GOOGLE,"gas_station,atm,car_wash,convenience_store,finance,restaurant,food,point_of_interest,store,establishment"
Punjab,42.415254,-71.15208299999999,"485 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.4,437,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Tango Restaurant,42.4147152,-71.15182,"464 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.6,420,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Starbucks,42.414731,-71.150948,"327 Broadway, Arlington",OPERATIONAL,False,4.3,220,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Little Q Hot Pot,42.4055034,-71.1422986,"196 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.4,206,GOOGLE,"restaurant,food,point_of_interest,establishment"
Not Your Average Joe's,42.4159918,-71.1538101,"645 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.1,547,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Dunkin',42.41227740000001,-71.1485982,"369 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.1,142,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Starbucks,42.417264,-71.12638299999999,"2151 Mystic Valley Parkway, Medford",OPERATIONAL,False,4.2,175,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Dunkin',42.4099812,-71.1393626,"101 Broadway, Arlington",OPERATIONAL,False,4.1,158,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Zhu's Garden,42.4048645,-71.1414863,"166 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.6,423,GOOGLE,"restaurant,food,point_of_interest,establishment"
OTTO,42.4057666,-71.1426468,"202 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.3,277,GOOGLE,"restaurant,food,point_of_interest,establishment"
Broadway Eatery,42.4036043,-71.12738449999999,"1157 Broadway, Somerville",OPERATIONAL,False,4.1,71,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
PJ Ryan's,42.4027726,-71.1267484,"239 Holland Street, Somerville",OPERATIONAL,False,4.4,255,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Dave's Fresh Pasta,42.39876460000001,-71.1241386,"81 Holland Street, Somerville",OPERATIONAL,False,4.8,608,GOOGLE,"liquor_store,restaurant,food,point_of_interest,store,establishment"
Orlean's Restaurant,42.3983515,-71.1236984,"65 Holland Street, Somerville",OPERATIONAL,False,4.0,349,GOOGLE,"restaurant,food,point_of_interest,establishment"
Urban Hearth,42.3944926,-71.1266775,"2263 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.7,173,GOOGLE,"restaurant,food,point_of_interest,establishment"
Boston Burger Co-Davis Sq,42.3969932,-71.12253559999999,"37 Davis Square, Somerville",OPERATIONAL,False,4.5,1186,GOOGLE,"restaurant,food,point_of_interest,establishment"
Bon Me,42.3901377,-71.142806,"201 Alewife Brook Parkway, Cambridge",OPERATIONAL,False,4.4,291,GOOGLE,"restaurant,food,point_of_interest,establishment"
Oath Pizza - Davis Square,42.396122,-71.1224752,"280 Elm Street, Somerville",OPERATIONAL,False,4.4,558,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Sugidama Soba & Izakaya,42.39558330000001,-71.1227667,"260 Elm Street #106, Somerville",OPERATIONAL,False,4.5,591,GOOGLE,"restaurant,food,point_of_interest,establishment"
Blue Ribbon BBQ,42.4176639,-71.16488609999999,"908 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.5,759,GOOGLE,"restaurant,food,point_of_interest,establishment"
Thai Moon,42.4160765,-71.15426939999999,"663 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.4,136,GOOGLE,"restaurant,food,point_of_interest,establishment"
Pico,42.416358,-71.1594866,"808 Massachusetts Avenue, Arlington",CLOSED_TEMPORARILY,True,5.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment"
Thana Thai Kitchen,42.41722070000001,-71.163736,"882A Massachusetts Avenue, Arlington",OPERATIONAL,False,4.3,120,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tryst,42.4162372,-71.1552449,"689 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.3,220,GOOGLE,"meal_takeaway,bar,restaurant,food,point_of_interest,store,establishment"
Rangla Punjab Indian Cuisine,42.4144317,-71.1513535,"444 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.1,133,GOOGLE,"restaurant,food,point_of_interest,establishment"
Noodle Market,42.4148288,-71.1519838,"470-472 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.2,165,GOOGLE,"restaurant,food,point_of_interest,establishment"
Tsunami Japanese Cuisine,42.4161,-71.1544409,"669 Massachusetts Avenue, Arlington",OPERATIONAL,False,5.0,2,GOOGLE,"restaurant,food,point_of_interest,establishment"
Common Ground Bar & Grill,42.4145847,-71.1505165,"319 Broadway, Arlington",OPERATIONAL,False,4.1,423,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Brickstone Cafe,42.41452659999999,-71.150356,"309 Broadway, Arlington",OPERATIONAL,False,4.4,98,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Twyrl Pasta Bistro,42.41462509999999,-71.15048279999999,"315 Broadway, Arlington",OPERATIONAL,False,4.6,203,GOOGLE,"restaurant,food,point_of_interest,establishment"
WooRi Korean Fusion Grill,42.41494009999999,-71.1506764,"9 Medford Street, Arlington",OPERATIONAL,False,4.5,222,GOOGLE,"restaurant,food,point_of_interest,establishment"
Lucky Dragon Chinese Restaurant,42.4151114,-71.15094069999999,"14 Medford Street, Arlington",OPERATIONAL,False,3.9,38,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Sabzi Restaurant,42.4113276,-71.1485366,"352 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.3,265,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Pasha Turkish Cuisine,42.41610960000001,-71.1545016,"669A Massachusetts Avenue, Arlington",OPERATIONAL,False,4.2,315,GOOGLE,"restaurant,food,point_of_interest,establishment"
Acitron Cocina Mexicana,42.415175,-71.151799,"473 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.5,469,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Burger King,42.3904757,-71.1504865,"679 Concord Avenue, Cambridge",OPERATIONAL,False,3.4,440,GOOGLE,"restaurant,food,point_of_interest,establishment"
Gen Sushi,42.39150429999999,-71.1601166,"61 Concord Avenue, Belmont",OPERATIONAL,False,4.7,107,GOOGLE,"restaurant,food,point_of_interest,establishment"
Fusion Taste Arlington,42.41448080000001,-71.1502586,"303 Broadway, Arlington",OPERATIONAL,False,4.0,183,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Fresh Pond Seafood Market & Takeout,42.4192748,-71.1564327,"75 Summer Street, Arlington",OPERATIONAL,False,4.4,194,GOOGLE,"restaurant,food,point_of_interest,establishment"
Mr. Sushi,42.41623059999999,-71.15535,"693 Massachusetts Avenue, Arlington",OPERATIONAL,False,4.3,242,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Arlington House of Pizza,42.41675679999999,-71.1587248,"4732, 797 Massachusetts Avenue, Arlington",OPERATIONAL,False,3.7,62,GOOGLE,"restaurant,food,point_of_interest,establishment"
