,name,lat,lng,vicinity,business_status,permanently_closed ,rating ,user_ratings_total ,source,type,volient_no,expired
1462,SABROSO'S GRILL,42.405838700000004,-70.9916599,"63 Revere Beach Boulevard, Revere",CLOSED_TEMPORARILY,True,3.7,3,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1463,Airport Diner,42.40177740000001,-71.00410749999999,"10 Furlong Drive, Revere",OPERATIONAL,False,4.4,396,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1464,Flaming Grill and Buffet,42.39759610000001,-71.00103659999998,"31 Furlong Drive F, Revere",CLOSED_TEMPORARILY,True,4.2,2397,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1465,Pizza Days,42.4106,-71.0016694,"55 American Legion Highway, Revere",OPERATIONAL,False,3.4,134,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",86,False
1466,Monte Cristo Mexican Grill,42.409690000000005,-71.01293000000001,"364 Broadway, Revere",OPERATIONAL,False,3.9,127,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1467,Beachmont Roast Beef,42.397672899999996,-70.99252589999998,"629 Winthrop Avenue, Revere",OPERATIONAL,False,4.2,182,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1468,Happy Garden,42.4067451,-70.99162079999998,"80 Revere Beach Boulevard, Revere",OPERATIONAL,False,3.9,77,GOOGLE,"restaurant,food,point_of_interest,establishment",134,True
1469,Dunkin',42.4008061,-71.0215375,"936 942 Broadway Tedeschis, Chelsea",OPERATIONAL,False,4.0,32,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1470,THMOR DA Restaurant,42.4079103,-70.9954185,"144 Shirley Avenue, Revere",OPERATIONAL,False,4.7,156,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1471,Pizza Hut,42.4100211,-71.00037259999998,"5A Everett Street, Revere",OPERATIONAL,False,3.9,228,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",106,True
1472,B.W.'s Grill,42.4182688,-71.00658059999998,"843 Broadway, Revere",OPERATIONAL,False,4.6,137,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1473,Dunkin',42.41147369999999,-71.00279359999998,"90 American Legion Highway, Revere",OPERATIONAL,False,4.1,103,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1474,Papa Jacks,42.40881160000001,-71.01290920000001,"327 Broadway, Revere",OPERATIONAL,False,4.4,235,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1475,Mandarin Buffet,42.4048119,-71.02371339999998,"1100 Revere Beach Parkway, Chelsea",OPERATIONAL,False,4.2,358,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1476,Wendy's,42.3983984,-70.9998382,"42 Furlong Drive, Revere",OPERATIONAL,False,3.9,615,GOOGLE,"restaurant,food,point_of_interest,establishment",101,True
1477,Starbucks,42.3920407,-71.0132234,"430 William F McClellan Highway, East Boston",OPERATIONAL,False,4.2,588,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment",66,True
1478,Nick's Place,42.405715,-70.991632,"64 Revere Beach Boulevard, Revere",OPERATIONAL,False,4.0,220,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1479,Revere House of Pizza,42.4095622,-71.01292729999999,"354 Broadway, Revere",OPERATIONAL,False,3.7,234,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1480,Dunkin',42.3974353,-70.9922177,"1 Bennington Street, Revere",OPERATIONAL,False,3.9,98,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1481,DeMaino's Restaurant,42.41641,-71.00896390000001,"14 Malden Street, Revere",OPERATIONAL,False,4.5,333,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1482,Peter Woo's,42.409929999999996,-71.01273499999998,"374 Broadway, Revere",OPERATIONAL,False,4.4,198,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1483,Pollo Royal,42.4125322,-71.0105059,"529 Broadway, Revere",OPERATIONAL,False,4.0,356,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1484,Dimino's Subs,42.39910599999999,-70.994095,"190 Revere Beach Parkway, Revere",OPERATIONAL,False,4.3,208,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",,
1485,Donna's Restaurant,42.3869444,-71.0072222,"980 Saratoga Street, East Boston",OPERATIONAL,False,4.5,435,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1486,Burger King,42.38622829999999,-71.009692,"944 Bennington Street, East Boston",OPERATIONAL,False,3.3,508,GOOGLE,"restaurant,food,point_of_interest,establishment",819,True
1487,Dunkin',42.4057652,-71.0149483,"145 Broadway, Revere",OPERATIONAL,False,3.7,353,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1488,La Fonda Colombiana Restaurante Bar,42.38711729999999,-71.00766379999999,"972 Saratoga Street, Boston",OPERATIONAL,False,4.1,273,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1489,Crown Fried Chicken & Pizza - Chelsea,42.3994756,-71.02236590000001,"895 Broadway, Chelsea",OPERATIONAL,False,3.9,152,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",,
1490,Fajitas Sport Bar,42.41680529999999,-71.0072691,"46 Revere Street, Revere",OPERATIONAL,False,3.9,102,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1491,Dunkin',42.407962700000006,-70.99221469999998,"300 Ocean Ave MGH, First Floor, Revere",OPERATIONAL,False,4.0,54,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1492,Las Delicias Colombianas,42.408244399999994,-70.9974435,"86 Shirley Avenue, Revere",OPERATIONAL,False,4.2,406,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1493,MAK's Roast Beef & Pizza,42.41657350000001,-71.0076007,"35 Revere Street, Revere",OPERATIONAL,False,3.8,78,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",,
1494,Luigi's,42.3980143,-70.99250570000001,"616 Winthrop Avenue, Revere",OPERATIONAL,False,4.4,245,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1495,Subway,42.409993799999995,-71.000945,"3 Everett Street Unit 3D-2, Revere",OPERATIONAL,False,4.5,54,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",1578,True
1496,McDonald's,42.403688700000004,-71.02336919999998,"1018 Revere Beach Parkway, Chelsea",OPERATIONAL,False,3.7,327,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment",824,True
1497,Dunkin',42.3962455,-71.00885490000002,"In Speedway, 41 Lee Burbank Highway, Revere",OPERATIONAL,False,4.1,51,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1498,Domicilios La Suegra,42.40176839999999,-71.00411159999999,"10 Furlong Drive, Revere",OPERATIONAL,False,4.0,14,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1499,The Full Rack Smokehouse,42.402558000000006,-71.00364990000001,"297 Lee Burbank Highway, Revere",OPERATIONAL,False,4.4,89,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1500,Darna,42.40420839999999,-71.00682499999998,Revere,OPERATIONAL,False,5.0,3,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1501,AL Prime,42.403552600000005,-71.0087868,"655 Revere Beach Parkway, Revere",OPERATIONAL,False,4.3,128,GOOGLE,"gas_station,atm,convenience_store,moving_company,finance,liquor_store,restaurant,food,point_of_interest,store,establishment",,
1502,Pizza Hut Express,42.400427,-71.00033499999999,"36 Furlong Drive, Revere",OPERATIONAL,False,3.0,6,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",,
1503,Buffet,42.397845700000005,-71.0005686,"31 Furlong Drive, Revere",OPERATIONAL,False,5.0,2,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1504,Dunkin',42.3982059,-71.02071600000001,"356 Eastern Avenue, Chelsea",OPERATIONAL,False,4.0,219,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1505,Felicias Columbians,42.4082821,-70.9974483,"88 Shirley Avenue, Revere",OPERATIONAL,False,5.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1506,Las Vegas Restaurant & Bar,42.40781320000001,-70.9967559,"107 Shirley Avenue, Revere",OPERATIONAL,False,4.0,159,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1507,Tacos Lupita,42.40781320000001,-70.9967559,"107 Shirley Avenue, Revere",OPERATIONAL,False,4.7,45,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1508,Newbridge Cafe,42.412245,-71.0316217,"650 Washington Avenue, Chelsea",OPERATIONAL,False,4.4,984,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1509,Wendy's,42.4016564,-71.04432489999998,"1724 Revere Beach Parkway, Everett",OPERATIONAL,False,4.0,1113,GOOGLE,"restaurant,food,point_of_interest,establishment",101,True
1510,Pizza Hut,42.41443029999999,-71.0467333,"7 Sycamore Street, Everett",OPERATIONAL,False,3.7,386,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",106,True
1511,Subway,42.4023492,-71.04378160000002,"1727 Revere Beach Parkway, Everett",OPERATIONAL,False,4.1,72,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",1578,True
1512,Burger King,42.3955924,-71.0402837,"150 Everett Avenue, Chelsea",OPERATIONAL,False,4.0,595,GOOGLE,"restaurant,food,point_of_interest,establishment",819,True
1513,Oliveira's Steak Bar & Grill,42.41576999999999,-71.047444,"749 Broadway, Everett",OPERATIONAL,False,4.4,1568,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1514,McDonald's,42.39278799999999,-71.03443100000001,"472 Broadway, Chelsea",OPERATIONAL,False,3.8,376,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment",824,True
1515,KFC,42.4023209,-71.0415359,"20 Everett Avenue, Everett",OPERATIONAL,False,4.0,864,GOOGLE,"restaurant,food,point_of_interest,establishment",24,False
1516,Mamma Mia's Restaurant & Pizzeria,42.4152436,-71.0342388,"301 Elm Street, Everett",OPERATIONAL,False,4.2,119,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",,
1517,Dunkin',42.39319829999999,-71.03406170000001,"12 Washington Street, Chelsea",OPERATIONAL,False,4.2,71,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1518,King Tacos,42.39220999999999,-71.03554100000001,"388 Broadway, Chelsea",OPERATIONAL,False,4.0,55,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1519,Chrisillas Restaurant,42.407146000000004,-71.0552503,"447 Broadway, Everett",OPERATIONAL,False,4.1,234,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1520,Panera Bread,42.40115769999999,-71.0701389,"25 Mystic View Road, Everett",OPERATIONAL,False,4.1,427,GOOGLE,"cafe,bakery,meal_takeaway,restaurant,food,point_of_interest,store,establishment",216,True
1521,Taco El Paso,42.4074607,-71.05632320000001,"15 Norwood Street #2709, Everett",OPERATIONAL,False,4.1,116,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1522,Marao Burgers Everett,42.403822999999996,-71.059119,"3407, 318 Broadway, Everett",OPERATIONAL,False,4.4,308,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1523,Super Burritos #2,42.4050354,-71.05764640000001,"366 Broadway, Everett",OPERATIONAL,False,4.3,192,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment",,
1524,Braza Bar And Grill,42.406915000000005,-71.056225,"158 School Street, Everett",OPERATIONAL,False,4.2,664,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1525,Cha Cha Cha Taqueria,42.398632000000006,-71.0629952,"145 Broadway, Everett",OPERATIONAL,False,4.6,43,GOOGLE,"restaurant,food,point_of_interest,establishment",0,True
1526,House Of Flavors - Casa Dos Sabores,42.407553,-71.056901,"29 Norwood Street, Everett",OPERATIONAL,False,3.9,213,GOOGLE,"restaurant,meal_delivery,meal_takeaway,food,point_of_interest,establishment",,
1527,Old Country Buffet,42.40772199999999,-71.091606,"3850 Mystic Valley Parkway, Medford",OPERATIONAL,False,3.3,21,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1528,Boston Market,42.40611759999999,-71.08262169999998,"616 Fellsway, Medford",OPERATIONAL,False,4.2,331,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1529,Avellino's Restaurant and Catering,42.4038208,-71.100613,"313 Mystic Avenue, Medford",OPERATIONAL,False,4.3,458,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1530,Tiki Island,42.412163,-71.07867259999998,"269 Middlesex Avenue, Medford",OPERATIONAL,False,4.2,399,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1531,Wang's Fast Food,42.3977092,-71.10490709999998,"509 Broadway, Somerville",OPERATIONAL,False,4.1,132,GOOGLE,"restaurant,meal_delivery,food,point_of_interest,establishment",,
1532,John Brewer's Tavern,42.415144399999996,-71.0791651,"7 Highland Avenue, Malden",OPERATIONAL,False,4.2,544,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1533,La Cascia's Bakery,42.40372579999999,-71.10701929999998,"418 Main Street, Medford",OPERATIONAL,False,4.6,218,GOOGLE,"meal_delivery,bakery,grocery_or_supermarket,meal_takeaway,restaurant,food,point_of_interest,store,establishment",,
1534,Raso's Bar and Grille,42.4077778,-71.10388890000002,"209 Mystic Avenue, Medford",OPERATIONAL,False,4.3,259,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1535,Fellsway Plaza,42.4074545,-71.08565300000001,"630-760, Fellsway, Medford",OPERATIONAL,False,4.2,1527,GOOGLE,"shopping_mall,grocery_or_supermarket,restaurant,food,point_of_interest,store,establishment",,
1536,Wingstop,42.4077225,-71.0847855,"678 Fellsway, Medford",OPERATIONAL,False,3.8,153,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1537,Dunkin',42.402465,-71.07711529999999,"MBTA Train Station, Revere Beach Parkway Wellington, Medford",OPERATIONAL,False,3.5,50,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1538,Starbucks,42.39656799999999,-71.082275,"700 Grand Union Boulevard, Somerville",OPERATIONAL,False,4.2,346,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment",66,True
1539,Dunkin',42.3972002,-71.1048753,"504 Broadway, Somerville",OPERATIONAL,False,4.0,269,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment",,
1540,Legal on the Mystic,42.395754,-71.08104399999998,"301 Great River Road, Somerville",OPERATIONAL,False,4.3,935,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1541,Papagayo,42.3957033,-71.0807746,"331 Great River Road, Somerville",OPERATIONAL,False,3.8,817,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",224,True
1542,Panera Bread,42.4098655,-71.0861802,"499 Riverside Avenue, Medford",OPERATIONAL,False,3.7,275,GOOGLE,"cafe,bakery,meal_takeaway,restaurant,food,point_of_interest,store,establishment",216,True
1543,Earls Kitchen + Bar,42.39571910000001,-71.0800442,"698 Assembly Row Unit 102, Somerville",OPERATIONAL,False,4.2,1232,GOOGLE,"restaurant,night_club,bar,food,point_of_interest,establishment",,
1544,Smashburger,42.4099229,-71.086375,"495 Riverside Avenue, Medford",OPERATIONAL,False,4.1,379,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1545,River Bar,42.395699900000004,-71.0794628,"661 Assembly Row, Somerville",OPERATIONAL,False,4.1,416,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1546,Ernesto's Pizza,42.3956331,-71.07913429999998,"641 Assembly Row, Somerville",OPERATIONAL,False,4.2,288,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1547,Tony C's Sports Bar and Grill,42.39570379999999,-71.07895859999998,"699 Assembly Row, Somerville",OPERATIONAL,False,4.1,704,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1548,Asian Taste Medford,42.409676700000006,-71.0795521,"207 Middlesex Avenue, Medford",OPERATIONAL,False,3.7,90,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1549,Which Wich,42.39530999999999,-71.07889399999998,"410 Artisan Way, Somerville",OPERATIONAL,False,4.0,207,GOOGLE,"restaurant,food,point_of_interest,establishment",6,False
1550,Annie's Pizzeria,42.4098964,-71.0795667,"213 Middlesex Avenue, Medford",OPERATIONAL,False,4.5,109,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1551,Donut Villa Diner,42.4141885,-71.078234,"1 Highland Avenue, Malden",OPERATIONAL,False,4.5,283,GOOGLE,"bakery,restaurant,food,point_of_interest,store,establishment",,
1552,Dunkin',42.41323699999999,-71.0820007,"278 Middlesex Avenue, Medford",OPERATIONAL,False,3.7,165,GOOGLE,"bakery,cafe,restaurant,food,point_of_interest,store,establishment",,
1553,Costco Food Court,42.39679400000001,-71.0710387,"2 Mystic View Road, Everett",OPERATIONAL,False,4.7,3,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",,
1554,Falafel Place,42.39490079999999,-71.09736389999998,"1 Main Street, Somerville",OPERATIONAL,False,4.1,221,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1555,Subway,42.4140768,-71.0780863,"295 Middlesex Avenue, Medford",OPERATIONAL,False,3.5,33,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",1578,True
1556,Bertucci's Italian Restaurant,42.4049561,-71.08629379999998,"4054 Mystic Valley Parkway, Medford",OPERATIONAL,False,4.0,693,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1557,Bob's Italian Foods,42.40745889999999,-71.10860579999998,"324 Main Street, Medford",OPERATIONAL,False,4.6,386,GOOGLE,"grocery_or_supermarket,restaurant,food,point_of_interest,store,establishment",,
1558,Nick's House of Pizza,42.41060359999999,-71.12002829999999,"372 Boston Avenue, Medford",OPERATIONAL,False,4.5,189,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",,
1559,Kelly's Diner,42.39953399999999,-71.1116146,"674 Broadway, Somerville",OPERATIONAL,False,4.6,549,GOOGLE,"restaurant,food,point_of_interest,establishment",,
1560,Espresso Pizza,42.4115743,-71.121493,"336 Boston Avenue, Medford",OPERATIONAL,False,4.1,138,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",162,True
1561,Starbucks,42.38607700000001,-71.114192,"711-723 Somerville Avenue, Somerville",OPERATIONAL,False,4.2,185,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment",66,True
1562,Moultons Restaurant,42.416451,-71.1187017,"178 Winthrop Street, Medford",OPERATIONAL,False,4.3,113,GOOGLE,"bar,restaurant,food,point_of_interest,establishment",,
1563,Subway,42.386064399999995,-71.1140776,"711-723 Somerville Avenue, Somerville",OPERATIONAL,False,4.2,61,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment",1578,True
1564,Oasis Cafe & Bakery,42.40519129999999,-71.1081662,"377 Main Street #1250, Medford",OPERATIONAL,False,4.3,1185,GOOGLE,"bakery,restaurant,food,point_of_interest,store,establishment",,
1565,Tu Y Yo,42.400697799999996,-71.1175093,"858 Broadway, Somerville",OPERATIONAL,False,4.6,356,GOOGLE,"restaurant,food,point_of_interest,establishment",,
