GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJWME001
"G25000506331001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"633100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6331, Bristol County, Massachusetts",,,2735
"G25000506331002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"633100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6331, Bristol County, Massachusetts",,,2984
"G25000506332001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"633200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6332, Bristol County, Massachusetts",,,3164
"G25000506332002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"633200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6332, Bristol County, Massachusetts",,,2208
"G25000506332003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"633200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6332, Bristol County, Massachusetts",,,991
"G25000506401001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6401, Bristol County, Massachusetts",,,1120
"G25000506401002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6401, Bristol County, Massachusetts",,,734
"G25000506401003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6401, Bristol County, Massachusetts",,,660
"G25000506401004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6401, Bristol County, Massachusetts",,,1022
"G25000506401005","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640100","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 6401, Bristol County, Massachusetts",,,1399
"G25000506402001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6402, Bristol County, Massachusetts",,,682
"G25000506402002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6402, Bristol County, Massachusetts",,,529
"G25000506402003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6402, Bristol County, Massachusetts",,,1265
"G25000506402004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640200","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6402, Bristol County, Massachusetts",,,1938
"G25000506402005","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640200","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 6402, Bristol County, Massachusetts",,,1728
"G25000506403001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6403, Bristol County, Massachusetts",,,1301
"G25000506403002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6403, Bristol County, Massachusetts",,,1109
"G25000506403003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6403, Bristol County, Massachusetts",,,1517
"G25000506404001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6404, Bristol County, Massachusetts",,,553
"G25000506404002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6404, Bristol County, Massachusetts",,,1276
"G25000506404003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6404, Bristol County, Massachusetts",,,864
"G25000506405001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6405, Bristol County, Massachusetts",,,672
"G25000506405002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6405, Bristol County, Massachusetts",,,589
"G25000506405003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6405, Bristol County, Massachusetts",,,623
"G25000506405004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640500","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6405, Bristol County, Massachusetts",,,1222
"G25000506405005","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640500","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 6405, Bristol County, Massachusetts",,,1959
"G25000506406001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6406, Bristol County, Massachusetts",,,621
"G25000506406002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6406, Bristol County, Massachusetts",,,1088
"G25000506406003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640600","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6406, Bristol County, Massachusetts",,,1641
"G25000506406004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640600","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6406, Bristol County, Massachusetts",,,1016
"G25000506407001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6407, Bristol County, Massachusetts",,,1320
"G25000506407002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640700","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6407, Bristol County, Massachusetts",,,806
"G25000506407003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640700","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6407, Bristol County, Massachusetts",,,595
"G25000506408001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640800","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6408, Bristol County, Massachusetts",,,1113
"G25000506408002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640800","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6408, Bristol County, Massachusetts",,,1068
"G25000506408003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640800","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6408, Bristol County, Massachusetts",,,1796
"G25000506409011","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640901","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6409.01, Bristol County, Massachusetts",,,755
"G25000506409012","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640901","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6409.01, Bristol County, Massachusetts",,,1340
"G25000506409013","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640901","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6409.01, Bristol County, Massachusetts",,,1995
"G25000506409014","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640901","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6409.01, Bristol County, Massachusetts",,,1046
"G25000506409015","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"640901","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 6409.01, Bristol County, Massachusetts",,,850
"G25000506410001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6410, Bristol County, Massachusetts",,,826
"G25000506410002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6410, Bristol County, Massachusetts",,,684
"G25000506410003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641000","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6410, Bristol County, Massachusetts",,,898
"G25000506411011","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6411.01, Bristol County, Massachusetts",,,1041
"G25000506411012","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6411.01, Bristol County, Massachusetts",,,651
"G25000506412001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6412, Bristol County, Massachusetts",,,2191
"G25000506412002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6412, Bristol County, Massachusetts",,,1014
"G25000506413001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6413, Bristol County, Massachusetts",,,1156
"G25000506413002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6413, Bristol County, Massachusetts",,,1211
"G25000506413003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6413, Bristol County, Massachusetts",,,811
"G25000506413004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641300","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6413, Bristol County, Massachusetts",,,1514
"G25000506413005","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641300","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 6413, Bristol County, Massachusetts",,,702
"G25000506414001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6414, Bristol County, Massachusetts",,,634
"G25000506414002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6414, Bristol County, Massachusetts",,,996
"G25000506414003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6414, Bristol County, Massachusetts",,,966
"G25000506415001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6415, Bristol County, Massachusetts",,,1306
"G25000506415002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6415, Bristol County, Massachusetts",,,967
"G25000506416001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6416, Bristol County, Massachusetts",,,820
"G25000506416002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6416, Bristol County, Massachusetts",,,1174
"G25000506417001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6417, Bristol County, Massachusetts",,,808
"G25000506417002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641700","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6417, Bristol County, Massachusetts",,,1140
"G25000506417003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641700","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6417, Bristol County, Massachusetts",,,1351
"G25000506417004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641700","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6417, Bristol County, Massachusetts",,,1765
"G25000506418001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641800","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6418, Bristol County, Massachusetts",,,1203
"G25000506418002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641800","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6418, Bristol County, Massachusetts",,,473
"G25000506418003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641800","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6418, Bristol County, Massachusetts",,,344
"G25000506419001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641900","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6419, Bristol County, Massachusetts",,,908
"G25000506419002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"641900","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6419, Bristol County, Massachusetts",,,1146
"G25000506420001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6420, Bristol County, Massachusetts",,,490
"G25000506420002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6420, Bristol County, Massachusetts",,,927
"G25000506420003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642000","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6420, Bristol County, Massachusetts",,,1385
"G25000506421001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6421, Bristol County, Massachusetts",,,2015
"G25000506421002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6421, Bristol County, Massachusetts",,,1217
"G25000506421003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6421, Bristol County, Massachusetts",,,694
"G25000506422001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6422, Bristol County, Massachusetts",,,955
"G25000506422002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6422, Bristol County, Massachusetts",,,1300
"G25000506422003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6422, Bristol County, Massachusetts",,,1317
"G25000506422004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642200","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6422, Bristol County, Massachusetts",,,732
"G25000506423001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6423, Bristol County, Massachusetts",,,1201
"G25000506423002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6423, Bristol County, Massachusetts",,,943
"G25000506424001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6424, Bristol County, Massachusetts",,,1098
"G25000506424002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6424, Bristol County, Massachusetts",,,896
"G25000506424003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6424, Bristol County, Massachusetts",,,935
"G25000506425001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6425, Bristol County, Massachusetts",,,1502
"G25000506425002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"642500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6425, Bristol County, Massachusetts",,,3220
"G25000506441011","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6441.01, Bristol County, Massachusetts",,,1624
"G25000506441012","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6441.01, Bristol County, Massachusetts",,,1955
"G25000506441013","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6441.01, Bristol County, Massachusetts",,,2551
"G25000506441021","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6441.02, Bristol County, Massachusetts",,,2732
"G25000506441022","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6441.02, Bristol County, Massachusetts",,,2575
"G25000506442001","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6442, Bristol County, Massachusetts",,,1538
"G25000506442002","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6442, Bristol County, Massachusetts",,,838
"G25000506442003","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6442, Bristol County, Massachusetts",,,1928
"G25000506442004","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644200","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 6442, Bristol County, Massachusetts",,,1025
"G25000506442005","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644200","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 6442, Bristol County, Massachusetts",,,745
"G25000506442006","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"644200","6",,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 6442, Bristol County, Massachusetts",,,696
"G25000506451011","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6451.01, Bristol County, Massachusetts",,,560
"G25000506451012","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6451.01, Bristol County, Massachusetts",,,2427
"G25000506451013","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6451.01, Bristol County, Massachusetts",,,1692
"G25000506451021","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6451.02, Bristol County, Massachusetts",,,3642
"G25000506451022","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 6451.02, Bristol County, Massachusetts",,,1099
"G25000506451023","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645102","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 6451.02, Bristol County, Massachusetts",,,1203
"G25000506451031","2014-2018",,,"Massachusetts","25","Bristol County","005",,,"645103","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 6451.03, Bristol County, Massachusetts",,,2047
