,DATE,TIME,NUM,ADDRESS,LAT,LONG,SEX,RACE,AGE,PRECISION,Ethnicity,OfficerID,OfficerFirstName,OfficerLastName,OfficerDesignation
79,20190530,2350,19-259-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,W,19  ,Estimate,N,4067,Adam,Amaro,(5A- 4067)
80,20190530,2350,19-259-FI,"  , New Bedford, MA",41.6362152,-70.934205,F,W,20  ,Estimate,N,4067,Adam,Amaro,(5A- 4067)
326,20190115,2352,19-26-FI,"1024 COVE RD, New Bedford, MA",41.613368900000005,-70.9304764,M,B,28  ,Exact,N,4073,Nathaniel,Goncalo,(2A-4073)
327,20190115,2352,19-26-FI,"1024 COVE RD, New Bedford, MA",41.613368900000005,-70.9304764,F,B,39  ,Exact,H,4073,Nathaniel,Goncalo,(2A-4073)
3369,20190531,241,19-260-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,M,W,20  ,Exact,N,4062,Robinson,Ubri,(4C-4062)
3370,20190531,241,19-260-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,M,B,22  ,Exact,N,4062,Robinson,Ubri,(4C-4062)
513,20190531,1509,19-262-FI,"114 TALLMAN ST, New Bedford, MA",41.658767100000006,-70.9292981,F,W,22  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
514,20190531,1509,19-262-FI,"114 TALLMAN ST, New Bedford, MA",41.658767100000006,-70.9292981,M,W,23  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
515,20190531,1509,19-262-FI,"114 TALLMAN ST, New Bedford, MA",41.658767100000006,-70.9292981,F,W,31  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
1454,20190601,1817,19-265-FI,"1569 AIRPORT RD, New Bedford, MA",41.672783700000004,-70.9592797,M,B,16  ,Exact,N,3841,Dean,Lawrence,(1C-3841)
1455,20190601,1817,19-265-FI,"1569 AIRPORT RD, New Bedford, MA",41.672783700000004,-70.9592797,M,B,17  ,Exact,N,3841,Dean,Lawrence,(1C-3841)
1456,20190601,1817,19-265-FI,"1569 AIRPORT RD, New Bedford, MA",41.672783700000004,-70.9592797,M,W,18  ,Exact,N,3841,Dean,Lawrence,(1C-3841)
1457,20190601,1817,19-265-FI,"1569 AIRPORT RD, New Bedford, MA",41.672783700000004,-70.9592797,M,W,21  ,Exact,N,3841,Dean,Lawrence,(1C-3841)
1803,20190603,209,19-266-FI,"174 SAWYER ST, New Bedford, MA",41.657964,-70.924065,F,W,25  ,Exact,N,4065,Jessica,Nicoli,(1A-4065)
1804,20190603,209,19-266-FI,"174 SAWYER ST, New Bedford, MA",41.657964,-70.924065,M,W,52  ,Exact,N,4065,Jessica,Nicoli,(1A-4065)
4250,20190605,1827,19-269-FI,"686 COUNTY ST, New Bedford, MA",41.643459,-70.93101180000001,M,B,25  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
4251,20190605,1827,19-269-FI,"686 COUNTY ST, New Bedford, MA",41.643459,-70.93101180000001,M,W,25  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
4586,20190116,1619,19-27-FI,"81 HAWTHORN ST, New Bedford, MA",41.6313843,-70.9236943,F,W,36  ,Exact,H,3968,Lavar,Gilbert,(0C-3968)
3784,20190605,1928,19-270-FI,"56 POTOMSKA ST, New Bedford, MA",41.6227408,-70.92034559999999,M,W,25  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2596,20190608,1313,19-275-FI,"263 HAWTHORN ST, New Bedford, MA",41.628716600000004,-70.9430732,M,W,59  ,Exact,N,4046,Jeremy,Dellecese,(4C-4046)
2400,20190608,2213,19-276-FI,"229 COFFIN AVE, New Bedford, MA",41.6625122,-70.92708490000001,M,B,21  ,Exact,N,3962,Shawn,Robert,(4B-3962)
2399,20190608,2213,19-276-FI,"229 COFFIN AVE, New Bedford, MA",41.6625122,-70.92708490000001,F,W,21  ,Exact,N,3962,Shawn,Robert,(4B-3962)
81,20190610,1705,19-278-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,W,20  ,Estimate,N,3841,Dean,Lawrence,(1C-3841)
3279,20190611,221,19-280-FI,"42 PEARL ST, New Bedford, MA",41.6437072,-70.9302721,M,B,38  ,Exact,H,4062,Robinson,Ubri,(4C-4062)
3280,20190611,221,19-280-FI,"42 PEARL ST, New Bedford, MA",41.6437072,-70.9302721,F,B,42  ,Exact,N,4062,Robinson,Ubri,(4C-4062)
82,20190611,1643,19-281-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,B,26  ,Estimate,N,3841,Dean,Lawrence,(1C-3841)
4270,20190611,1644,19-282-FI,"698 W RODNEY FRENCH BLVD, New Bedford, MA",41.595573,-70.910884,M,B,33  ,Exact,N,4016,Jonathan,Alexandre,(1C-4016)
2003,20190611,1848,19-283-FI,"191 NORTH ST, New Bedford, MA",41.638032,-70.9366235,M,W,24  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
2004,20190611,1848,19-283-FI,"191 NORTH ST, New Bedford, MA",41.638032,-70.9366235,M,B,26  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3015,20190614,341,19-286-FI,"351 N FRONT ST, New Bedford, MA",41.660532399999994,-70.9263895,F,W,26  ,Exact,N,4076,Cody,Smith,(1A-4076)
3016,20190614,341,19-286-FI,"351 N FRONT ST, New Bedford, MA",41.660532399999994,-70.9263895,M,B,47  ,Exact,N,4076,Cody,Smith,(1A-4076)
3809,20190614,2225,19-287-FI,"58 RIVET ST, New Bedford, MA",41.6210714,-70.92144609999998,M,W,18  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3810,20190614,2225,19-287-FI,"58 RIVET ST, New Bedford, MA",41.6210714,-70.92144609999998,M,W,18  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3811,20190614,2225,19-287-FI,"58 RIVET ST, New Bedford, MA",41.6210714,-70.92144609999998,M,B,20  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3875,20190616,156,19-288-FI,"613 ROUTE 18 NORTH , New Bedford, MA",41.675837,-70.93284,M,B,28  ,Exact,N,4058,Terrel,Parent,(2C-4058)
2053,20190118,2,19-29-FI,"199 CRAPO ST, New Bedford, MA",41.616128,-70.92643299999999,M,W,43  ,Exact,H,4042,Pedro,Moco,(6A-4042)
1114,20190617,256,19-291-FI,"136 CAMPBELL ST, New Bedford, MA",41.642052299999996,-70.93572890000002,M,W,31  ,Exact,N,4062,Robinson,Ubri,(4C-4062)
1745,20190618,117,19-292-FI,"1700 PURCHASE ST, New Bedford, MA",41.64835479999999,-70.9282483,M,B,19  ,Exact,U,4067,Adam,Amaro,(5A- 4067)
1746,20190618,117,19-292-FI,"1700 PURCHASE ST, New Bedford, MA",41.64835479999999,-70.9282483,M,B,22  ,Exact,N,4067,Adam,Amaro,(5A- 4067)
1747,20190618,117,19-292-FI,"1700 PURCHASE ST, New Bedford, MA",41.64835479999999,-70.9282483,M,B,23  ,Exact,H,4067,Adam,Amaro,(5A- 4067)
2436,20190620,601,19-295-FI,"234 DAVIS ST, New Bedford, MA",41.6637748,-70.9294157,M,B,48  ,Exact,H,4059,Robert,Perry,(6A-4059)
1115,20190623,356,19-297-FI,"136 CAMPBELL ST, New Bedford, MA",41.642052299999996,-70.93572890000002,M,B,25  ,Exact,N,4062,Robinson,Ubri,(4C-4062)
4155,20190623,1056,19-298-FI,"67 COGGESHALL ST, New Bedford, MA",41.656015000000004,-70.9187392,F,W,18  ,Exact,N,4052,Mark,Conley,(1B-4052)
4156,20190623,1056,19-298-FI,"67 COGGESHALL ST, New Bedford, MA",41.656015000000004,-70.9187392,F,W,31  ,Exact,N,4052,Mark,Conley,(1B-4052)
3341,20190102,157,19-3-FI,"434 COTTAGE ST, New Bedford, MA",41.642130200000004,-70.9345003,M,B,29  ,Exact,N,4052,Mark,Conley,(1B-4052)
3343,20190102,157,19-3-FI,"434 COTTAGE ST, New Bedford, MA",41.642130200000004,-70.9345003,M,B,47  ,Exact,N,4052,Mark,Conley,(1B-4052)
1727,20190118,103,19-30-FI,"17 ASHLEY ST, New Bedford, MA",41.6154809,-70.915594,F,W,31  ,Exact,N,3892,Jason,Viera,(5A-3892)
593,20190623,2157,19-300-FI,"1178 ACUSHNET AVE, New Bedford, MA",41.6573842,-70.9269074,M,B,20  ,Exact,H,4045,Samuel (4045),Algarin-Mojica,(2C)
594,20190623,2157,19-300-FI,"1178 ACUSHNET AVE, New Bedford, MA",41.6573842,-70.9269074,M,B,23  ,Exact,N,4045,Samuel (4045),Algarin-Mojica,(2C)
2559,20190624,513,19-301-FI,"257 TINKHAM ST, New Bedford, MA",41.6657432,-70.9320052,F,W,29  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
2560,20190624,513,19-301-FI,"257 TINKHAM ST, New Bedford, MA",41.6657432,-70.9320052,M,B,42  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
1163,20190624,534,19-302-FI,"140 WILLIAM ST, New Bedford, MA",41.6352865,-70.9276433,M,W,43  ,Exact,H,4060,Matthew,Desrosiers,(2B-4060)
2702,20190624,2339,19-303-FI,"291 NASH RD, New Bedford, MA",41.666367,-70.9332819,M,W,47  ,Exact,H,3854,Dennis,Morris,(5A-3854)
2703,20190624,2339,19-303-FI,"291 NASH RD, New Bedford, MA",41.666367,-70.9332819,M,W,48  ,Exact,N,3854,Dennis,Morris,(5A-3854)
2357,20190625,923,19-304-FI,"220 MACARTHUR DR, New Bedford, MA",41.6350708,-70.9211733,M,W,16  ,Exact,N,3901,Paul,Fonseca,(5B-3901)
3386,20190626,1251,19-305-FI,"45 COGGESHALL ST, New Bedford, MA",41.6560214,-70.91833740000001,M,W,36  ,Exact,N,4052,Mark,Conley,(1B-4052)
3387,20190626,1251,19-305-FI,"45 COGGESHALL ST, New Bedford, MA",41.6560214,-70.91833740000001,F,W,38  ,Exact,N,4052,Mark,Conley,(1B-4052)
1072,20190626,1402,19-306-FI,"1341 COVE RD, New Bedford, MA",41.61474129999999,-70.9283323,M,B,28  ,Exact,N,3849,Scott,DeCosta,(2B-3849)
1073,20190626,1402,19-306-FI,"1341 COVE RD, New Bedford, MA",41.61474129999999,-70.9283323,F,B,39  ,Exact,N,3849,Scott,DeCosta,(2B-3849)
2437,20190626,1424,19-307-FI,"234 EARLE ST, New Bedford, MA",41.6643047,-70.9293275,F,W,29  ,Exact,N,3779,Michael,Boswell,(0B-3779)
2438,20190626,1425,19-308-FI,"234 EARLE ST, New Bedford, MA",41.6643047,-70.9293275,F,W,32  ,Exact,N,3779,Michael,Boswell,(0B-3779)
3256,20190626,2337,19-309-FI,"41 CAMPBELL ST, New Bedford, MA",41.6426317,-70.92942099999999,M,B,18  ,Exact,N,4067,Adam,Amaro,(5A- 4067)
203,20190118,1152,19-31-FI,"1 ONEIDA ST, New Bedford, MA",41.633403,-70.952345,M,W,49  ,Exact,N,3979,Andrew,Ryder,(2B-3979)
4981,20190627,248,19-310-FI,"99 ACUSHNET AVE, New Bedford, MA",41.6234488,-70.9234364,M,B,16  ,Exact,N,4061,Mason,Oliveira,(4A-4061)
4982,20190627,248,19-310-FI,"99 ACUSHNET AVE, New Bedford, MA",41.6234488,-70.9234364,M,B,16  ,Exact,H,4061,Mason,Oliveira,(4A-4061)
4983,20190627,248,19-310-FI,"99 ACUSHNET AVE, New Bedford, MA",41.6234488,-70.9234364,M,B,19  ,Exact,N,4061,Mason,Oliveira,(4A-4061)
4984,20190627,248,19-310-FI,"99 ACUSHNET AVE, New Bedford, MA",41.6234488,-70.9234364,F,W,44  ,Exact,H,4061,Mason,Oliveira,(4A-4061)
690,20190627,1438,19-311-FI,"12 INDEPENDENT ST, New Bedford, MA",41.6199862,-70.9242956,M,W,35  ,Exact,N,3849,Scott,DeCosta,(2B-3849)
691,20190627,1438,19-311-FI,"12 INDEPENDENT ST, New Bedford, MA",41.6199862,-70.9242956,F,W,43  ,Exact,N,3849,Scott,DeCosta,(2B-3849)
3856,20190627,1946,19-312-FI,"600 MT PLEASANT ST, New Bedford, MA",41.6683138,-70.9429853,M,W,20  ,Exact,N,4029,Daniel,Duclos,(2C-4029)
3857,20190627,1946,19-312-FI,"600 MT PLEASANT ST, New Bedford, MA",41.6683138,-70.9429853,M,W,21  ,Exact,N,4029,Daniel,Duclos,(2C-4029)
3858,20190627,1946,19-312-FI,"600 MT PLEASANT ST, New Bedford, MA",41.6683138,-70.9429853,M,W,24  ,Exact,N,4029,Daniel,Duclos,(2C-4029)
3859,20190627,1946,19-312-FI,"600 MT PLEASANT ST, New Bedford, MA",41.6683138,-70.9429853,M,W,24  ,Exact,H,4029,Daniel,Duclos,(2C-4029)
3860,20190627,1946,19-312-FI,"600 MT PLEASANT ST, New Bedford, MA",41.6683138,-70.9429853,M,W,25  ,Exact,N,4029,Daniel,Duclos,(2C-4029)
3861,20190627,1946,19-312-FI,"600 MT PLEASANT ST, New Bedford, MA",41.6683138,-70.9429853,M,W,26  ,Exact,N,4029,Daniel,Duclos,(2C-4029)
83,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,B,18  ,Estimate,N,4061,Mason,Oliveira,(4A-4061)
85,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,F,B,20  ,Estimate,N,4061,Mason,Oliveira,(4A-4061)
86,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,F,B,20  ,Estimate,U,4061,Mason,Oliveira,(4A-4061)
84,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,B,20  ,Estimate,N,4061,Mason,Oliveira,(4A-4061)
87,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,F,B,21  ,Estimate,U,4061,Mason,Oliveira,(4A-4061)
88,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,F,W,22  ,Estimate,N,4061,Mason,Oliveira,(4A-4061)
89,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,B,24  ,Estimate,N,4061,Mason,Oliveira,(4A-4061)
90,20190628,143,19-313-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,B,25  ,Estimate,N,4061,Mason,Oliveira,(4A-4061)
255,20190628,1844,19-314-FI,"10 UNION ST, New Bedford, MA",41.63455,-70.92183229999999,M,W,64  ,Exact,N,3841,Dean,Lawrence,(1C-3841)
3070,20190701,1502,19-317-FI,"369 COLLETTE ST, New Bedford, MA",41.663129100000006,-70.932144,F,W,32  ,Exact,N,3020,Randal,Barker,(3B-3020)
3071,20190701,1502,19-317-FI,"369 COLLETTE ST, New Bedford, MA",41.663129100000006,-70.932144,M,W,43  ,Exact,N,3020,Randal,Barker,(3B-3020)
3072,20190701,1502,19-317-FI,"369 COLLETTE ST, New Bedford, MA",41.663129100000006,-70.932144,M,W,46  ,Exact,N,3020,Randal,Barker,(3B-3020)
3073,20190701,1502,19-317-FI,"369 COLLETTE ST, New Bedford, MA",41.663129100000006,-70.932144,M,W,47  ,Exact,H,3020,Randal,Barker,(3B-3020)
1061,20190702,1657,19-318-FI,"134 ELM ST, New Bedford, MA",41.636035,-70.927903,F,W,25  ,Exact,N,4046,Jeremy,Dellecese,(4C-4046)
727,20190119,212,19-32-FI,"120 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,W,46  ,Exact,H,3892,Jason,Viera,(5A-3892)
91,20190702,1732,19-320-FI,"  , New Bedford, MA",41.6362152,-70.934205,M,W,29  ,Estimate,H,3939,Trevor,Sylvia,(5C-3939)
2552,20190702,2151,19-322-FI,"256 SAWYER ST, New Bedford, MA",41.6574511,-70.92855759999999,M,B,21  ,Exact,H,4045,Samuel (4045),Algarin-Mojica,(2C)
2553,20190702,2151,19-322-FI,"256 SAWYER ST, New Bedford, MA",41.6574511,-70.92855759999999,F,W,29  ,Exact,H,4045,Samuel (4045),Algarin-Mojica,(2C)
1467,20190703,36,19-323-FI,"157 CHANCERY ST, New Bedford, MA",41.635068200000006,-70.937449,M,B,16  ,Exact,N,4068,Justice,Andrade,(5A-4068)
1468,20190703,36,19-323-FI,"157 CHANCERY ST, New Bedford, MA",41.635068200000006,-70.937449,M,B,17  ,Exact,N,4068,Justice,Andrade,(5A-4068)
1469,20190703,36,19-323-FI,"157 CHANCERY ST, New Bedford, MA",41.635068200000006,-70.937449,M,B,18  ,Exact,H,4068,Justice,Andrade,(5A-4068)
1470,20190703,36,19-323-FI,"157 CHANCERY ST, New Bedford, MA",41.635068200000006,-70.937449,M,B,18  ,Exact,N,4068,Justice,Andrade,(5A-4068)
1471,20190703,36,19-323-FI,"157 CHANCERY ST, New Bedford, MA",41.635068200000006,-70.937449,F,W,18  ,Exact,N,4068,Justice,Andrade,(5A-4068)
2885,20190703,40,19-324-FI,"323 MAXFIELD ST, New Bedford, MA",41.63997379999999,-70.93727870000001,M,B,34  ,Exact,N,4019,Agnieszka,Ciarka,(4B-4019)
3391,20190703,555,19-325-FI,"45 OAK ST, New Bedford, MA",41.6243025,-70.93450990000001,F,W,18  ,Exact,N,4011,Jason,Orlando,(1A-4011)
3388,20190703,940,19-326-FI,"45 COGGESHALL ST, New Bedford, MA",41.6560214,-70.91833740000001,M,W,36  ,Exact,N,4052,Mark,Conley,(1B-4052)
1335,20190704,50,19-328-FI,"150 COLLETTE ST, New Bedford, MA",41.6635745,-70.9258764,M,W,23  ,Exact,H,4072,Jonathan,Fagundes,(2A-4072)
135,20190704,1401,19-329-FI," E RODNEY FRENCH BLVD, New Bedford, MA",41.615069,-70.910191,M,B,27  ,Estimate,N,3901,Paul,Fonseca,(5B-3901)
3411,20190119,223,19-33-FI,"46 COUNTY ST, New Bedford, MA",41.6164791,-70.9219937,M,W,46  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3919,20190705,2014,19-330-FI,"63 BAY ST, New Bedford, MA",41.625679600000005,-70.9333974,M,W,29  ,Exact,N,4056,James,Marinelli,(6C-4056)
3920,20190705,2014,19-330-FI,"63 BAY ST, New Bedford, MA",41.625679600000005,-70.9333974,M,W,31  ,Exact,N,4056,James,Marinelli,(6C-4056)
1723,20190705,2341,19-332-FI,"17 ACUSHNET AVE, New Bedford, MA",41.619464799999996,-70.9226964,M,W,19  ,Exact,N,4000,Matthew,Rodrigues,(0B-4000)
1724,20190705,2341,19-332-FI,"17 ACUSHNET AVE, New Bedford, MA",41.619464799999996,-70.9226964,M,W,20  ,Exact,N,4000,Matthew,Rodrigues,(0B-4000)
1725,20190705,2341,19-332-FI,"17 ACUSHNET AVE, New Bedford, MA",41.619464799999996,-70.9226964,M,B,24  ,Exact,N,4000,Matthew,Rodrigues,(0B-4000)
1726,20190705,2341,19-332-FI,"17 ACUSHNET AVE, New Bedford, MA",41.619464799999996,-70.9226964,M,B,25  ,Exact,N,4000,Matthew,Rodrigues,(0B-4000)
4942,20190705,2354,19-333-FI,"98 COUNTY ST, New Bedford, MA",41.6186737,-70.9227693,M,W,42  ,Exact,N,4034,Eric,Cardoso,(3B-4034)
3264,20190706,38,19-334-FI,"418 RIVET ST, New Bedford, MA",41.6194136,-70.931197,M,B,20  ,Exact,N,4000,Matthew,Rodrigues,(0B-4000)
3265,20190706,38,19-334-FI,"418 RIVET ST, New Bedford, MA",41.6194136,-70.931197,M,W,23  ,Exact,H,4000,Matthew,Rodrigues,(0B-4000)
3266,20190706,38,19-334-FI,"418 RIVET ST, New Bedford, MA",41.6194136,-70.931197,M,B,25  ,Exact,N,4000,Matthew,Rodrigues,(0B-4000)
3267,20190706,38,19-334-FI,"418 RIVET ST, New Bedford, MA",41.6194136,-70.931197,M,B,26  ,Exact,H,4000,Matthew,Rodrigues,(0B-4000)
2288,20190706,1835,19-335-FI,"211 ACUSHNET AVE, New Bedford, MA",41.629155600000004,-70.9242069,M,W,18  ,Exact,N,4056,James,Marinelli,(6C-4056)
2289,20190706,1835,19-335-FI,"211 ACUSHNET AVE, New Bedford, MA",41.629155600000004,-70.9242069,M,B,22  ,Exact,N,4056,James,Marinelli,(6C-4056)
2290,20190706,1835,19-335-FI,"211 ACUSHNET AVE, New Bedford, MA",41.629155600000004,-70.9242069,M,W,23  ,Exact,H,4056,James,Marinelli,(6C-4056)
2291,20190706,1835,19-335-FI,"211 ACUSHNET AVE, New Bedford, MA",41.629155600000004,-70.9242069,M,B,25  ,Exact,N,4056,James,Marinelli,(6C-4056)
2292,20190706,1835,19-335-FI,"211 ACUSHNET AVE, New Bedford, MA",41.629155600000004,-70.9242069,M,B,25  ,Exact,N,4056,James,Marinelli,(6C-4056)
2293,20190706,1835,19-335-FI,"211 ACUSHNET AVE, New Bedford, MA",41.629155600000004,-70.9242069,M,W,26  ,Exact,N,4056,James,Marinelli,(6C-4056)
334,20190707,253,19-336-FI,"1024 COVE RD, New Bedford, MA",41.613368900000005,-70.9304764,M,W,24  ,Exact,N,3997,Bruce,Nicely,(4B-3997)
335,20190707,253,19-336-FI,"1024 COVE RD, New Bedford, MA",41.613368900000005,-70.9304764,M,W,36  ,Exact,N,3997,Bruce,Nicely,(4B-3997)
3758,20190707,1238,19-337-FI,"553 NASH RD, New Bedford, MA",41.6654239,-70.94206,F,W,31  ,Exact,N,3020,Randal,Barker,(3B-3020)
3759,20190707,1238,19-337-FI,"553 NASH RD, New Bedford, MA",41.6654239,-70.94206,M,W,32  ,Exact,N,3020,Randal,Barker,(3B-3020)
241,20190709,1729,19-339-FI,"1 WING ST, New Bedford, MA",41.627340000000004,-70.923938,M,B,23  ,Exact,N,4036,Bruce,Szyndlar,(2C-4036)
242,20190709,1729,19-339-FI,"1 WING ST, New Bedford, MA",41.627340000000004,-70.923938,M,W,24  ,Exact,N,4036,Bruce,Szyndlar,(2C-4036)
243,20190709,1729,19-339-FI,"1 WING ST, New Bedford, MA",41.627340000000004,-70.923938,F,W,48  ,Exact,U,4036,Bruce,Szyndlar,(2C-4036)
4421,20190119,606,19-34-FI,"74 NELSON ST, New Bedford, MA",41.616584700000004,-70.9237177,M,W,43  ,Exact,H,4073,Nathaniel,Goncalo,(2A-4073)
4560,20190710,125,19-340-FI,"800 PLEASANT ST, New Bedford, MA",41.6376489,-70.9266468,M,B,16  ,Exact,N,4011,Jason,Orlando,(1A-4011)
3523,20190710,125,19-341-FI,"48 STATE ST, New Bedford, MA",41.6402391,-70.92913829999999,M,W,18  ,Exact,N,4042,Pedro,Moco,(6A-4042)
3524,20190710,125,19-341-FI,"48 STATE ST, New Bedford, MA",41.6402391,-70.92913829999999,M,B,20  ,Exact,N,4042,Pedro,Moco,(6A-4042)
981,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,B,18  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
982,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,B,18  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
983,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,W,20  ,Exact,H,3808,Michael,Cassidy,(2A-3808)
984,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,W,20  ,Exact,H,3808,Michael,Cassidy,(2A-3808)
985,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,B,24  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
986,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,B,24  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
987,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,F,W,27  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
988,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,F,W,27  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
989,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,W,46  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
990,20190711,206,19-343-FI,"131 RUTH ST, New Bedford, MA",41.614059399999995,-70.9169486,M,W,46  ,Exact,N,3808,Michael,Cassidy,(2A-3808)
4803,20190712,737,19-346-FI,"88 RUTH ST, New Bedford, MA",41.6142726,-70.9152836,F,W,25  ,Exact,N,3849,Scott,DeCosta,(2B-3849)
4804,20190712,737,19-346-FI,"88 RUTH ST, New Bedford, MA",41.6142726,-70.9152836,F,W,31  ,Exact,N,3849,Scott,DeCosta,(2B-3849)
4805,20190712,737,19-346-FI,"88 RUTH ST, New Bedford, MA",41.6142726,-70.9152836,M,W,32  ,Exact,H,3849,Scott,DeCosta,(2B-3849)
4806,20190712,737,19-346-FI,"88 RUTH ST, New Bedford, MA",41.6142726,-70.9152836,F,W,53  ,Exact,H,3849,Scott,DeCosta,(2B-3849)
3673,20190713,1346,19-347-FI,"518 MT PLEASANT ST, New Bedford, MA",41.664718,-70.942746,M,W,39  ,Exact,N,3020,Randal,Barker,(3B-3020)
2642,20190713,1743,19-348-FI,"278 COUNTY ST, New Bedford, MA",41.6252301,-70.92606529999999,M,B,25  ,Exact,N,4056,James,Marinelli,(6C-4056)
2643,20190713,1743,19-348-FI,"278 COUNTY ST, New Bedford, MA",41.6252301,-70.92606529999999,M,W,44  ,Exact,N,4056,James,Marinelli,(6C-4056)
3799,20190713,2338,19-349-FI,"57 ELLEN ST, New Bedford, MA",41.61244310000001,-70.9147184,M,B,14  ,Exact,N,4056,James,Marinelli,(6C-4056)
3676,20190119,720,19-35-FI,"52 KENNEY ST, New Bedford, MA",41.653130700000006,-70.9415733,M,B,22  ,Exact,N,4063,Marc,Felix,(2A-4063)
3677,20190119,720,19-35-FI,"52 KENNEY ST, New Bedford, MA",41.653130700000006,-70.9415733,F,B,26  ,Exact,H,4063,Marc,Felix,(2A-4063)
4609,20190716,2229,19-352-FI,"816 S FIRST ST, New Bedford, MA",41.6170447,-70.9202566,M,W,18  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
4610,20190716,2229,19-352-FI,"816 S FIRST ST, New Bedford, MA",41.6170447,-70.9202566,M,B,19  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
4611,20190716,2229,19-352-FI,"816 S FIRST ST, New Bedford, MA",41.6170447,-70.9202566,F,B,21  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
4612,20190716,2229,19-352-FI,"816 S FIRST ST, New Bedford, MA",41.6170447,-70.9202566,M,B,24  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
4613,20190716,2229,19-352-FI,"816 S FIRST ST, New Bedford, MA",41.6170447,-70.9202566,M,B,25  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
4478,20190718,121,19-353-FI,"764 S FIRST ST, New Bedford, MA",41.618761600000006,-70.92054830000001,M,B,18  ,Exact,U,4014,Daniel,Victoria,(2A-4014)
4479,20190718,121,19-353-FI,"764 S FIRST ST, New Bedford, MA",41.618761600000006,-70.92054830000001,M,B,19  ,Exact,N,4014,Daniel,Victoria,(2A-4014)
4480,20190718,121,19-353-FI,"764 S FIRST ST, New Bedford, MA",41.618761600000006,-70.92054830000001,F,W,19  ,Exact,N,4014,Daniel,Victoria,(2A-4014)
4481,20190718,121,19-353-FI,"764 S FIRST ST, New Bedford, MA",41.618761600000006,-70.92054830000001,F,B,20  ,Exact,N,4014,Daniel,Victoria,(2A-4014)
4482,20190718,121,19-353-FI,"764 S FIRST ST, New Bedford, MA",41.618761600000006,-70.92054830000001,F,B,21  ,Exact,N,4014,Daniel,Victoria,(2A-4014)
4483,20190718,121,19-353-FI,"764 S FIRST ST, New Bedford, MA",41.618761600000006,-70.92054830000001,F,W,22  ,Exact,N,4014,Daniel,Victoria,(2A-4014)
